Time(s); gENROE.delta; gENROE.PELEC; iEEEX1_1.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.15184; 33.4211; 0.443055; 1.34555; 0.4; 0.00172447; 0.272457; 1.00818; 0.996547; 1.00309
4.15284; 33.4521; 0.443537; 1.34579; 0.4; 0.00171933; 0.272457; 1.00815; 0.996525; 1.00307
4.15384; 33.483; 0.444017; 1.34604; 0.4; 0.00171414; 0.272457; 1.00812; 0.996504; 1.00306
4.15484; 33.5138; 0.444495; 1.34629; 0.4; 0.00170889; 0.272457; 1.0081; 0.996482; 1.00304
4.15584; 33.5445; 0.44497; 1.34654; 0.4; 0.00170358; 0.272457; 1.00807; 0.996461; 1.00303
4.15684; 33.5752; 0.445443; 1.34679; 0.4; 0.00169822; 0.272457; 1.00804; 0.99644; 1.00302
4.15784; 33.6057; 0.445913; 1.34703; 0.4; 0.0016928; 0.272457; 1.00801; 0.996419; 1.003
4.15884; 33.6361; 0.446381; 1.34728; 0.4; 0.00168733; 0.272457; 1.00798; 0.996398; 1.00299
4.15984; 33.6664; 0.446846; 1.34753; 0.4; 0.00168181; 0.272457; 1.00795; 0.996377; 1.00298
4.16084; 33.6966; 0.447308; 1.34778; 0.4; 0.00167623; 0.272457; 1.00793; 0.996356; 1.00296
4.16184; 33.7268; 0.447768; 1.34804; 0.4; 0.0016706; 0.272457; 1.0079; 0.996335; 1.00295
4.16284; 33.7568; 0.448226; 1.34829; 0.4; 0.00166491; 0.272457; 1.00787; 0.996314; 1.00294
4.16384; 33.7867; 0.448681; 1.34854; 0.4; 0.00165918; 0.272457; 1.00784; 0.996293; 1.00292
4.16484; 33.8165; 0.449133; 1.34879; 0.4; 0.00165339; 0.272457; 1.00782; 0.996273; 1.00291
4.16584; 33.8462; 0.449582; 1.34904; 0.4; 0.00164754; 0.272457; 1.00779; 0.996252; 1.00289
4.16684; 33.8758; 0.45003; 1.3493; 0.4; 0.00164165; 0.272457; 1.00776; 0.996232; 1.00288
4.16784; 33.9053; 0.450474; 1.34955; 0.4; 0.0016357; 0.272457; 1.00773; 0.996211; 1.00287
4.16884; 33.9347; 0.450916; 1.3498; 0.4; 0.0016297; 0.272457; 1.00771; 0.996191; 1.00286
4.16984; 33.964; 0.451355; 1.35006; 0.4; 0.00162365; 0.272457; 1.00768; 0.99617; 1.00284
4.17084; 33.9932; 0.451791; 1.35031; 0.4; 0.00161755; 0.272457; 1.00765; 0.99615; 1.00283
4.17184; 34.0222; 0.452225; 1.35057; 0.4; 0.0016114; 0.272457; 1.00763; 0.99613; 1.00282
4.17284; 34.0512; 0.452656; 1.35082; 0.4; 0.0016052; 0.272457; 1.0076; 0.99611; 1.0028
4.17384; 34.08; 0.453084; 1.35108; 0.4; 0.00159895; 0.272457; 1.00757; 0.99609; 1.00279
4.17484; 34.1087; 0.45351; 1.35133; 0.4; 0.00159265; 0.272457; 1.00754; 0.99607; 1.00278
4.17584; 34.1374; 0.453932; 1.35159; 0.4; 0.0015863; 0.272457; 1.00752; 0.99605; 1.00276
4.17684; 34.1659; 0.454352; 1.35184; 0.4; 0.0015799; 0.272457; 1.00749; 0.99603; 1.00275
4.17784; 34.1942; 0.45477; 1.3521; 0.4; 0.00157345; 0.272457; 1.00747; 0.99601; 1.00274
4.17884; 34.2225; 0.455184; 1.35236; 0.4; 0.00156695; 0.272457; 1.00744; 0.995991; 1.00272
4.17984; 34.2506; 0.455596; 1.35261; 0.4; 0.00156041; 0.272457; 1.00741; 0.995971; 1.00271
4.18084; 34.2787; 0.456005; 1.35287; 0.4; 0.00155382; 0.272457; 1.00739; 0.995952; 1.0027
4.18184; 34.3066; 0.456411; 1.35313; 0.4; 0.00154718; 0.272457; 1.00736; 0.995932; 1.00269
4.18284; 34.3344; 0.456814; 1.35339; 0.4; 0.00154049; 0.272457; 1.00734; 0.995913; 1.00267
4.18384; 34.362; 0.457215; 1.35365; 0.4; 0.00153376; 0.272457; 1.00731; 0.995894; 1.00266
4.18484; 34.3896; 0.457612; 1.35391; 0.4; 0.00152698; 0.272457; 1.00728; 0.995875; 1.00265
4.18584; 34.417; 0.458007; 1.35416; 0.4; 0.00152016; 0.272457; 1.00726; 0.995856; 1.00264
4.18684; 34.4443; 0.458399; 1.35442; 0.4; 0.00151329; 0.272457; 1.00723; 0.995837; 1.00262
4.18784; 34.4715; 0.458788; 1.35468; 0.4; 0.00150637; 0.272457; 1.00721; 0.995818; 1.00261
4.18884; 34.4985; 0.459174; 1.35494; 0.4; 0.00149941; 0.272457; 1.00718; 0.995799; 1.0026
4.18984; 34.5255; 0.459558; 1.3552; 0.4; 0.00149241; 0.272457; 1.00716; 0.99578; 1.00259
4.19084; 34.5523; 0.459938; 1.35546; 0.4; 0.00148536; 0.272457; 1.00713; 0.995762; 1.00257
4.19184; 34.5789; 0.460316; 1.35572; 0.4; 0.00147826; 0.272457; 1.00711; 0.995743; 1.00256
4.19284; 34.6055; 0.46069; 1.35598; 0.4; 0.00147113; 0.272457; 1.00708; 0.995725; 1.00255
4.19384; 34.6319; 0.461062; 1.35625; 0.4; 0.00146395; 0.272457; 1.00706; 0.995706; 1.00254
4.19484; 34.6582; 0.461431; 1.35651; 0.4; 0.00145672; 0.272457; 1.00704; 0.995688; 1.00253
4.19584; 34.6844; 0.461797; 1.35677; 0.4; 0.00144946; 0.272457; 1.00701; 0.99567; 1.00251
4.19684; 34.7104; 0.462159; 1.35703; 0.4; 0.00144215; 0.272457; 1.00699; 0.995652; 1.0025
4.19784; 34.7363; 0.462519; 1.35729; 0.4; 0.0014348; 0.272457; 1.00696; 0.995634; 1.00249
4.19884; 34.762; 0.462876; 1.35755; 0.4; 0.00142741; 0.272457; 1.00694; 0.995616; 1.00248
4.19984; 34.7877; 0.46323; 1.35782; 0.4; 0.00141997; 0.272457; 1.00692; 0.995598; 1.00247
4.20084; 34.8131; 0.463581; 1.35808; 0.4; 0.0014125; 0.272457; 1.00689; 0.995581; 1.00246
4.20184; 34.8385; 0.463929; 1.35834; 0.4; 0.00140499; 0.272457; 1.00687; 0.995563; 1.00244
4.20284; 34.8637; 0.464274; 1.3586; 0.4; 0.00139743; 0.272457; 1.00685; 0.995546; 1.00243
4.20384; 34.8888; 0.464616; 1.35886; 0.4; 0.00138984; 0.272457; 1.00682; 0.995529; 1.00242
4.20484; 34.9138; 0.464955; 1.35913; 0.4; 0.00138221; 0.272457; 1.0068; 0.995511; 1.00241
4.20584; 34.9386; 0.46529; 1.35939; 0.4; 0.00137453; 0.272457; 1.00678; 0.995494; 1.0024
4.20684; 34.9632; 0.465623; 1.35965; 0.4; 0.00136682; 0.272457; 1.00675; 0.995477; 1.00239
4.20784; 34.9878; 0.465953; 1.35992; 0.4; 0.00135907; 0.272457; 1.00673; 0.99546; 1.00238
4.20884; 35.0122; 0.46628; 1.36018; 0.4; 0.00135129; 0.272457; 1.00671; 0.995443; 1.00237
4.20984; 35.0364; 0.466603; 1.36044; 0.4; 0.00134346; 0.272457; 1.00669; 0.995427; 1.00235
4.21084; 35.0605; 0.466924; 1.36071; 0.4; 0.0013356; 0.272457; 1.00666; 0.99541; 1.00234
4.21184; 35.0845; 0.467242; 1.36097; 0.4; 0.0013277; 0.272457; 1.00664; 0.995394; 1.00233
4.21284; 35.1083; 0.467556; 1.36123; 0.4; 0.00131976; 0.272457; 1.00662; 0.995377; 1.00232
4.21384; 35.132; 0.467867; 1.3615; 0.4; 0.00131179; 0.272457; 1.0066; 0.995361; 1.00231
4.21484; 35.1556; 0.468176; 1.36176; 0.4; 0.00130378; 0.272457; 1.00658; 0.995345; 1.0023
4.21584; 35.1789; 0.468481; 1.36202; 0.4; 0.00129574; 0.272457; 1.00656; 0.995329; 1.00229
4.21684; 35.2022; 0.468783; 1.36229; 0.4; 0.00128766; 0.272457; 1.00653; 0.995313; 1.00228
4.21784; 35.2253; 0.469082; 1.36255; 0.4; 0.00127955; 0.272457; 1.00651; 0.995297; 1.00227
4.21884; 35.2483; 0.469378; 1.36281; 0.4; 0.0012714; 0.272457; 1.00649; 0.995281; 1.00226
4.21984; 35.2711; 0.469671; 1.36308; 0.4; 0.00126322; 0.272457; 1.00647; 0.995266; 1.00225
4.22084; 35.2937; 0.46996; 1.36334; 0.4; 0.00125501; 0.272457; 1.00645; 0.99525; 1.00224
4.22184; 35.3163; 0.470246; 1.36361; 0.4; 0.00124676; 0.272457; 1.00643; 0.995235; 1.00223
4.22284; 35.3386; 0.47053; 1.36387; 0.4; 0.00123848; 0.272457; 1.00641; 0.995219; 1.00222
4.22384; 35.3608; 0.47081; 1.36413; 0.4; 0.00123016; 0.272457; 1.00639; 0.995204; 1.00221
4.22484; 35.3829; 0.471087; 1.3644; 0.4; 0.00122182; 0.272457; 1.00637; 0.995189; 1.0022
4.22584; 35.4048; 0.471361; 1.36466; 0.4; 0.00121344; 0.272457; 1.00635; 0.995174; 1.00219
4.22684; 35.4266; 0.471632; 1.36492; 0.4; 0.00120503; 0.272457; 1.00633; 0.99516; 1.00218
4.22784; 35.4482; 0.471899; 1.36519; 0.4; 0.00119659; 0.272457; 1.00631; 0.995145; 1.00217
4.22884; 35.4697; 0.472163; 1.36545; 0.4; 0.00118812; 0.272457; 1.00629; 0.99513; 1.00216
4.22984; 35.491; 0.472425; 1.36571; 0.4; 0.00117962; 0.272457; 1.00627; 0.995116; 1.00215
4.23084; 35.5121; 0.472683; 1.36597; 0.4; 0.00117109; 0.272457; 1.00625; 0.995102; 1.00214
4.23184; 35.5331; 0.472937; 1.36624; 0.4; 0.00116253; 0.272457; 1.00623; 0.995088; 1.00213
4.23284; 35.554; 0.473189; 1.3665; 0.4; 0.00115394; 0.272457; 1.00621; 0.995073; 1.00212
4.23384; 35.5747; 0.473437; 1.36676; 0.4; 0.00114532; 0.272457; 1.00619; 0.99506; 1.00211
4.23484; 35.5952; 0.473682; 1.36702; 0.4; 0.00113667; 0.272457; 1.00618; 0.995046; 1.0021
4.23584; 35.6156; 0.473924; 1.36729; 0.4; 0.001128; 0.272457; 1.00616; 0.995032; 1.00209
4.23684; 35.6358; 0.474163; 1.36755; 0.4; 0.0011193; 0.272457; 1.00614; 0.995018; 1.00208
4.23784; 35.6559; 0.474398; 1.36781; 0.4; 0.00111057; 0.272457; 1.00612; 0.995005; 1.00208
4.23884; 35.6758; 0.474631; 1.36807; 0.4; 0.00110181; 0.272457; 1.0061; 0.994992; 1.00207
4.23984; 35.6956; 0.47486; 1.36833; 0.4; 0.00109303; 0.272457; 1.00608; 0.994979; 1.00206
4.24084; 35.7151; 0.475086; 1.36859; 0.4; 0.00108422; 0.272457; 1.00607; 0.994965; 1.00205
4.24184; 35.7346; 0.475308; 1.36886; 0.4; 0.00107538; 0.272457; 1.00605; 0.994953; 1.00204
4.24284; 35.7539; 0.475528; 1.36912; 0.4; 0.00106652; 0.272457; 1.00603; 0.99494; 1.00203
4.24384; 35.773; 0.475744; 1.36938; 0.4; 0.00105763; 0.272457; 1.00601; 0.994927; 1.00202
4.24484; 35.7919; 0.475957; 1.36964; 0.4; 0.00104872; 0.272457; 1.006; 0.994915; 1.00202
4.24584; 35.8107; 0.476166; 1.3699; 0.4; 0.00103979; 0.272457; 1.00598; 0.994902; 1.00201
4.24684; 35.8294; 0.476373; 1.37016; 0.4; 0.00103083; 0.272457; 1.00596; 0.99489; 1.002
4.24784; 35.8478; 0.476576; 1.37042; 0.4; 0.00102185; 0.272457; 1.00595; 0.994878; 1.00199
4.24884; 35.8662; 0.476776; 1.37068; 0.4; 0.00101284; 0.272457; 1.00593; 0.994866; 1.00198
4.24984; 35.8843; 0.476973; 1.37093; 0.4; 0.00100382; 0.272457; 1.00591; 0.994854; 1.00197
4.25084; 35.9023; 0.477166; 1.37119; 0.4; 0.000994766; 0.272457; 1.0059; 0.994842; 1.00197
4.25184; 35.9201; 0.477356; 1.37145; 0.4; 0.000985694; 0.272457; 1.00588; 0.99483; 1.00196
4.25284; 35.9378; 0.477541; 1.37171; 0.4; 0.0009766; 0.272457; 1.00586; 0.994814; 1.00195
4.25384; 35.9553; 0.477724; 1.37197; 0.4; 0.000967485; 0.272457; 1.00585; 0.994803; 1.00194
4.25484; 35.9726; 0.477905; 1.37222; 0.4; 0.000958349; 0.272457; 1.00583; 0.994792; 1.00193
4.25584; 35.9898; 0.478082; 1.37248; 0.4; 0.000949193; 0.272457; 1.00582; 0.994781; 1.00193
4.25683; 36.0068; 0.478256; 1.37274; 0.4; 0.000940017; 0.272457; 1.0058; 0.99477; 1.00192
4.25783; 36.0236; 0.478427; 1.37299; 0.4; 0.000930821; 0.272457; 1.00579; 0.994759; 1.00191
4.25883; 36.0403; 0.478594; 1.37325; 0.4; 0.000921606; 0.272457; 1.00577; 0.994748; 1.0019
4.25983; 36.0568; 0.478758; 1.3735; 0.4; 0.000912372; 0.272457; 1.00576; 0.994738; 1.0019
4.26083; 36.0731; 0.478919; 1.37376; 0.4; 0.000903119; 0.272457; 1.00574; 0.994727; 1.00189
4.26183; 36.0893; 0.479076; 1.37401; 0.4; 0.000893848; 0.272457; 1.00573; 0.994717; 1.00188
4.26283; 36.1053; 0.479231; 1.37427; 0.4; 0.00088456; 0.272457; 1.00572; 0.994707; 1.00188
4.26383; 36.1211; 0.479382; 1.37452; 0.4; 0.000875254; 0.272457; 1.0057; 0.994697; 1.00187
4.26483; 36.1368; 0.479529; 1.37477; 0.4; 0.000865931; 0.272457; 1.00569; 0.994687; 1.00186
4.26583; 36.1523; 0.479674; 1.37503; 0.4; 0.000856591; 0.272457; 1.00567; 0.994678; 1.00186
4.26683; 36.1677; 0.479815; 1.37528; 0.4; 0.000847235; 0.272457; 1.00566; 0.994668; 1.00185
4.26783; 36.1828; 0.479953; 1.37553; 0.4; 0.000837863; 0.272457; 1.00565; 0.994659; 1.00185
4.26883; 36.1978; 0.480088; 1.37578; 0.4; 0.000828476; 0.272457; 1.00564; 0.99465; 1.00184
4.26983; 36.2126; 0.480219; 1.37603; 0.4; 0.000819074; 0.272457; 1.00562; 0.994641; 1.00183
4.27083; 36.2273; 0.480347; 1.37628; 0.4; 0.000809657; 0.272457; 1.00561; 0.994632; 1.00183
4.27183; 36.2418; 0.480472; 1.37653; 0.4; 0.000800225; 0.272457; 1.0056; 0.994623; 1.00182
4.27283; 36.2561; 0.480593; 1.37678; 0.4; 0.00079078; 0.272457; 1.00558; 0.994614; 1.00182
4.27383; 36.2703; 0.480711; 1.37703; 0.4; 0.000781321; 0.272457; 1.00557; 0.994605; 1.00181
4.27483; 36.2842; 0.480826; 1.37728; 0.4; 0.000771849; 0.272457; 1.00556; 0.994597; 1.0018
4.27583; 36.298; 0.480938; 1.37752; 0.4; 0.000762364; 0.272457; 1.00555; 0.994589; 1.0018
4.27683; 36.3117; 0.481046; 1.37777; 0.4; 0.000752867; 0.272457; 1.00554; 0.994581; 1.00179
4.27783; 36.3251; 0.481152; 1.37802; 0.4; 0.000743358; 0.272457; 1.00553; 0.994573; 1.00179
4.27883; 36.3384; 0.481253; 1.37826; 0.4; 0.000733837; 0.272457; 1.00551; 0.994565; 1.00178
4.27983; 36.3516; 0.481352; 1.37851; 0.4; 0.000724304; 0.272457; 1.0055; 0.994557; 1.00178
4.28083; 36.3645; 0.481447; 1.37875; 0.4; 0.000714761; 0.272457; 1.00549; 0.99455; 1.00177
4.28183; 36.3773; 0.48154; 1.37899; 0.4; 0.000705208; 0.272457; 1.00548; 0.994542; 1.00177
4.28283; 36.3899; 0.481628; 1.37924; 0.4; 0.000695644; 0.272457; 1.00547; 0.994535; 1.00176
4.28383; 36.4023; 0.481714; 1.37948; 0.4; 0.000686071; 0.272457; 1.00546; 0.994528; 1.00176
4.28483; 36.4146; 0.481796; 1.37972; 0.4; 0.000676488; 0.272457; 1.00545; 0.994521; 1.00175
4.28583; 36.4267; 0.481875; 1.37996; 0.4; 0.000666896; 0.272457; 1.00544; 0.994514; 1.00175
4.28683; 36.4386; 0.481951; 1.3802; 0.4; 0.000657296; 0.272457; 1.00543; 0.994507; 1.00174
4.28783; 36.4504; 0.482023; 1.38044; 0.4; 0.000647687; 0.272457; 1.00542; 0.994501; 1.00174
4.28883; 36.4619; 0.482092; 1.38068; 0.4; 0.000638071; 0.272457; 1.00541; 0.994494; 1.00174
4.28983; 36.4733; 0.482158; 1.38092; 0.4; 0.000628447; 0.272457; 1.0054; 0.994488; 1.00173
4.29083; 36.4846; 0.482221; 1.38115; 0.4; 0.000618816; 0.272457; 1.00539; 0.994482; 1.00173
4.29183; 36.4956; 0.482281; 1.38139; 0.4; 0.000609178; 0.272457; 1.00538; 0.994476; 1.00172
4.29283; 36.5065; 0.482337; 1.38162; 0.4; 0.000599534; 0.272457; 1.00537; 0.99447; 1.00172
4.29383; 36.5172; 0.48239; 1.38186; 0.4; 0.000589885; 0.272457; 1.00537; 0.994464; 1.00172
4.29483; 36.5277; 0.482439; 1.38209; 0.4; 0.000580229; 0.272457; 1.00536; 0.994458; 1.00171
4.29583; 36.5381; 0.482486; 1.38233; 0.4; 0.000570569; 0.272457; 1.00535; 0.994453; 1.00171
4.29683; 36.5483; 0.482529; 1.38256; 0.4; 0.000560903; 0.272457; 1.00534; 0.994448; 1.0017
4.29783; 36.5583; 0.482569; 1.38279; 0.4; 0.000551234; 0.272457; 1.00533; 0.994443; 1.0017
4.29883; 36.5681; 0.482606; 1.38302; 0.4; 0.00054156; 0.272457; 1.00533; 0.994438; 1.0017
4.29983; 36.5778; 0.482639; 1.38325; 0.4; 0.000531882; 0.272457; 1.00532; 0.994433; 1.00169
4.30083; 36.5873; 0.48267; 1.38348; 0.4; 0.000522202; 0.272457; 1.00531; 0.994428; 1.00169
4.30183; 36.5966; 0.482697; 1.38371; 0.4; 0.000512518; 0.272457; 1.0053; 0.994423; 1.00169
4.30283; 36.6057; 0.482721; 1.38393; 0.4; 0.000502832; 0.272457; 1.0053; 0.994419; 1.00169
4.30383; 36.6147; 0.482741; 1.38416; 0.4; 0.000493144; 0.272457; 1.00529; 0.994415; 1.00168
4.30483; 36.6235; 0.482759; 1.38438; 0.4; 0.000483454; 0.272457; 1.00528; 0.99441; 1.00168
4.30583; 36.6321; 0.482773; 1.38461; 0.4; 0.000473762; 0.272457; 1.00528; 0.994406; 1.00168
4.30683; 36.6405; 0.482784; 1.38483; 0.4; 0.00046407; 0.272457; 1.00527; 0.994402; 1.00167
4.30783; 36.6488; 0.482792; 1.38505; 0.4; 0.000454377; 0.272457; 1.00526; 0.994399; 1.00167
4.30883; 36.6569; 0.482797; 1.38527; 0.4; 0.000444683; 0.272457; 1.00526; 0.994395; 1.00167
4.30983; 36.6648; 0.482798; 1.3855; 0.4; 0.00043499; 0.272457; 1.00525; 0.994392; 1.00167
4.31083; 36.6725; 0.482796; 1.38571; 0.4; 0.000425297; 0.272457; 1.00525; 0.994388; 1.00167
4.31183; 36.6801; 0.482792; 1.38593; 0.4; 0.000415605; 0.272457; 1.00524; 0.994385; 1.00166
4.31283; 36.6875; 0.482784; 1.38615; 0.4; 0.000405914; 0.272457; 1.00523; 0.994382; 1.00166
4.31383; 36.6947; 0.482772; 1.38637; 0.4; 0.000396225; 0.272457; 1.00523; 0.994379; 1.00166
4.31483; 36.7018; 0.482758; 1.38658; 0.4; 0.000386538; 0.272457; 1.00522; 0.994376; 1.00166
4.31583; 36.7086; 0.482741; 1.3868; 0.4; 0.000376853; 0.272457; 1.00522; 0.994374; 1.00166
4.31683; 36.7153; 0.48272; 1.38701; 0.4; 0.00036717; 0.272457; 1.00522; 0.994371; 1.00165
4.31783; 36.7218; 0.482696; 1.38722; 0.4; 0.000357491; 0.272457; 1.00521; 0.994369; 1.00165
4.31883; 36.7282; 0.482669; 1.38743; 0.4; 0.000347815; 0.272457; 1.00521; 0.994367; 1.00165
4.31983; 36.7344; 0.482639; 1.38764; 0.4; 0.000338143; 0.272457; 1.0052; 0.994365; 1.00165
4.32083; 36.7404; 0.482606; 1.38785; 0.4; 0.000328475; 0.272457; 1.0052; 0.994363; 1.00165
4.32183; 36.7462; 0.482569; 1.38806; 0.4; 0.000318812; 0.272457; 1.00519; 0.994361; 1.00165
4.32283; 36.7518; 0.48253; 1.38827; 0.4; 0.000309153; 0.272457; 1.00519; 0.994359; 1.00165
4.32383; 36.7573; 0.482487; 1.38847; 0.4; 0.0002995; 0.272457; 1.00519; 0.994358; 1.00164
4.32483; 36.7626; 0.482442; 1.38868; 0.4; 0.000289853; 0.272457; 1.00518; 0.994356; 1.00164
4.32583; 36.7677; 0.482393; 1.38888; 0.4; 0.000280211; 0.272457; 1.00518; 0.994355; 1.00164
4.32683; 36.7727; 0.482341; 1.38908; 0.4; 0.000270576; 0.272457; 1.00518; 0.994354; 1.00164
4.32783; 36.7775; 0.482286; 1.38928; 0.4; 0.000260947; 0.272457; 1.00518; 0.994353; 1.00164
4.32883; 36.7821; 0.482228; 1.38948; 0.4; 0.000251325; 0.272457; 1.00517; 0.994352; 1.00164
4.32983; 36.7865; 0.482167; 1.38968; 0.4; 0.000241711; 0.272457; 1.00517; 0.994351; 1.00164
4.33083; 36.7908; 0.482103; 1.38988; 0.4; 0.000232105; 0.272457; 1.00517; 0.994351; 1.00164
4.33183; 36.7949; 0.482035; 1.39007; 0.4; 0.000222507; 0.272457; 1.00517; 0.99435; 1.00164
4.33283; 36.7988; 0.481965; 1.39027; 0.4; 0.000212917; 0.272457; 1.00516; 0.99435; 1.00164
4.33383; 36.8026; 0.481892; 1.39046; 0.4; 0.000203336; 0.272457; 1.00516; 0.99435; 1.00164
4.33483; 36.8061; 0.481815; 1.39065; 0.4; 0.000193764; 0.272457; 1.00516; 0.99435; 1.00164
4.33583; 36.8095; 0.481736; 1.39085; 0.4; 0.000184202; 0.272457; 1.00516; 0.99435; 1.00164
4.33683; 36.8128; 0.481653; 1.39103; 0.4; 0.00017465; 0.272457; 1.00516; 0.99435; 1.00164
4.33783; 36.8158; 0.481568; 1.39122; 0.4; 0.000165107; 0.272457; 1.00516; 0.994351; 1.00164
4.33883; 36.8187; 0.481479; 1.39141; 0.4; 0.000155576; 0.272457; 1.00516; 0.994351; 1.00164
4.33983; 36.8214; 0.481388; 1.3916; 0.4; 0.000146056; 0.272457; 1.00516; 0.994352; 1.00164
4.34083; 36.824; 0.481293; 1.39178; 0.4; 0.000136546; 0.272457; 1.00515; 0.994352; 1.00164
4.34183; 36.8263; 0.481196; 1.39196; 0.4; 0.000127049; 0.272457; 1.00515; 0.994353; 1.00164
4.34283; 36.8285; 0.481096; 1.39215; 0.4; 0.000117563; 0.272457; 1.00515; 0.994354; 1.00164
4.34383; 36.8306; 0.480992; 1.39233; 0.4; 0.00010809; 0.272457; 1.00515; 0.994355; 1.00164
4.34483; 36.8324; 0.480886; 1.39251; 0.4; 9.86297e-05; 0.272457; 1.00515; 0.994357; 1.00164
4.34583; 36.8341; 0.480777; 1.39268; 0.4; 8.91823e-05; 0.272457; 1.00515; 0.994358; 1.00164
4.34683; 36.8356; 0.480664; 1.39286; 0.4; 7.97482e-05; 0.272457; 1.00515; 0.99436; 1.00165
4.34783; 36.837; 0.480549; 1.39304; 0.4; 7.03279e-05; 0.272457; 1.00515; 0.994361; 1.00165
4.34883; 36.8382; 0.480431; 1.39321; 0.4; 6.09216e-05; 0.272457; 1.00516; 0.994363; 1.00165
4.34983; 36.8392; 0.480309; 1.39338; 0.4; 5.15298e-05; 0.272457; 1.00516; 0.994365; 1.00165
4.35083; 36.84; 0.480186; 1.39355; 0.4; 4.21527e-05; 0.272457; 1.00516; 0.994367; 1.00165
4.35183; 36.8407; 0.480059; 1.39372; 0.4; 3.27907e-05; 0.272457; 1.00516; 0.994369; 1.00165
4.35283; 36.8412; 0.479929; 1.39389; 0.4; 2.34442e-05; 0.272457; 1.00516; 0.994371; 1.00165
4.35383; 36.8415; 0.479796; 1.39406; 0.4; 1.41134e-05; 0.272457; 1.00516; 0.994374; 1.00166
4.35483; 36.8417; 0.479661; 1.39422; 0.4; 4.79876e-06; 0.272457; 1.00516; 0.994376; 1.00166
4.35583; 36.8417; 0.479522; 1.39439; 0.4; -4.49946e-06; 0.272457; 1.00516; 0.994379; 1.00166
4.35683; 36.8416; 0.479381; 1.39455; 0.4; -1.37809e-05; 0.272457; 1.00517; 0.994382; 1.00166
4.35783; 36.8412; 0.479237; 1.39471; 0.4; -2.30452e-05; 0.272457; 1.00517; 0.994385; 1.00166
4.35883; 36.8407; 0.47909; 1.39487; 0.4; -3.22921e-05; 0.272457; 1.00517; 0.994388; 1.00166
4.35983; 36.8401; 0.47894; 1.39503; 0.4; -4.15212e-05; 0.272457; 1.00517; 0.994391; 1.00167
4.36083; 36.8392; 0.478787; 1.39518; 0.4; -5.07323e-05; 0.272457; 1.00518; 0.994394; 1.00167
4.36183; 36.8382; 0.478632; 1.39534; 0.4; -5.99249e-05; 0.272457; 1.00518; 0.994397; 1.00167
4.36283; 36.8371; 0.478473; 1.39549; 0.4; -6.90987e-05; 0.272457; 1.00518; 0.994401; 1.00167
4.36383; 36.8357; 0.478312; 1.39564; 0.4; -7.82535e-05; 0.272457; 1.00518; 0.994404; 1.00168
4.36483; 36.8343; 0.478149; 1.39579; 0.4; -8.73888e-05; 0.272457; 1.00519; 0.994408; 1.00168
4.36583; 36.8326; 0.477982; 1.39594; 0.4; -9.65045e-05; 0.272457; 1.00519; 0.994412; 1.00168
4.36683; 36.8308; 0.477812; 1.39609; 0.4; -0.0001056; 0.272457; 1.00519; 0.994416; 1.00168
4.36783; 36.8288; 0.47764; 1.39623; 0.4; -0.000114675; 0.272457; 1.0052; 0.99442; 1.00169
4.36883; 36.8267; 0.477465; 1.39638; 0.4; -0.00012373; 0.272457; 1.0052; 0.994424; 1.00169
4.36983; 36.8243; 0.477288; 1.39652; 0.4; -0.000132763; 0.272457; 1.0052; 0.994429; 1.00169
4.37083; 36.8219; 0.477107; 1.39666; 0.4; -0.000141775; 0.272457; 1.00521; 0.994433; 1.00169
4.37183; 36.8192; 0.476924; 1.3968; 0.4; -0.000150766; 0.272457; 1.00521; 0.994438; 1.0017
4.37283; 36.8164; 0.476739; 1.39694; 0.4; -0.000159734; 0.272457; 1.00522; 0.994442; 1.0017
4.37383; 36.8135; 0.47655; 1.39707; 0.4; -0.000168681; 0.272457; 1.00522; 0.994447; 1.0017
4.37483; 36.8104; 0.476359; 1.39721; 0.4; -0.000177604; 0.272457; 1.00523; 0.994452; 1.00171
4.37583; 36.8071; 0.476165; 1.39734; 0.4; -0.000186505; 0.272457; 1.00523; 0.994457; 1.00171
4.37683; 36.8037; 0.475966; 1.39747; 0.4; -0.000195383; 0.272457; 1.00523; 0.994457; 1.00171
4.37783; 36.8001; 0.475767; 1.3976; 0.4; -0.000204236; 0.272457; 1.00524; 0.994462; 1.00171
4.37883; 36.7963; 0.475566; 1.39773; 0.4; -0.000213066; 0.272457; 1.00524; 0.994467; 1.00172
4.37983; 36.7924; 0.475361; 1.39785; 0.4; -0.000221872; 0.272457; 1.00525; 0.994472; 1.00172
4.38083; 36.7883; 0.475154; 1.39798; 0.4; -0.000230653; 0.272457; 1.00525; 0.994478; 1.00172
4.38183; 36.7841; 0.474945; 1.3981; 0.4; -0.00023941; 0.272457; 1.00526; 0.994483; 1.00173
4.38283; 36.7797; 0.474732; 1.39822; 0.4; -0.000248142; 0.272457; 1.00526; 0.994489; 1.00173
4.38383; 36.7752; 0.474518; 1.39834; 0.4; -0.000256848; 0.272457; 1.00527; 0.994495; 1.00174
4.38483; 36.7705; 0.4743; 1.39846; 0.4; -0.000265528; 0.272457; 1.00528; 0.994501; 1.00174
4.38583; 36.7656; 0.47408; 1.39858; 0.4; -0.000274183; 0.272457; 1.00528; 0.994506; 1.00174
