Time(s) " gENROE.delta" " gENROE.PELEC" " eXNI.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.67388 " 28.2773" " 0.282989" " 1.18787" " 0.4" " -0.00193922" " 0" " 1.00565" " 0.995698" " 1.00214"
3.67488 " 28.2425" " 0.282453" " 1.1907" " 0.4" " -0.00192543" " 0" " 1.00562" " 0.995682" " 1.00212"
3.67588 " 28.208" " 0.281922" " 1.19355" " 0.4" " -0.00191158" " 0" " 1.0056" " 0.995666" " 1.00211"
3.67688 " 28.1737" " 0.281397" " 1.19637" " 0.4" " -0.00189766" " 0" " 1.00557" " 0.995649" " 1.0021"
3.67788 " 28.1397" " 0.280878" " 1.1992" " 0.4" " -0.00188369" " 0" " 1.00554" " 0.995633" " 1.00208"
3.67888 " 28.1059" " 0.280366" " 1.20204" " 0.4" " -0.00186965" " 0" " 1.00552" " 0.995617" " 1.00207"
3.67988 " 28.0723" " 0.279859" " 1.20486" " 0.4" " -0.00185556" " 0" " 1.00549" " 0.995601" " 1.00206"
3.68088 " 28.0391" " 0.279358" " 1.20768" " 0.4" " -0.00184141" " 0" " 1.00546" " 0.995584" " 1.00205"
3.68188 " 28.0061" " 0.278863" " 1.21049" " 0.4" " -0.0018272" " 0" " 1.00544" " 0.995568" " 1.00203"
3.68288 " 27.9733" " 0.278374" " 1.21331" " 0.4" " -0.00181293" " 0" " 1.00541" " 0.995552" " 1.00202"
3.68388 " 27.9408" " 0.277891" " 1.21611" " 0.4" " -0.00179861" " 0" " 1.00538" " 0.995536" " 1.00201"
3.68488 " 27.9085" " 0.277414" " 1.21891" " 0.4" " -0.00178423" " 0" " 1.00536" " 0.99552" " 1.00199"
3.68588 " 27.8766" " 0.276943" " 1.22172" " 0.4" " -0.0017698" " 0" " 1.00533" " 0.995504" " 1.00198"
3.68688 " 27.8448" " 0.276478" " 1.2245" " 0.4" " -0.00175532" " 0" " 1.0053" " 0.995488" " 1.00197"
3.68788 " 27.8134" " 0.276019" " 1.22728" " 0.4" " -0.00174078" " 0" " 1.00528" " 0.995472" " 1.00196"
3.68888 " 27.7822" " 0.275567" " 1.23007" " 0.4" " -0.00172619" " 0" " 1.00525" " 0.995456" " 1.00194"
3.68988 " 27.7512" " 0.27512" " 1.23284" " 0.4" " -0.00171154" " 0" " 1.00523" " 0.995441" " 1.00193"
3.69088 " 27.7205" " 0.274679" " 1.2356" " 0.4" " -0.00169685" " 0" " 1.0052" " 0.995425" " 1.00192"
3.69188 " 27.6901" " 0.274245" " 1.23837" " 0.4" " -0.0016821" " 0" " 1.00518" " 0.995409" " 1.00191"
3.69288 " 27.66" " 0.273817" " 1.24112" " 0.4" " -0.00166731" " 0" " 1.00515" " 0.995393" " 1.0019"
3.69388 " 27.6301" " 0.273394" " 1.24385" " 0.4" " -0.00165246" " 0" " 1.00512" " 0.995378" " 1.00188"
3.69488 " 27.6005" " 0.272978" " 1.24659" " 0.4" " -0.00163757" " 0" " 1.0051" " 0.995362" " 1.00187"
3.69588 " 27.5712" " 0.272568" " 1.24932" " 0.4" " -0.00162263" " 0" " 1.00507" " 0.995347" " 1.00186"
3.69688 " 27.5421" " 0.272164" " 1.25204" " 0.4" " -0.00160765" " 0" " 1.00505" " 0.995331" " 1.00185"
3.69788 " 27.5133" " 0.271766" " 1.25474" " 0.4" " -0.00159261" " 0" " 1.00502" " 0.995316" " 1.00184"
3.69888 " 27.4848" " 0.271374" " 1.25745" " 0.4" " -0.00157754" " 0" " 1.005" " 0.995301" " 1.00182"
3.69988 " 27.4565" " 0.270988" " 1.26015" " 0.4" " -0.00156241" " 0" " 1.00497" " 0.995285" " 1.00181"
3.70088 " 27.4285" " 0.270609" " 1.26284" " 0.4" " -0.00154725" " 0" " 1.00495" " 0.99527" " 1.0018"
3.70187 " 27.4008" " 0.270235" " 1.26551" " 0.4" " -0.00153204" " 0" " 1.00492" " 0.995255" " 1.00179"
3.70287 " 27.3734" " 0.269868" " 1.26817" " 0.4" " -0.00151678" " 0" " 1.0049" " 0.99524" " 1.00178"
3.70387 " 27.3462" " 0.269507" " 1.27082" " 0.4" " -0.00150149" " 0" " 1.00488" " 0.995225" " 1.00177"
3.70487 " 27.3193" " 0.269152" " 1.27348" " 0.4" " -0.00148615" " 0" " 1.00485" " 0.99521" " 1.00175"
3.70587 " 27.2927" " 0.268803" " 1.27611" " 0.4" " -0.00147078" " 0" " 1.00483" " 0.995195" " 1.00174"
3.70687 " 27.2663" " 0.26846" " 1.27874" " 0.4" " -0.00145536" " 0" " 1.0048" " 0.99518" " 1.00173"
3.70787 " 27.2403" " 0.268124" " 1.28135" " 0.4" " -0.00143991" " 0" " 1.00478" " 0.995166" " 1.00172"
3.70887 " 27.2145" " 0.267794" " 1.28395" " 0.4" " -0.00142441" " 0" " 1.00476" " 0.995151" " 1.00171"
3.70987 " 27.189" " 0.267469" " 1.28653" " 0.4" " -0.00140888" " 0" " 1.00473" " 0.995137" " 1.0017"
3.71087 " 27.1638" " 0.267151" " 1.28911" " 0.4" " -0.00139332" " 0" " 1.00471" " 0.995122" " 1.00169"
3.71187 " 27.1389" " 0.266839" " 1.29168" " 0.4" " -0.00137771" " 0" " 1.00468" " 0.995108" " 1.00168"
3.71287 " 27.1142" " 0.266534" " 1.29424" " 0.4" " -0.00136208" " 0" " 1.00466" " 0.995093" " 1.00166"
3.71387 " 27.0898" " 0.266234" " 1.2968" " 0.4" " -0.0013464" " 0" " 1.00464" " 0.995079" " 1.00165"
3.71487 " 27.0657" " 0.265941" " 1.29932" " 0.4" " -0.0013307" " 0" " 1.00461" " 0.995065" " 1.00164"
3.71587 " 27.0419" " 0.265653" " 1.30183" " 0.4" " -0.00131496" " 0" " 1.00459" " 0.995051" " 1.00163"
3.71687 " 27.0184" " 0.265372" " 1.30433" " 0.4" " -0.00129918" " 0" " 1.00457" " 0.995037" " 1.00162"
3.71787 " 26.9951" " 0.265097" " 1.30681" " 0.4" " -0.00128338" " 0" " 1.00455" " 0.995023" " 1.00161"
3.71887 " 26.9722" " 0.264829" " 1.30928" " 0.4" " -0.00126754" " 0" " 1.00452" " 0.995009" " 1.0016"
3.71987 " 26.9495" " 0.264566" " 1.31174" " 0.4" " -0.00125168" " 0" " 1.0045" " 0.994995" " 1.00159"
3.72087 " 26.9271" " 0.26431" " 1.31418" " 0.4" " -0.00123578" " 0" " 1.00448" " 0.994982" " 1.00158"
3.72187 " 26.905" " 0.264059" " 1.31661" " 0.4" " -0.00121986" " 0" " 1.00446" " 0.994968" " 1.00157"
3.72287 " 26.8832" " 0.263815" " 1.31902" " 0.4" " -0.00120391" " 0" " 1.00443" " 0.994955" " 1.00156"
3.72387 " 26.8617" " 0.263577" " 1.32143" " 0.4" " -0.00118793" " 0" " 1.00441" " 0.994941" " 1.00155"
3.72487 " 26.8404" " 0.263345" " 1.32382" " 0.4" " -0.00117192" " 0" " 1.00439" " 0.994928" " 1.00154"
3.72587 " 26.8195" " 0.26312" " 1.32619" " 0.4" " -0.00115589" " 0" " 1.00437" " 0.994915" " 1.00153"
3.72687 " 26.7988" " 0.2629" " 1.32854" " 0.4" " -0.00113983" " 0" " 1.00435" " 0.994902" " 1.00152"
3.72787 " 26.7785" " 0.262687" " 1.33089" " 0.4" " -0.00112375" " 0" " 1.00433" " 0.994889" " 1.00151"
3.72887 " 26.7584" " 0.26248" " 1.33322" " 0.4" " -0.00110764" " 0" " 1.00431" " 0.994876" " 1.0015"
3.72987 " 26.7386" " 0.26228" " 1.33555" " 0.4" " -0.00109151" " 0" " 1.00429" " 0.994868" " 1.0015"
3.73087 " 26.7191" " 0.262085" " 1.33785" " 0.4" " -0.00107536" " 0" " 1.00427" " 0.994855" " 1.00149"
3.73187 " 26.6999" " 0.261896" " 1.34013" " 0.4" " -0.00105919" " 0" " 1.00425" " 0.994842" " 1.00148"
3.73287 " 26.6809" " 0.261713" " 1.3424" " 0.4" " -0.001043" " 0" " 1.00422" " 0.99483" " 1.00147"
3.73387 " 26.6623" " 0.261537" " 1.34464" " 0.4" " -0.00102678" " 0" " 1.0042" " 0.994817" " 1.00146"
3.73487 " 26.644" " 0.261366" " 1.34687" " 0.4" " -0.00101055" " 0" " 1.00418" " 0.994804" " 1.00145"
3.73587 " 26.6259" " 0.261202" " 1.34907" " 0.4" " -0.000994295" " 0" " 1.00416" " 0.994792" " 1.00144"
3.73687 " 26.6082" " 0.261044" " 1.35128" " 0.4" " -0.000978025" " 0" " 1.00414" " 0.99478" " 1.00143"
3.73787 " 26.5907" " 0.260891" " 1.35346" " 0.4" " -0.000961737" " 0" " 1.00412" " 0.994768" " 1.00142"
3.73887 " 26.5736" " 0.260745" " 1.35562" " 0.4" " -0.000945432" " 0" " 1.0041" " 0.994755" " 1.00141"
3.73987 " 26.5567" " 0.260605" " 1.35778" " 0.4" " -0.000929112" " 0" " 1.00408" " 0.994743" " 1.00141"
3.74087 " 26.5401" " 0.260471" " 1.35991" " 0.4" " -0.000912776" " 0" " 1.00406" " 0.994731" " 1.0014"
3.74187 " 26.5238" " 0.260344" " 1.36202" " 0.4" " -0.000896426" " 0" " 1.00405" " 0.99472" " 1.00139"
3.74287 " 26.5078" " 0.260222" " 1.36411" " 0.4" " -0.000880062" " 0" " 1.00403" " 0.994708" " 1.00138"
3.74387 " 26.4922" " 0.260106" " 1.36619" " 0.4" " -0.000863685" " 0" " 1.00401" " 0.994696" " 1.00137"
3.74487 " 26.4768" " 0.259996" " 1.36826" " 0.4" " -0.000847296" " 0" " 1.00399" " 0.994685" " 1.00136"
3.74587 " 26.4616" " 0.259893" " 1.37032" " 0.4" " -0.000830894" " 0" " 1.00397" " 0.994673" " 1.00136"
3.74687 " 26.4468" " 0.259795" " 1.37235" " 0.4" " -0.000814482" " 0" " 1.00395" " 0.994662" " 1.00135"
3.74787 " 26.4323" " 0.259704" " 1.37435" " 0.4" " -0.00079806" " 0" " 1.00393" " 0.994651" " 1.00134"
3.74887 " 26.4181" " 0.259618" " 1.37634" " 0.4" " -0.000781628" " 0" " 1.00391" " 0.99464" " 1.00133"
3.74987 " 26.4042" " 0.259539" " 1.37832" " 0.4" " -0.000765187" " 0" " 1.0039" " 0.994628" " 1.00132"
3.75087 " 26.3906" " 0.259465" " 1.38028" " 0.4" " -0.000748738" " 0" " 1.00388" " 0.994617" " 1.00132"
3.75187 " 26.3772" " 0.259397" " 1.38221" " 0.4" " -0.000732281" " 0" " 1.00386" " 0.994607" " 1.00131"
3.75287 " 26.3642" " 0.259336" " 1.38413" " 0.4" " -0.000715818" " 0" " 1.00384" " 0.994596" " 1.0013"
3.75387 " 26.3515" " 0.25928" " 1.38604" " 0.4" " -0.000699348" " 0" " 1.00382" " 0.994585" " 1.00129"
3.75487 " 26.339" " 0.259231" " 1.38793" " 0.4" " -0.000682873" " 0" " 1.00381" " 0.994575" " 1.00129"
3.75587 " 26.3269" " 0.259187" " 1.38978" " 0.4" " -0.000666394" " 0" " 1.00379" " 0.994564" " 1.00128"
3.75687 " 26.315" " 0.25915" " 1.39163" " 0.4" " -0.000649911" " 0" " 1.00377" " 0.994554" " 1.00127"
3.75787 " 26.3035" " 0.259118" " 1.39348" " 0.4" " -0.000633424" " 0" " 1.00376" " 0.994543" " 1.00127"
3.75887 " 26.2922" " 0.259092" " 1.39529" " 0.4" " -0.000616935" " 0" " 1.00374" " 0.994533" " 1.00126"
3.75987 " 26.2813" " 0.259072" " 1.39708" " 0.4" " -0.000600443" " 0" " 1.00372" " 0.994523" " 1.00125"
3.76087 " 26.2706" " 0.259058" " 1.39887" " 0.4" " -0.000583951" " 0" " 1.00371" " 0.994513" " 1.00125"
3.76187 " 26.2603" " 0.25905" " 1.40064" " 0.4" " -0.000567458" " 0" " 1.00369" " 0.994503" " 1.00124"
3.76287 " 26.2502" " 0.259048" " 1.40237" " 0.4" " -0.000550965" " 0" " 1.00367" " 0.994494" " 1.00123"
3.76387 " 26.2404" " 0.259051" " 1.40409" " 0.4" " -0.000534473" " 0" " 1.00366" " 0.994484" " 1.00123"
3.76487 " 26.2309" " 0.259061" " 1.40581" " 0.4" " -0.000517983" " 0" " 1.00364" " 0.994474" " 1.00122"
3.76587 " 26.2218" " 0.259076" " 1.4075" " 0.4" " -0.000501495" " 0" " 1.00362" " 0.994465" " 1.00121"
3.76687 " 26.2129" " 0.259097" " 1.40915" " 0.4" " -0.00048501" " 0" " 1.00361" " 0.994456" " 1.00121"
3.76787 " 26.2043" " 0.259124" " 1.41081" " 0.4" " -0.000468528" " 0" " 1.00359" " 0.994446" " 1.0012"
3.76887 " 26.196" " 0.259157" " 1.41245" " 0.4" " -0.000452051" " 0" " 1.00358" " 0.994437" " 1.0012"
3.76987 " 26.188" " 0.259195" " 1.41404" " 0.4" " -0.000435578" " 0" " 1.00356" " 0.994428" " 1.00119"
3.77087 " 26.1803" " 0.25924" " 1.41564" " 0.4" " -0.000419111" " 0" " 1.00355" " 0.994419" " 1.00118"
3.77187 " 26.1729" " 0.25929" " 1.41723" " 0.4" " -0.000402651" " 0" " 1.00353" " 0.99441" " 1.00118"
3.77287 " 26.1658" " 0.259346" " 1.41876" " 0.4" " -0.000386197" " 0" " 1.00352" " 0.994401" " 1.00117"
3.77387 " 26.159" " 0.259407" " 1.42031" " 0.4" " -0.000369751" " 0" " 1.0035" " 0.994393" " 1.00117"
3.77487 " 26.1525" " 0.259475" " 1.42182" " 0.4" " -0.000353313" " 0" " 1.00349" " 0.994384" " 1.00116"
3.77587 " 26.1463" " 0.259548" " 1.42333" " 0.4" " -0.000336885" " 0" " 1.00347" " 0.994375" " 1.00116"
3.77687 " 26.1404" " 0.259627" " 1.42483" " 0.4" " -0.000320466" " 0" " 1.00346" " 0.994367" " 1.00115"
3.77787 " 26.1348" " 0.259711" " 1.42628" " 0.4" " -0.000304057" " 0" " 1.00345" " 0.994358" " 1.00115"
3.77887 " 26.1295" " 0.259801" " 1.42773" " 0.4" " -0.000287659" " 0" " 1.00343" " 0.99435" " 1.00114"
3.77987 " 26.1244" " 0.259897" " 1.42916" " 0.4" " -0.000271273" " 0" " 1.00342" " 0.994342" " 1.00114"
3.78087 " 26.1197" " 0.259998" " 1.43057" " 0.4" " -0.000254899" " 0" " 1.0034" " 0.994334" " 1.00113"
3.78187 " 26.1153" " 0.260105" " 1.43197" " 0.4" " -0.000238538" " 0" " 1.00339" " 0.994326" " 1.00113"
3.78287 " 26.1111" " 0.260218" " 1.43334" " 0.4" " -0.00022219" " 0" " 1.00338" " 0.994318" " 1.00112"
3.78387 " 26.1073" " 0.260336" " 1.43468" " 0.4" " -0.000205857" " 0" " 1.00336" " 0.99431" " 1.00112"
3.78487 " 26.1037" " 0.260459" " 1.43602" " 0.4" " -0.000189539" " 0" " 1.00335" " 0.994303" " 1.00111"
3.78587 " 26.1004" " 0.260589" " 1.43733" " 0.4" " -0.000173236" " 0" " 1.00334" " 0.994295" " 1.00111"
3.78687 " 26.0975" " 0.260724" " 1.43863" " 0.4" " -0.00015695" " 0" " 1.00332" " 0.994287" " 1.0011"
3.78787 " 26.0948" " 0.260864" " 1.43992" " 0.4" " -0.00014068" " 0" " 1.00331" " 0.99428" " 1.0011"
3.78887 " 26.0924" " 0.26101" " 1.44116" " 0.4" " -0.000124428" " 0" " 1.0033" " 0.994272" " 1.00109"
3.78987 " 26.0903" " 0.261161" " 1.44242" " 0.4" " -0.000108194" " 0" " 1.00329" " 0.994265" " 1.00109"
3.79087 " 26.0885" " 0.261318" " 1.44364" " 0.4" " -9.19784e-05" " 0" " 1.00327" " 0.994258" " 1.00109"
3.79187 " 26.087" " 0.26148" " 1.44486" " 0.4" " -7.57825e-05" " 0" " 1.00326" " 0.994251" " 1.00108"
3.79287 " 26.0858" " 0.261648" " 1.44605" " 0.4" " -5.96065e-05" " 0" " 1.00325" " 0.994244" " 1.00108"
3.79387 " 26.0849" " 0.261821" " 1.44721" " 0.4" " -4.34512e-05" " 0" " 1.00324" " 0.994237" " 1.00107"
3.79487 " 26.0842" " 0.261999" " 1.44838" " 0.4" " -2.73173e-05" " 0" " 1.00322" " 0.99423" " 1.00107"
3.79587 " 26.0839" " 0.262183" " 1.44951" " 0.4" " -1.12052e-05" " 0" " 1.00321" " 0.994223" " 1.00107"
3.79687 " 26.0838" " 0.262372" " 1.45064" " 0.4" " 4.88432e-06" " 0" " 1.0032" " 0.994216" " 1.00106"
3.79787 " 26.084" " 0.262567" " 1.45175" " 0.4" " 2.09507e-05" " 0" " 1.00319" " 0.994209" " 1.00106"
3.79887 " 26.0846" " 0.262768" " 1.45282" " 0.4" " 3.69932e-05" " 0" " 1.00318" " 0.994208" " 1.00106"
3.79987 " 26.0854" " 0.262973" " 1.45389" " 0.4" " 5.30111e-05" " 0" " 1.00317" " 0.994202" " 1.00106"
3.80087 " 26.0865" " 0.263184" " 1.45491" " 0.4" " 6.90041e-05" " 0" " 1.00316" " 0.994195" " 1.00105"
3.80187 " 26.0879" " 0.2634" " 1.45594" " 0.4" " 8.49714e-05" " 0" " 1.00315" " 0.994189" " 1.00105"
3.80287 " 26.0895" " 0.263621" " 1.45695" " 0.4" " 0.000100912" " 0" " 1.00313" " 0.994183" " 1.00105"
3.80387 " 26.0915" " 0.263847" " 1.45795" " 0.4" " 0.000116827" " 0" " 1.00312" " 0.994177" " 1.00104"
3.80487 " 26.0937" " 0.264078" " 1.45892" " 0.4" " 0.000132713" " 0" " 1.00311" " 0.994171" " 1.00104"
3.80587 " 26.0963" " 0.264315" " 1.45988" " 0.4" " 0.000148572" " 0" " 1.0031" " 0.994165" " 1.00104"
3.80687 " 26.0991" " 0.264557" " 1.46083" " 0.4" " 0.000164402" " 0" " 1.00309" " 0.994159" " 1.00103"
3.80787 " 26.1022" " 0.264804" " 1.46174" " 0.4" " 0.000180203" " 0" " 1.00308" " 0.994153" " 1.00103"
3.80887 " 26.1056" " 0.265056" " 1.46264" " 0.4" " 0.000195973" " 0" " 1.00307" " 0.994147" " 1.00103"
3.80987 " 26.1092" " 0.265313" " 1.46353" " 0.4" " 0.000211714" " 0" " 1.00306" " 0.994142" " 1.00103"
3.81087 " 26.1132" " 0.265575" " 1.46441" " 0.4" " 0.000227423" " 0" " 1.00305" " 0.994136" " 1.00102"
3.81187 " 26.1174" " 0.265842" " 1.46526" " 0.4" " 0.0002431" " 0" " 1.00304" " 0.99413" " 1.00102"
3.81287 " 26.122" " 0.266115" " 1.46611" " 0.4" " 0.000258746" " 0" " 1.00303" " 0.994125" " 1.00102"
3.81387 " 26.1267" " 0.266392" " 1.46694" " 0.4" " 0.000274358" " 0" " 1.00302" " 0.994119" " 1.00102"
3.81487 " 26.1318" " 0.266674" " 1.46773" " 0.4" " 0.000289937" " 0" " 1.00301" " 0.994114" " 1.00101"
3.81587 " 26.1372" " 0.266962" " 1.46854" " 0.4" " 0.000305482" " 0" " 1.003" " 0.994108" " 1.00101"
3.81687 " 26.1428" " 0.267254" " 1.46931" " 0.4" " 0.000320993" " 0" " 1.00299" " 0.994103" " 1.00101"
3.81787 " 26.1487" " 0.267551" " 1.47008" " 0.4" " 0.000336468" " 0" " 1.00298" " 0.994098" " 1.00101"
3.81887 " 26.1549" " 0.267853" " 1.47084" " 0.4" " 0.000351907" " 0" " 1.00297" " 0.994093" " 1.001"
3.81987 " 26.1614" " 0.268161" " 1.47156" " 0.4" " 0.000367311" " 0" " 1.00296" " 0.994088" " 1.001"
3.82087 " 26.1682" " 0.268472" " 1.47227" " 0.4" " 0.000382677" " 0" " 1.00295" " 0.994083" " 1.001"
3.82187 " 26.1752" " 0.268789" " 1.47297" " 0.4" " 0.000398006" " 0" " 1.00294" " 0.994078" " 1.001"
3.82287 " 26.1825" " 0.269111" " 1.47367" " 0.4" " 0.000413297" " 0" " 1.00293" " 0.994073" " 1.001"
3.82387 " 26.1901" " 0.269437" " 1.47433" " 0.4" " 0.000428549" " 0" " 1.00293" " 0.994068" " 1.00099"
3.82487 " 26.1979" " 0.269768" " 1.475" " 0.4" " 0.000443762" " 0" " 1.00292" " 0.994063" " 1.00099"
3.82587 " 26.206" " 0.270104" " 1.47564" " 0.4" " 0.000458936" " 0" " 1.00291" " 0.994058" " 1.00099"
3.82687 " 26.2144" " 0.270445" " 1.47625" " 0.4" " 0.000474069" " 0" " 1.0029" " 0.994053" " 1.00099"
3.82787 " 26.2231" " 0.27079" " 1.47688" " 0.4" " 0.000489162" " 0" " 1.00289" " 0.994048" " 1.00099"
3.82887 " 26.2321" " 0.27114" " 1.47748" " 0.4" " 0.000504213" " 0" " 1.00288" " 0.994044" " 1.00099"
3.82987 " 26.2413" " 0.271495" " 1.47807" " 0.4" " 0.000519223" " 0" " 1.00287" " 0.994039" " 1.00098"
3.83087 " 26.2507" " 0.271854" " 1.47865" " 0.4" " 0.00053419" " 0" " 1.00286" " 0.994034" " 1.00098"
3.83187 " 26.2605" " 0.272218" " 1.47919" " 0.4" " 0.000549114" " 0" " 1.00286" " 0.99403" " 1.00098"
3.83287 " 26.2705" " 0.272586" " 1.47975" " 0.4" " 0.000563994" " 0" " 1.00285" " 0.994025" " 1.00098"
3.83387 " 26.2808" " 0.272959" " 1.48027" " 0.4" " 0.000578831" " 0" " 1.00284" " 0.994021" " 1.00098"
3.83487 " 26.2913" " 0.273337" " 1.4808" " 0.4" " 0.000593623" " 0" " 1.00283" " 0.994016" " 1.00098"
3.83587 " 26.3022" " 0.273719" " 1.48131" " 0.4" " 0.00060837" " 0" " 1.00282" " 0.994012" " 1.00098"
3.83687 " 26.3133" " 0.274106" " 1.48178" " 0.4" " 0.000623071" " 0" " 1.00281" " 0.994007" " 1.00097"
3.83787 " 26.3246" " 0.274497" " 1.48228" " 0.4" " 0.000637726" " 0" " 1.00281" " 0.994003" " 1.00097"
3.83887 " 26.3362" " 0.274892" " 1.48273" " 0.4" " 0.000652335" " 0" " 1.0028" " 0.993999" " 1.00097"
3.83986 " 26.3481" " 0.275292" " 1.48319" " 0.4" " 0.000666896" " 0" " 1.00279" " 0.993994" " 1.00097"
3.84086 " 26.3602" " 0.275697" " 1.48364" " 0.4" " 0.00068141" " 0" " 1.00278" " 0.99399" " 1.00097"
3.84186 " 26.3726" " 0.276106" " 1.48405" " 0.4" " 0.000695876" " 0" " 1.00277" " 0.993986" " 1.00097"
3.84286 " 26.3853" " 0.276519" " 1.48448" " 0.4" " 0.000710293" " 0" " 1.00277" " 0.993982" " 1.00097"
3.84386 " 26.3982" " 0.276936" " 1.48487" " 0.4" " 0.00072466" " 0" " 1.00276" " 0.993977" " 1.00097"
3.84486 " 26.4114" " 0.277358" " 1.48527" " 0.4" " 0.000738979" " 0" " 1.00275" " 0.993973" " 1.00096"
3.84586 " 26.4248" " 0.277783" " 1.48565" " 0.4" " 0.000753246" " 0" " 1.00274" " 0.993969" " 1.00096"
3.84686 " 26.4385" " 0.278214" " 1.48601" " 0.4" " 0.000767464" " 0" " 1.00274" " 0.993965" " 1.00096"
3.84786 " 26.4524" " 0.278648" " 1.48638" " 0.4" " 0.00078163" " 0" " 1.00273" " 0.993961" " 1.00096"
3.84886 " 26.4666" " 0.279087" " 1.48673" " 0.4" " 0.000795744" " 0" " 1.00272" " 0.993956" " 1.00096"
3.84986 " 26.4811" " 0.279529" " 1.48706" " 0.4" " 0.000809807" " 0" " 1.00271" " 0.993952" " 1.00096"
3.85086 " 26.4958" " 0.279976" " 1.4874" " 0.4" " 0.000823816" " 0" " 1.00271" " 0.993948" " 1.00096"
3.85186 " 26.5107" " 0.280427" " 1.48772" " 0.4" " 0.000837773" " 0" " 1.0027" " 0.993944" " 1.00096"
3.85286 " 26.5259" " 0.280882" " 1.48801" " 0.4" " 0.000851676" " 0" " 1.00269" " 0.99394" " 1.00096"
3.85386 " 26.5414" " 0.281341" " 1.48831" " 0.4" " 0.000865525" " 0" " 1.00268" " 0.993936" " 1.00096"
3.85486 " 26.5571" " 0.281804" " 1.48861" " 0.4" " 0.000879319" " 0" " 1.00268" " 0.993932" " 1.00096"
3.85586 " 26.573" " 0.282271" " 1.48886" " 0.4" " 0.000893059" " 0" " 1.00267" " 0.993928" " 1.00095"
3.85686 " 26.5892" " 0.282743" " 1.48914" " 0.4" " 0.000906743" " 0" " 1.00266" " 0.993924" " 1.00095"
3.85786 " 26.6057" " 0.283218" " 1.48941" " 0.4" " 0.000920371" " 0" " 1.00265" " 0.99392" " 1.00095"
3.85886 " 26.6224" " 0.283697" " 1.48963" " 0.4" " 0.000933943" " 0" " 1.00265" " 0.993916" " 1.00095"
3.85986 " 26.6393" " 0.284179" " 1.48989" " 0.4" " 0.000947458" " 0" " 1.00264" " 0.993912" " 1.00095"
3.86086 " 26.6565" " 0.284666" " 1.49012" " 0.4" " 0.000960915" " 0" " 1.00263" " 0.993908" " 1.00095"
3.86186 " 26.6739" " 0.285157" " 1.49032" " 0.4" " 0.000974315" " 0" " 1.00263" " 0.993904" " 1.00095"
3.86286 " 26.6916" " 0.285651" " 1.49054" " 0.4" " 0.000987657" " 0" " 1.00262" " 0.9939" " 1.00095"
3.86386 " 26.7095" " 0.28615" " 1.49075" " 0.4" " 0.00100094" " 0" " 1.00261" " 0.993896" " 1.00095"
3.86486 " 26.7276" " 0.286651" " 1.49094" " 0.4" " 0.00101416" " 0" " 1.0026" " 0.993892" " 1.00095"
3.86586 " 26.746" " 0.287157" " 1.49114" " 0.4" " 0.00102733" " 0" " 1.0026" " 0.993888" " 1.00095"
3.86686 " 26.7646" " 0.287667" " 1.49132" " 0.4" " 0.00104043" " 0" " 1.00259" " 0.993884" " 1.00095"
3.86786 " 26.7834" " 0.28818" " 1.49148" " 0.4" " 0.00105348" " 0" " 1.00258" " 0.99388" " 1.00095"
3.86886 " 26.8025" " 0.288696" " 1.49165" " 0.4" " 0.00106646" " 0" " 1.00258" " 0.993876" " 1.00095"
3.86986 " 26.8218" " 0.289217" " 1.49182" " 0.4" " 0.00107938" " 0" " 1.00257" " 0.993871" " 1.00094"
3.87086 " 26.8414" " 0.289741" " 1.49196" " 0.4" " 0.00109225" " 0" " 1.00256" " 0.993867" " 1.00094"
3.87186 " 26.8611" " 0.290268" " 1.4921" " 0.4" " 0.00110504" " 0" " 1.00255" " 0.993863" " 1.00094"
3.87286 " 26.8811" " 0.290799" " 1.49224" " 0.4" " 0.00111778" " 0" " 1.00255" " 0.993859" " 1.00094"
3.87386 " 26.9014" " 0.291334" " 1.49237" " 0.4" " 0.00113045" " 0" " 1.00254" " 0.993855" " 1.00094"
3.87486 " 26.9218" " 0.291872" " 1.49248" " 0.4" " 0.00114306" " 0" " 1.00253" " 0.993851" " 1.00094"
3.87586 " 26.9425" " 0.292413" " 1.4926" " 0.4" " 0.00115561" " 0" " 1.00253" " 0.993847" " 1.00094"
3.87686 " 26.9634" " 0.292958" " 1.49272" " 0.4" " 0.00116809" " 0" " 1.00252" " 0.993843" " 1.00094"
3.87786 " 26.9846" " 0.293507" " 1.49283" " 0.4" " 0.00118051" " 0" " 1.00251" " 0.993839" " 1.00094"
3.87886 " 27.0059" " 0.294058" " 1.49292" " 0.4" " 0.00119287" " 0" " 1.00251" " 0.993834" " 1.00094"
3.87986 " 27.0275" " 0.294613" " 1.49301" " 0.4" " 0.00120515" " 0" " 1.0025" " 0.99383" " 1.00094"
3.88086 " 27.0493" " 0.295172" " 1.49311" " 0.4" " 0.00121738" " 0" " 1.00249" " 0.993826" " 1.00094"
3.88186 " 27.0714" " 0.295733" " 1.49319" " 0.4" " 0.00122953" " 0" " 1.00249" " 0.993822" " 1.00094"
3.88286 " 27.0936" " 0.296298" " 1.49326" " 0.4" " 0.00124162" " 0" " 1.00248" " 0.993818" " 1.00094"
