Time(s) " gENROE.delta" " gENROE.PELEC" " eXST1_1.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.60688 " 27.2126" " 0.329589" " 1.42803" " 0.4" " -0.00246545" " 1.03719" " 1.01441" " 1.01475" " 1.01454"
3.60788 " 27.1683" " 0.328786" " 1.42762" " 0.4" " -0.00245706" " 1.03719" " 1.01441" " 1.01475" " 1.01454"
3.60888 " 27.1242" " 0.327988" " 1.42722" " 0.4" " -0.00244858" " 1.03719" " 1.01441" " 1.01475" " 1.01454"
3.60988 " 27.0802" " 0.327193" " 1.42682" " 0.4" " -0.00244" " 1.03719" " 1.01441" " 1.01475" " 1.01454"
3.61088 " 27.0363" " 0.326403" " 1.42642" " 0.4" " -0.00243134" " 1.03719" " 1.01441" " 1.01474" " 1.01454"
3.61188 " 26.9926" " 0.325617" " 1.42602" " 0.4" " -0.00242258" " 1.03718" " 1.01441" " 1.01474" " 1.01454"
3.61288 " 26.9491" " 0.324836" " 1.42562" " 0.4" " -0.00241373" " 1.03718" " 1.01441" " 1.01474" " 1.01453"
3.61388 " 26.9057" " 0.324059" " 1.42522" " 0.4" " -0.00240479" " 1.03718" " 1.01441" " 1.01474" " 1.01453"
3.61488 " 26.8625" " 0.323286" " 1.42483" " 0.4" " -0.00239576" " 1.03718" " 1.01441" " 1.01473" " 1.01453"
3.61588 " 26.8195" " 0.322518" " 1.42444" " 0.4" " -0.00238664" " 1.03717" " 1.01441" " 1.01473" " 1.01453"
3.61688 " 26.7766" " 0.321754" " 1.42404" " 0.4" " -0.00237743" " 1.03717" " 1.01441" " 1.01473" " 1.01453"
3.61788 " 26.7339" " 0.320994" " 1.42365" " 0.4" " -0.00236814" " 1.03717" " 1.01441" " 1.01472" " 1.01452"
3.61888 " 26.6914" " 0.320239" " 1.42326" " 0.4" " -0.00235875" " 1.03716" " 1.01441" " 1.01472" " 1.01452"
3.61988 " 26.649" " 0.319489" " 1.42287" " 0.4" " -0.00234928" " 1.03716" " 1.01441" " 1.01472" " 1.01452"
3.62088 " 26.6068" " 0.318743" " 1.42249" " 0.4" " -0.00233972" " 1.03716" " 1.0144" " 1.01471" " 1.01451"
3.62188 " 26.5648" " 0.318001" " 1.4221" " 0.4" " -0.00233008" " 1.03715" " 1.0144" " 1.01471" " 1.01451"
3.62288 " 26.5229" " 0.317265" " 1.42172" " 0.4" " -0.00232034" " 1.03715" " 1.0144" " 1.01471" " 1.01451"
3.62388 " 26.4812" " 0.316532" " 1.42134" " 0.4" " -0.00231053" " 1.03714" " 1.0144" " 1.0147" " 1.0145"
3.62488 " 26.4397" " 0.315805" " 1.42096" " 0.4" " -0.00230063" " 1.03714" " 1.01439" " 1.0147" " 1.0145"
3.62588 " 26.3984" " 0.315082" " 1.42058" " 0.4" " -0.00229064" " 1.03713" " 1.01439" " 1.01469" " 1.0145"
3.62688 " 26.3573" " 0.314364" " 1.4202" " 0.4" " -0.00228057" " 1.03713" " 1.01439" " 1.01469" " 1.01449"
3.62788 " 26.3163" " 0.31365" " 1.41982" " 0.4" " -0.00227042" " 1.03712" " 1.01439" " 1.01469" " 1.01449"
3.62888 " 26.2755" " 0.312941" " 1.41945" " 0.4" " -0.00226018" " 1.03712" " 1.01438" " 1.01468" " 1.01448"
3.62988 " 26.2349" " 0.312237" " 1.41907" " 0.4" " -0.00224986" " 1.03711" " 1.01438" " 1.01468" " 1.01448"
3.63088 " 26.1945" " 0.311538" " 1.4187" " 0.4" " -0.00223947" " 1.0371" " 1.01438" " 1.01467" " 1.01448"
3.63188 " 26.1543" " 0.310843" " 1.41833" " 0.4" " -0.00222899" " 1.0371" " 1.01437" " 1.01467" " 1.01447"
3.63288 " 26.1143" " 0.310154" " 1.41796" " 0.4" " -0.00221843" " 1.03709" " 1.01437" " 1.01466" " 1.01447"
3.63388 " 26.0744" " 0.309469" " 1.41759" " 0.4" " -0.00220779" " 1.03708" " 1.01436" " 1.01466" " 1.01446"
3.63488 " 26.0348" " 0.308789" " 1.41722" " 0.4" " -0.00219707" " 1.03707" " 1.01436" " 1.01465" " 1.01446"
3.63588 " 25.9954" " 0.308114" " 1.41686" " 0.4" " -0.00218627" " 1.03707" " 1.01436" " 1.01465" " 1.01445"
3.63688 " 25.9561" " 0.307443" " 1.41649" " 0.4" " -0.00217539" " 1.03706" " 1.01435" " 1.01464" " 1.01445"
3.63788 " 25.917" " 0.306778" " 1.41613" " 0.4" " -0.00216444" " 1.03705" " 1.01435" " 1.01463" " 1.01444"
3.63888 " 25.8782" " 0.306118" " 1.41577" " 0.4" " -0.00215341" " 1.03704" " 1.01434" " 1.01463" " 1.01444"
3.63988 " 25.8395" " 0.305462" " 1.41541" " 0.4" " -0.0021423" " 1.03703" " 1.01434" " 1.01462" " 1.01443"
3.64088 " 25.8011" " 0.304812" " 1.41505" " 0.4" " -0.00213112" " 1.03702" " 1.01433" " 1.01462" " 1.01442"
3.64188 " 25.7628" " 0.304167" " 1.4147" " 0.4" " -0.00211986" " 1.03702" " 1.01433" " 1.01461" " 1.01442"
3.64288 " 25.7247" " 0.303527" " 1.41434" " 0.4" " -0.00210853" " 1.03701" " 1.01432" " 1.01461" " 1.01441"
3.64388 " 25.6869" " 0.302891" " 1.41399" " 0.4" " -0.00209712" " 1.037" " 1.01432" " 1.0146" " 1.01441"
3.64488 " 25.6492" " 0.302261" " 1.41364" " 0.4" " -0.00208564" " 1.03699" " 1.01431" " 1.01459" " 1.0144"
3.64588 " 25.6118" " 0.301636" " 1.41329" " 0.4" " -0.00207409" " 1.03698" " 1.0143" " 1.01459" " 1.01439"
3.64688 " 25.5746" " 0.301016" " 1.41294" " 0.4" " -0.00206247" " 1.03697" " 1.0143" " 1.01458" " 1.01439"
3.64788 " 25.5376" " 0.300401" " 1.41259" " 0.4" " -0.00205077" " 1.03696" " 1.01429" " 1.01457" " 1.01438"
3.64888 " 25.5007" " 0.299791" " 1.41224" " 0.4" " -0.002039" " 1.03695" " 1.01429" " 1.01457" " 1.01437"
3.64988 " 25.4642" " 0.299187" " 1.4119" " 0.4" " -0.00202717" " 1.03693" " 1.01428" " 1.01456" " 1.01437"
3.65088 " 25.4278" " 0.298587" " 1.41156" " 0.4" " -0.00201526" " 1.03692" " 1.01427" " 1.01455" " 1.01436"
3.65188 " 25.3916" " 0.297993" " 1.41122" " 0.4" " -0.00200328" " 1.03691" " 1.01426" " 1.01455" " 1.01435"
3.65288 " 25.3556" " 0.297404" " 1.41088" " 0.4" " -0.00199124" " 1.0369" " 1.01426" " 1.01454" " 1.01434"
3.65388 " 25.3199" " 0.29682" " 1.41054" " 0.4" " -0.00197912" " 1.03689" " 1.01425" " 1.01453" " 1.01434"
3.65488 " 25.2844" " 0.296242" " 1.4102" " 0.4" " -0.00196694" " 1.03688" " 1.01424" " 1.01453" " 1.01433"
3.65588 " 25.2491" " 0.295668" " 1.40987" " 0.4" " -0.0019547" " 1.03686" " 1.01424" " 1.01452" " 1.01432"
3.65688 " 25.214" " 0.295101" " 1.40953" " 0.4" " -0.00194238" " 1.03685" " 1.01423" " 1.01451" " 1.01431"
3.65788 " 25.1792" " 0.294538" " 1.4092" " 0.4" " -0.00193001" " 1.03684" " 1.01422" " 1.01451" " 1.01431"
3.65888 " 25.1445" " 0.293981" " 1.40887" " 0.4" " -0.00191756" " 1.03683" " 1.01421" " 1.0145" " 1.0143"
3.65988 " 25.1101" " 0.293429" " 1.40854" " 0.4" " -0.00190506" " 1.03681" " 1.01421" " 1.01449" " 1.01429"
3.66088 " 25.076" " 0.292882" " 1.40821" " 0.4" " -0.00189248" " 1.0368" " 1.0142" " 1.01448" " 1.01428"
3.66188 " 25.042" " 0.292341" " 1.40789" " 0.4" " -0.00187985" " 1.03679" " 1.01419" " 1.01448" " 1.01427"
3.66288 " 25.0083" " 0.291805" " 1.40756" " 0.4" " -0.00186715" " 1.03677" " 1.01418" " 1.01447" " 1.01427"
3.66388 " 24.9748" " 0.291274" " 1.40724" " 0.4" " -0.0018544" " 1.03676" " 1.01417" " 1.01446" " 1.01426"
3.66488 " 24.9415" " 0.290749" " 1.40692" " 0.4" " -0.00184158" " 1.03675" " 1.01416" " 1.01445" " 1.01425"
3.66588 " 24.9085" " 0.290229" " 1.4066" " 0.4" " -0.0018287" " 1.03673" " 1.01415" " 1.01444" " 1.01424"
3.66688 " 24.8757" " 0.289715" " 1.40628" " 0.4" " -0.00181576" " 1.03672" " 1.01415" " 1.01444" " 1.01423"
3.66788 " 24.8431" " 0.289206" " 1.40596" " 0.4" " -0.00180276" " 1.0367" " 1.01414" " 1.01443" " 1.01422"
3.66888 " 24.8108" " 0.288703" " 1.40565" " 0.4" " -0.0017897" " 1.03669" " 1.01413" " 1.01442" " 1.01421"
3.66988 " 24.7787" " 0.288205" " 1.40533" " 0.4" " -0.00177659" " 1.03667" " 1.01412" " 1.01441" " 1.01421"
3.67088 " 24.7468" " 0.287712" " 1.40502" " 0.4" " -0.00176342" " 1.03666" " 1.01411" " 1.0144" " 1.0142"
3.67188 " 24.7152" " 0.287225" " 1.40471" " 0.4" " -0.00175019" " 1.03664" " 1.0141" " 1.0144" " 1.01419"
3.67288 " 24.6838" " 0.286744" " 1.4044" " 0.4" " -0.0017369" " 1.03663" " 1.01409" " 1.01439" " 1.01418"
3.67388 " 24.6527" " 0.286268" " 1.40409" " 0.4" " -0.00172356" " 1.03661" " 1.01408" " 1.01438" " 1.01417"
3.67488 " 24.6218" " 0.285798" " 1.40379" " 0.4" " -0.00171017" " 1.0366" " 1.01407" " 1.01437" " 1.01416"
3.67588 " 24.5911" " 0.285333" " 1.40348" " 0.4" " -0.00169672" " 1.03658" " 1.01406" " 1.01436" " 1.01415"
3.67688 " 24.5607" " 0.284873" " 1.40318" " 0.4" " -0.00168322" " 1.03656" " 1.01405" " 1.01435" " 1.01414"
3.67788 " 24.5305" " 0.28442" " 1.40288" " 0.4" " -0.00166966" " 1.03655" " 1.01404" " 1.01435" " 1.01413"
3.67888 " 24.5006" " 0.283971" " 1.40258" " 0.4" " -0.00165606" " 1.03653" " 1.01403" " 1.01434" " 1.01412"
3.67988 " 24.4709" " 0.283529" " 1.40228" " 0.4" " -0.0016424" " 1.03652" " 1.01402" " 1.01433" " 1.01411"
3.68088 " 24.4415" " 0.283092" " 1.40198" " 0.4" " -0.00162869" " 1.0365" " 1.01401" " 1.01432" " 1.0141"
3.68188 " 24.4123" " 0.28266" " 1.40169" " 0.4" " -0.00161493" " 1.03648" " 1.014" " 1.01431" " 1.01409"
3.68288 " 24.3833" " 0.282234" " 1.40139" " 0.4" " -0.00160112" " 1.03646" " 1.01399" " 1.0143" " 1.01408"
3.68388 " 24.3546" " 0.281814" " 1.4011" " 0.4" " -0.00158726" " 1.03645" " 1.01398" " 1.01429" " 1.01407"
3.68488 " 24.3262" " 0.2814" " 1.40081" " 0.4" " -0.00157336" " 1.03643" " 1.01397" " 1.01428" " 1.01406"
3.68588 " 24.298" " 0.280991" " 1.40052" " 0.4" " -0.00155941" " 1.03641" " 1.01396" " 1.01428" " 1.01405"
3.68688 " 24.2701" " 0.280588" " 1.40023" " 0.4" " -0.00154541" " 1.03639" " 1.01394" " 1.01427" " 1.01404"
3.68788 " 24.2424" " 0.28019" " 1.39994" " 0.4" " -0.00153136" " 1.03638" " 1.01393" " 1.01426" " 1.01403"
3.68888 " 24.2149" " 0.279798" " 1.39966" " 0.4" " -0.00151727" " 1.03636" " 1.01392" " 1.01425" " 1.01402"
3.68988 " 24.1877" " 0.279412" " 1.39937" " 0.4" " -0.00150313" " 1.03634" " 1.01391" " 1.01424" " 1.01401"
3.69088 " 24.1608" " 0.279031" " 1.39909" " 0.4" " -0.00148895" " 1.03632" " 1.0139" " 1.01423" " 1.014"
3.69188 " 24.1341" " 0.278656" " 1.39881" " 0.4" " -0.00147473" " 1.0363" " 1.01389" " 1.01422" " 1.01399"
3.69288 " 24.1077" " 0.278287" " 1.39853" " 0.4" " -0.00146046" " 1.03628" " 1.01388" " 1.01421" " 1.01398"
3.69388 " 24.0816" " 0.277923" " 1.39825" " 0.4" " -0.00144616" " 1.03627" " 1.01386" " 1.0142" " 1.01397"
3.69488 " 24.0557" " 0.277565" " 1.39798" " 0.4" " -0.00143181" " 1.03625" " 1.01385" " 1.01419" " 1.01396"
3.69588 " 24.03" " 0.277213" " 1.3977" " 0.4" " -0.00141742" " 1.03623" " 1.01384" " 1.01418" " 1.01395"
3.69688 " 24.0046" " 0.276867" " 1.39743" " 0.4" " -0.00140298" " 1.03621" " 1.01383" " 1.01417" " 1.01394"
3.69788 " 23.9795" " 0.276526" " 1.39716" " 0.4" " -0.00138851" " 1.03619" " 1.01382" " 1.01416" " 1.01392"
3.69888 " 23.9546" " 0.276191" " 1.39689" " 0.4" " -0.00137401" " 1.03617" " 1.0138" " 1.01416" " 1.01391"
3.69988 " 23.93" " 0.275862" " 1.39662" " 0.4" " -0.00135946" " 1.03615" " 1.01379" " 1.01415" " 1.0139"
3.70088 " 23.9057" " 0.275538" " 1.39635" " 0.4" " -0.00134487" " 1.03613" " 1.01378" " 1.01414" " 1.01389"
3.70187 " 23.8816" " 0.27522" " 1.39609" " 0.4" " -0.00133025" " 1.03611" " 1.01377" " 1.01413" " 1.01388"
3.70287 " 23.8578" " 0.274908" " 1.39582" " 0.4" " -0.00131559" " 1.03609" " 1.01376" " 1.01412" " 1.01387"
3.70387 " 23.8343" " 0.274602" " 1.39556" " 0.4" " -0.0013009" " 1.03607" " 1.01374" " 1.01411" " 1.01386"
3.70487 " 23.811" " 0.274301" " 1.3953" " 0.4" " -0.00128617" " 1.03605" " 1.01373" " 1.0141" " 1.01385"
3.70587 " 23.788" " 0.274006" " 1.39504" " 0.4" " -0.00127141" " 1.03603" " 1.01372" " 1.01409" " 1.01384"
3.70687 " 23.7652" " 0.273717" " 1.39478" " 0.4" " -0.00125662" " 1.03601" " 1.01371" " 1.01408" " 1.01382"
3.70787 " 23.7427" " 0.273434" " 1.39452" " 0.4" " -0.00124179" " 1.03599" " 1.01369" " 1.01407" " 1.01381"
3.70887 " 23.7205" " 0.273156" " 1.39426" " 0.4" " -0.00122693" " 1.03597" " 1.01368" " 1.01406" " 1.0138"
3.70987 " 23.6985" " 0.272884" " 1.39401" " 0.4" " -0.00121204" " 1.03595" " 1.01367" " 1.01405" " 1.01379"
3.71087 " 23.6769" " 0.272618" " 1.39376" " 0.4" " -0.00119711" " 1.03592" " 1.01365" " 1.01404" " 1.01378"
3.71187 " 23.6554" " 0.272358" " 1.39351" " 0.4" " -0.00118216" " 1.0359" " 1.01364" " 1.01403" " 1.01377"
3.71287 " 23.6343" " 0.272103" " 1.39326" " 0.4" " -0.00116718" " 1.03588" " 1.01363" " 1.01402" " 1.01376"
3.71387 " 23.6134" " 0.271854" " 1.39301" " 0.4" " -0.00115217" " 1.03586" " 1.01361" " 1.01401" " 1.01374"
3.71487 " 23.5928" " 0.271611" " 1.39276" " 0.4" " -0.00113713" " 1.03584" " 1.0136" " 1.014" " 1.01373"
3.71587 " 23.5725" " 0.271374" " 1.39251" " 0.4" " -0.00112207" " 1.03582" " 1.01359" " 1.01399" " 1.01372"
3.71687 " 23.5524" " 0.271142" " 1.39227" " 0.4" " -0.00110697" " 1.03579" " 1.01357" " 1.01398" " 1.01371"
3.71787 " 23.5326" " 0.270916" " 1.39202" " 0.4" " -0.00109186" " 1.03577" " 1.01356" " 1.01397" " 1.0137"
3.71887 " 23.5131" " 0.270696" " 1.39178" " 0.4" " -0.00107671" " 1.03575" " 1.01355" " 1.01396" " 1.01368"
3.71987 " 23.4939" " 0.270482" " 1.39154" " 0.4" " -0.00106154" " 1.03573" " 1.01353" " 1.01395" " 1.01367"
3.72087 " 23.4749" " 0.270274" " 1.3913" " 0.4" " -0.00104635" " 1.03571" " 1.01352" " 1.01394" " 1.01366"
3.72187 " 23.4562" " 0.270071" " 1.39107" " 0.4" " -0.00103114" " 1.03568" " 1.01351" " 1.01393" " 1.01365"
3.72287 " 23.4378" " 0.269875" " 1.39083" " 0.4" " -0.0010159" " 1.03566" " 1.0135" " 1.01392" " 1.01364"
3.72387 " 23.4196" " 0.269684" " 1.39059" " 0.4" " -0.00100064" " 1.03564" " 1.01348" " 1.01391" " 1.01363"
3.72487 " 23.4018" " 0.269498" " 1.39036" " 0.4" " -0.000985355" " 1.03562" " 1.01347" " 1.0139" " 1.01362"
3.72587 " 23.3842" " 0.269319" " 1.39013" " 0.4" " -0.000970053" " 1.0356" " 1.01346" " 1.01389" " 1.0136"
3.72687 " 23.3668" " 0.269145" " 1.3899" " 0.4" " -0.000954731" " 1.03557" " 1.01344" " 1.01388" " 1.01359"
3.72787 " 23.3498" " 0.268976" " 1.38967" " 0.4" " -0.00093939" " 1.03555" " 1.01343" " 1.01387" " 1.01358"
3.72887 " 23.333" " 0.268814" " 1.38944" " 0.4" " -0.00092403" " 1.03553" " 1.01341" " 1.01386" " 1.01357"
3.72987 " 23.3165" " 0.268657" " 1.38921" " 0.4" " -0.000908652" " 1.0355" " 1.0134" " 1.01385" " 1.01356"
3.73087 " 23.3003" " 0.268506" " 1.38899" " 0.4" " -0.000893257" " 1.03548" " 1.01339" " 1.01384" " 1.01354"
3.73187 " 23.2844" " 0.268361" " 1.38876" " 0.4" " -0.000877845" " 1.03546" " 1.01337" " 1.01383" " 1.01353"
3.73287 " 23.2687" " 0.268221" " 1.38854" " 0.4" " -0.000862417" " 1.03543" " 1.01336" " 1.01382" " 1.01352"
3.73387 " 23.2533" " 0.268087" " 1.38832" " 0.4" " -0.000846975" " 1.03541" " 1.01334" " 1.01381" " 1.01351"
3.73487 " 23.2382" " 0.267959" " 1.3881" " 0.4" " -0.000831517" " 1.03538" " 1.01333" " 1.0138" " 1.01349"
3.73587 " 23.2234" " 0.267837" " 1.38788" " 0.4" " -0.000816046" " 1.03536" " 1.01331" " 1.01379" " 1.01348"
3.73687 " 23.2088" " 0.26772" " 1.38766" " 0.4" " -0.000800561" " 1.03534" " 1.0133" " 1.01378" " 1.01347"
3.73787 " 23.1946" " 0.267609" " 1.38744" " 0.4" " -0.000785064" " 1.03531" " 1.01328" " 1.01377" " 1.01346"
3.73887 " 23.1806" " 0.267504" " 1.38723" " 0.4" " -0.000769555" " 1.03529" " 1.01327" " 1.01376" " 1.01344"
3.73987 " 23.1669" " 0.267404" " 1.38701" " 0.4" " -0.000754034" " 1.03526" " 1.01325" " 1.01375" " 1.01343"
3.74087 " 23.1534" " 0.26731" " 1.3868" " 0.4" " -0.000738504" " 1.03524" " 1.01324" " 1.01374" " 1.01342"
3.74187 " 23.1403" " 0.267222" " 1.38659" " 0.4" " -0.000722963" " 1.03522" " 1.01323" " 1.01373" " 1.01341"
3.74287 " 23.1274" " 0.267139" " 1.38638" " 0.4" " -0.000707413" " 1.03519" " 1.01321" " 1.01372" " 1.01339"
3.74387 " 23.1148" " 0.267062" " 1.38617" " 0.4" " -0.000691854" " 1.03517" " 1.0132" " 1.01371" " 1.01338"
3.74487 " 23.1025" " 0.266991" " 1.38596" " 0.4" " -0.000676287" " 1.03514" " 1.01318" " 1.0137" " 1.01337"
3.74587 " 23.0905" " 0.266926" " 1.38576" " 0.4" " -0.000660714" " 1.03512" " 1.01317" " 1.01369" " 1.01336"
3.74687 " 23.0787" " 0.266866" " 1.38555" " 0.4" " -0.000645133" " 1.03509" " 1.01315" " 1.01368" " 1.01334"
3.74787 " 23.0672" " 0.266812" " 1.38535" " 0.4" " -0.000629547" " 1.03507" " 1.01314" " 1.01367" " 1.01333"
3.74887 " 23.0561" " 0.266763" " 1.38515" " 0.4" " -0.000613955" " 1.03504" " 1.01312" " 1.01366" " 1.01332"
3.74987 " 23.0451" " 0.26672" " 1.38494" " 0.4" " -0.000598359" " 1.03502" " 1.01311" " 1.01365" " 1.01331"
3.75087 " 23.0345" " 0.266683" " 1.38474" " 0.4" " -0.000582759" " 1.03499" " 1.01309" " 1.01364" " 1.01329"
3.75187 " 23.0242" " 0.266651" " 1.38454" " 0.4" " -0.000567155" " 1.03497" " 1.01308" " 1.01363" " 1.01328"
3.75287 " 23.0141" " 0.266625" " 1.38435" " 0.4" " -0.000551549" " 1.03494" " 1.01306" " 1.01362" " 1.01327"
3.75387 " 23.0043" " 0.266604" " 1.38415" " 0.4" " -0.000535941" " 1.03492" " 1.01305" " 1.01361" " 1.01326"
3.75487 " 22.9948" " 0.266589" " 1.38395" " 0.4" " -0.000520331" " 1.03489" " 1.01303" " 1.0136" " 1.01324"
3.75587 " 22.9856" " 0.26658" " 1.38376" " 0.4" " -0.000504721" " 1.03487" " 1.01302" " 1.01359" " 1.01323"
3.75687 " 22.9766" " 0.266576" " 1.38357" " 0.4" " -0.000489111" " 1.03484" " 1.013" " 1.01358" " 1.01322"
3.75787 " 22.968" " 0.266578" " 1.38338" " 0.4" " -0.000473501" " 1.03482" " 1.01298" " 1.01357" " 1.01321"
3.75887 " 22.9596" " 0.266585" " 1.38319" " 0.4" " -0.000457893" " 1.03479" " 1.01297" " 1.01356" " 1.01319"
3.75987 " 22.9515" " 0.266598" " 1.383" " 0.4" " -0.000442286" " 1.03476" " 1.01295" " 1.01355" " 1.01318"
3.76087 " 22.9437" " 0.266616" " 1.38281" " 0.4" " -0.000426682" " 1.03474" " 1.01294" " 1.01354" " 1.01317"
3.76187 " 22.9361" " 0.26664" " 1.38262" " 0.4" " -0.000411082" " 1.03471" " 1.01292" " 1.01353" " 1.01315"
3.76287 " 22.9289" " 0.266669" " 1.38243" " 0.4" " -0.000395485" " 1.03469" " 1.01291" " 1.01352" " 1.01314"
3.76387 " 22.9219" " 0.266704" " 1.38225" " 0.4" " -0.000379892" " 1.03466" " 1.01289" " 1.01351" " 1.01313"
3.76487 " 22.9152" " 0.266744" " 1.38207" " 0.4" " -0.000364305" " 1.03463" " 1.01288" " 1.0135" " 1.01312"
3.76587 " 22.9088" " 0.26679" " 1.38188" " 0.4" " -0.000348723" " 1.03461" " 1.01286" " 1.01349" " 1.0131"
3.76687 " 22.9026" " 0.266842" " 1.3817" " 0.4" " -0.000333148" " 1.03458" " 1.01285" " 1.01348" " 1.01309"
3.76787 " 22.8968" " 0.266898" " 1.38152" " 0.4" " -0.00031758" " 1.03456" " 1.01283" " 1.01347" " 1.01308"
3.76887 " 22.8912" " 0.26696" " 1.38134" " 0.4" " -0.00030202" " 1.03453" " 1.01281" " 1.01346" " 1.01306"
3.76987 " 22.8859" " 0.267028" " 1.38116" " 0.4" " -0.000286468" " 1.0345" " 1.0128" " 1.01345" " 1.01305"
3.77087 " 22.8809" " 0.267101" " 1.38099" " 0.4" " -0.000270924" " 1.03448" " 1.01278" " 1.01344" " 1.01304"
3.77187 " 22.8761" " 0.267179" " 1.38081" " 0.4" " -0.000255391" " 1.03445" " 1.01277" " 1.01343" " 1.01303"
3.77287 " 22.8717" " 0.267263" " 1.38064" " 0.4" " -0.000239867" " 1.03442" " 1.01275" " 1.01342" " 1.01301"
3.77387 " 22.8675" " 0.267352" " 1.38046" " 0.4" " -0.000224355" " 1.0344" " 1.01274" " 1.01341" " 1.013"
3.77487 " 22.8636" " 0.267447" " 1.38029" " 0.4" " -0.000208854" " 1.03437" " 1.01272" " 1.0134" " 1.01299"
3.77587 " 22.86" " 0.267547" " 1.38012" " 0.4" " -0.000193365" " 1.03434" " 1.0127" " 1.01339" " 1.01297"
3.77687 " 22.8567" " 0.267652" " 1.37995" " 0.4" " -0.000177888" " 1.03432" " 1.01269" " 1.01338" " 1.01296"
3.77787 " 22.8536" " 0.267762" " 1.37978" " 0.4" " -0.000162425" " 1.03429" " 1.01267" " 1.01337" " 1.01295"
3.77887 " 22.8508" " 0.267878" " 1.37961" " 0.4" " -0.000146976" " 1.03426" " 1.01266" " 1.01336" " 1.01294"
3.77987 " 22.8483" " 0.267999" " 1.37945" " 0.4" " -0.000131541" " 1.03424" " 1.01264" " 1.01335" " 1.01292"
3.78087 " 22.8461" " 0.268126" " 1.37928" " 0.4" " -0.000116122" " 1.03421" " 1.01263" " 1.01334" " 1.01291"
3.78187 " 22.8441" " 0.268257" " 1.37911" " 0.4" " -0.000100719" " 1.03418" " 1.01261" " 1.01333" " 1.0129"
3.78287 " 22.8424" " 0.268394" " 1.37895" " 0.4" " -8.53314e-05" " 1.03415" " 1.01259" " 1.01332" " 1.01288"
3.78387 " 22.841" " 0.268536" " 1.37879" " 0.4" " -6.99612e-05" " 1.03413" " 1.01258" " 1.01331" " 1.01287"
3.78487 " 22.8399" " 0.268684" " 1.37863" " 0.4" " -5.46087e-05" " 1.0341" " 1.01256" " 1.0133" " 1.01286"
3.78587 " 22.8391" " 0.268836" " 1.37847" " 0.4" " -3.92744e-05" " 1.03407" " 1.01255" " 1.01329" " 1.01285"
3.78687 " 22.8385" " 0.268994" " 1.37831" " 0.4" " -2.3959e-05" " 1.03404" " 1.01253" " 1.01328" " 1.01283"
3.78787 " 22.8382" " 0.269157" " 1.37815" " 0.4" " -8.66294e-06" " 1.03402" " 1.01251" " 1.01327" " 1.01282"
3.78887 " 22.8382" " 0.269325" " 1.37799" " 0.4" " 6.61302e-06" " 1.03399" " 1.0125" " 1.01326" " 1.01281"
3.78987 " 22.8385" " 0.269498" " 1.37783" " 0.4" " 2.18683e-05" " 1.03396" " 1.01248" " 1.01325" " 1.01279"
3.79087 " 22.839" " 0.269676" " 1.37768" " 0.4" " 3.71024e-05" " 1.03393" " 1.01247" " 1.01324" " 1.01278"
3.79187 " 22.8398" " 0.26986" " 1.37752" " 0.4" " 5.23147e-05" " 1.03391" " 1.01245" " 1.01323" " 1.01277"
3.79287 " 22.8409" " 0.270049" " 1.37737" " 0.4" " 6.75045e-05" " 1.03388" " 1.01244" " 1.01322" " 1.01276"
3.79387 " 22.8422" " 0.270243" " 1.37722" " 0.4" " 8.2671e-05" " 1.03385" " 1.01242" " 1.01321" " 1.01275"
3.79487 " 22.8438" " 0.270442" " 1.37707" " 0.4" " 9.7814e-05" " 1.03383" " 1.01241" " 1.0132" " 1.01273"
3.79587 " 22.8457" " 0.270645" " 1.37692" " 0.4" " 0.000112933" " 1.0338" " 1.01239" " 1.01319" " 1.01272"
3.79687 " 22.8479" " 0.270854" " 1.37677" " 0.4" " 0.000128027" " 1.03377" " 1.01237" " 1.01318" " 1.01271"
3.79787 " 22.8504" " 0.271068" " 1.37662" " 0.4" " 0.000143095" " 1.03374" " 1.01236" " 1.01317" " 1.01269"
3.79887 " 22.8531" " 0.271286" " 1.37647" " 0.4" " 0.000158138" " 1.03372" " 1.01234" " 1.01316" " 1.01268"
3.79987 " 22.856" " 0.27151" " 1.37632" " 0.4" " 0.000173154" " 1.03369" " 1.01233" " 1.01315" " 1.01267"
3.80087 " 22.8593" " 0.271738" " 1.37618" " 0.4" " 0.000188143" " 1.03366" " 1.01231" " 1.01314" " 1.01266"
3.80187 " 22.8628" " 0.271972" " 1.37603" " 0.4" " 0.000203105" " 1.03363" " 1.01229" " 1.01313" " 1.01264"
3.80287 " 22.8666" " 0.27221" " 1.37589" " 0.4" " 0.000218038" " 1.0336" " 1.01228" " 1.01312" " 1.01263"
3.80387 " 22.8707" " 0.272454" " 1.37574" " 0.4" " 0.000232942" " 1.03358" " 1.01226" " 1.01311" " 1.01262"
3.80487 " 22.875" " 0.272702" " 1.3756" " 0.4" " 0.000247817" " 1.03355" " 1.01224" " 1.0131" " 1.0126"
3.80587 " 22.8796" " 0.272955" " 1.37546" " 0.4" " 0.000262662" " 1.03352" " 1.01223" " 1.01309" " 1.01259"
3.80687 " 22.8844" " 0.273213" " 1.37532" " 0.4" " 0.000277476" " 1.03349" " 1.01221" " 1.01308" " 1.01258"
