Time(s); generator.delta; generator.PELEC; eSST4B.EFD; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.29583; 33.2009; 0.481119; 1.03343; 0.4; 0.000197407; 1.02077; 1.00371; 1.00788; 1.00579
4.29683; 33.2044; 0.480953; 1.03357; 0.4; 0.000187931; 1.02073; 1.00368; 1.00786; 1.00577
4.29783; 33.2077; 0.480783; 1.03372; 0.4; 0.000178475; 1.02069; 1.00366; 1.00785; 1.00575
4.29883; 33.2108; 0.480611; 1.03386; 0.4; 0.000169039; 1.02065; 1.00364; 1.00783; 1.00573
4.29983; 33.2137; 0.480435; 1.034; 0.4; 0.000159624; 1.02061; 1.00362; 1.00782; 1.00572
4.30083; 33.2165; 0.480257; 1.03415; 0.4; 0.000150231; 1.02057; 1.0036; 1.0078; 1.0057
4.30183; 33.2192; 0.480076; 1.03429; 0.4; 0.000140859; 1.02053; 1.00357; 1.00779; 1.00568
4.30283; 33.2216; 0.479892; 1.03443; 0.4; 0.000131508; 1.02049; 1.00355; 1.00777; 1.00566
4.30383; 33.2239; 0.479705; 1.03458; 0.4; 0.00012218; 1.02045; 1.00353; 1.00776; 1.00564
4.30483; 33.226; 0.479515; 1.03472; 0.4; 0.000112874; 1.02041; 1.00351; 1.00774; 1.00563
4.30583; 33.2279; 0.479322; 1.03486; 0.4; 0.000103591; 1.02037; 1.00349; 1.00773; 1.00561
4.30683; 33.2297; 0.479126; 1.03501; 0.4; 9.4331e-05; 1.02034; 1.00347; 1.00772; 1.00559
4.30783; 33.2313; 0.478928; 1.03515; 0.4; 8.50945e-05; 1.0203; 1.00345; 1.0077; 1.00557
4.30883; 33.2328; 0.478727; 1.0353; 0.4; 7.58818e-05; 1.02026; 1.00343; 1.00769; 1.00556
4.30983; 33.2341; 0.478521; 1.03544; 0.4; 6.66931e-05; 1.02022; 1.0034; 1.00767; 1.00553
4.31083; 33.2352; 0.478314; 1.03558; 0.4; 5.75293e-05; 1.02018; 1.00338; 1.00766; 1.00552
4.31183; 33.2361; 0.478104; 1.03573; 0.4; 4.83901e-05; 1.02014; 1.00336; 1.00764; 1.0055
4.31283; 33.2369; 0.477892; 1.03587; 0.4; 3.9276e-05; 1.0201; 1.00334; 1.00763; 1.00548
4.31383; 33.2376; 0.477677; 1.03602; 0.4; 3.01873e-05; 1.02007; 1.00332; 1.00762; 1.00547
4.31483; 33.238; 0.477459; 1.03616; 0.4; 2.11243e-05; 1.02003; 1.0033; 1.0076; 1.00545
4.31583; 33.2383; 0.477238; 1.03631; 0.4; 1.20874e-05; 1.01999; 1.00328; 1.00759; 1.00543
4.31683; 33.2385; 0.477015; 1.03645; 0.4; 3.07678e-06; 1.01996; 1.00326; 1.00758; 1.00542
4.31783; 33.2384; 0.476789; 1.0366; 0.4; -5.90716e-06; 1.01992; 1.00324; 1.00756; 1.0054
4.31883; 33.2382; 0.47656; 1.03674; 0.4; -1.48641e-05; 1.01988; 1.00322; 1.00755; 1.00538
4.31983; 33.2379; 0.476329; 1.03689; 0.4; -2.37938e-05; 1.01985; 1.0032; 1.00754; 1.00537
4.32083; 33.2374; 0.476095; 1.03704; 0.4; -3.26959e-05; 1.01981; 1.00318; 1.00752; 1.00535
4.32183; 33.2367; 0.475858; 1.03718; 0.4; -4.157e-05; 1.01977; 1.00316; 1.00751; 1.00534
4.32283; 33.2359; 0.475619; 1.03733; 0.4; -5.0416e-05; 1.01974; 1.00314; 1.0075; 1.00532
4.32383; 33.2349; 0.475377; 1.03747; 0.4; -5.92334e-05; 1.0197; 1.00312; 1.00749; 1.0053
4.32483; 33.2338; 0.475132; 1.03762; 0.4; -6.8022e-05; 1.01966; 1.0031; 1.00747; 1.00529
4.32583; 33.2325; 0.474885; 1.03776; 0.4; -7.67814e-05; 1.01963; 1.00309; 1.00746; 1.00527
4.32683; 33.231; 0.474636; 1.03791; 0.4; -8.55115e-05; 1.01959; 1.00307; 1.00745; 1.00526
4.32783; 33.2294; 0.474383; 1.03806; 0.4; -9.42118e-05; 1.01956; 1.00305; 1.00744; 1.00524
4.32883; 33.2276; 0.474128; 1.0382; 0.4; -0.000102882; 1.01952; 1.00303; 1.00742; 1.00523
4.32983; 33.2257; 0.473871; 1.03835; 0.4; -0.000111522; 1.01949; 1.00301; 1.00741; 1.00521
4.33083; 33.2236; 0.473611; 1.03849; 0.4; -0.000120131; 1.01945; 1.00299; 1.0074; 1.0052
4.33183; 33.2213; 0.473349; 1.03864; 0.4; -0.00012871; 1.01942; 1.00298; 1.00739; 1.00518
4.33283; 33.219; 0.473084; 1.03878; 0.4; -0.000137257; 1.01938; 1.00296; 1.00738; 1.00516
4.33383; 33.2164; 0.472817; 1.03893; 0.4; -0.000145773; 1.01935; 1.00294; 1.00736; 1.00515
4.33483; 33.2137; 0.472547; 1.03908; 0.4; -0.000154257; 1.01932; 1.00292; 1.00735; 1.00514
4.33583; 33.2109; 0.472274; 1.03922; 0.4; -0.000162709; 1.01928; 1.0029; 1.00734; 1.00512
4.33683; 33.2078; 0.472; 1.03937; 0.4; -0.000171128; 1.01925; 1.00289; 1.00733; 1.00511
4.33783; 33.2047; 0.471723; 1.03951; 0.4; -0.000179515; 1.01921; 1.00287; 1.00732; 1.00509
4.33883; 33.2014; 0.471443; 1.03966; 0.4; -0.000187869; 1.01918; 1.00285; 1.00731; 1.00508
4.33983; 33.1979; 0.471161; 1.03981; 0.4; -0.00019619; 1.01915; 1.00284; 1.00729; 1.00506
4.34083; 33.1943; 0.470877; 1.03995; 0.4; -0.000204477; 1.01911; 1.00282; 1.00728; 1.00505
4.34183; 33.1906; 0.47059; 1.0401; 0.4; -0.000212731; 1.01908; 1.0028; 1.00727; 1.00503
4.34283; 33.1867; 0.470301; 1.04024; 0.4; -0.000220951; 1.01905; 1.00278; 1.00726; 1.00502
4.34383; 33.1826; 0.47001; 1.04039; 0.4; -0.000229136; 1.01902; 1.00277; 1.00725; 1.00501
4.34483; 33.1784; 0.469717; 1.04053; 0.4; -0.000237287; 1.01898; 1.00275; 1.00724; 1.00499
4.34583; 33.1741; 0.469421; 1.04068; 0.4; -0.000245403; 1.01895; 1.00273; 1.00723; 1.00498
4.34683; 33.1696; 0.469123; 1.04082; 0.4; -0.000253484; 1.01892; 1.00272; 1.00721; 1.00497
4.34783; 33.1649; 0.468822; 1.04097; 0.4; -0.00026153; 1.01889; 1.0027; 1.0072; 1.00495
4.34883; 33.1602; 0.46852; 1.04111; 0.4; -0.00026954; 1.01885; 1.00269; 1.00719; 1.00494
4.34983; 33.1552; 0.468215; 1.04126; 0.4; -0.000277514; 1.01882; 1.00267; 1.00718; 1.00492
4.35083; 33.1502; 0.467908; 1.0414; 0.4; -0.000285452; 1.01879; 1.00265; 1.00717; 1.00491
4.35183; 33.145; 0.467598; 1.04155; 0.4; -0.000293354; 1.01876; 1.00264; 1.00716; 1.0049
4.35283; 33.1396; 0.467287; 1.04169; 0.4; -0.000301219; 1.01873; 1.00262; 1.00715; 1.00488
4.35383; 33.1341; 0.466973; 1.04184; 0.4; -0.000309047; 1.01869; 1.00261; 1.00714; 1.00487
4.35483; 33.1285; 0.466657; 1.04198; 0.4; -0.000316838; 1.01866; 1.00259; 1.00713; 1.00486
4.35583; 33.1227; 0.466339; 1.04213; 0.4; -0.000324591; 1.01863; 1.00258; 1.00712; 1.00485
4.35683; 33.1168; 0.466019; 1.04227; 0.4; -0.000332307; 1.0186; 1.00256; 1.00711; 1.00483
4.35783; 33.1107; 0.465697; 1.04242; 0.4; -0.000339986; 1.01857; 1.00254; 1.0071; 1.00482
4.35883; 33.1046; 0.465373; 1.04256; 0.4; -0.000347625; 1.01854; 1.00253; 1.00709; 1.00481
4.35983; 33.0982; 0.465047; 1.0427; 0.4; -0.000355227; 1.01851; 1.00251; 1.00708; 1.00479
4.36083; 33.0918; 0.464718; 1.04285; 0.4; -0.00036279; 1.01848; 1.0025; 1.00707; 1.00478
4.36183; 33.0852; 0.464388; 1.04299; 0.4; -0.000370314; 1.01845; 1.00248; 1.00706; 1.00477
4.36283; 33.0784; 0.464055; 1.04313; 0.4; -0.0003778; 1.01842; 1.00247; 1.00705; 1.00476
4.36383; 33.0716; 0.463721; 1.04328; 0.4; -0.000385245; 1.01839; 1.00246; 1.00704; 1.00474
4.36483; 33.0646; 0.463384; 1.04342; 0.4; -0.000392652; 1.01836; 1.00244; 1.00703; 1.00473
4.36583; 33.0574; 0.463046; 1.04356; 0.4; -0.000400018; 1.01833; 1.00243; 1.00702; 1.00472
4.36683; 33.0502; 0.462706; 1.04371; 0.4; -0.000407345; 1.0183; 1.00241; 1.00701; 1.00471
4.36783; 33.0428; 0.462363; 1.04385; 0.4; -0.000414631; 1.01827; 1.0024; 1.007; 1.0047
4.36883; 33.0352; 0.462019; 1.04399; 0.4; -0.000421877; 1.01824; 1.00238; 1.00699; 1.00468
4.36983; 33.0276; 0.461673; 1.04413; 0.4; -0.000429082; 1.01821; 1.00237; 1.00698; 1.00467
4.37083; 33.0198; 0.461325; 1.04428; 0.4; -0.000436247; 1.01818; 1.00235; 1.00697; 1.00466
4.37183; 33.0119; 0.460975; 1.04442; 0.4; -0.00044337; 1.01815; 1.00234; 1.00696; 1.00465
4.37283; 33.0038; 0.460623; 1.04456; 0.4; -0.000450452; 1.01812; 1.00233; 1.00695; 1.00464
4.37383; 32.9957; 0.46027; 1.0447; 0.4; -0.000457492; 1.01809; 1.00231; 1.00694; 1.00462
4.37483; 32.9874; 0.459914; 1.04484; 0.4; -0.000464491; 1.01806; 1.0023; 1.00693; 1.00461
4.37583; 32.9789; 0.459557; 1.04498; 0.4; -0.000471447; 1.01804; 1.00228; 1.00692; 1.0046
4.37683; 32.9704; 0.459198; 1.04513; 0.4; -0.000478362; 1.01801; 1.00227; 1.00691; 1.00459
4.37783; 32.9617; 0.458838; 1.04527; 0.4; -0.000485234; 1.01798; 1.00226; 1.0069; 1.00458
4.37883; 32.9529; 0.458475; 1.04541; 0.4; -0.000492064; 1.01795; 1.00224; 1.00689; 1.00457
4.37983; 32.944; 0.458111; 1.04555; 0.4; -0.000498851; 1.01792; 1.00223; 1.00688; 1.00455
4.38083; 32.935; 0.457745; 1.04569; 0.4; -0.000505594; 1.01789; 1.00222; 1.00688; 1.00454
4.38183; 32.9258; 0.457377; 1.04583; 0.4; -0.000512295; 1.01787; 1.0022; 1.00687; 1.00453
4.38283; 32.9165; 0.457008; 1.04597; 0.4; -0.000518952; 1.01784; 1.00219; 1.00686; 1.00452
4.38383; 32.9071; 0.456637; 1.04611; 0.4; -0.000525566; 1.01781; 1.00218; 1.00685; 1.00451
4.38483; 32.8976; 0.456264; 1.04625; 0.4; -0.000532136; 1.01778; 1.00216; 1.00684; 1.0045
4.38583; 32.888; 0.45589; 1.04639; 0.4; -0.000538662; 1.01776; 1.00215; 1.00683; 1.00449
4.38683; 32.8782; 0.455514; 1.04652; 0.4; -0.000545144; 1.01773; 1.00214; 1.00682; 1.00448
4.38783; 32.8683; 0.455136; 1.04666; 0.4; -0.000551582; 1.0177; 1.00213; 1.00681; 1.00447
4.38883; 32.8583; 0.454757; 1.0468; 0.4; -0.000557975; 1.01767; 1.00211; 1.0068; 1.00445
4.38983; 32.8483; 0.454377; 1.04694; 0.4; -0.000564324; 1.01765; 1.0021; 1.00679; 1.00444
4.39083; 32.838; 0.453995; 1.04708; 0.4; -0.000570627; 1.01762; 1.00209; 1.00679; 1.00443
4.39183; 32.8277; 0.453611; 1.04722; 0.4; -0.000576886; 1.01759; 1.00207; 1.00678; 1.00442
4.39283; 32.8173; 0.453225; 1.04735; 0.4; -0.000583099; 1.01756; 1.00206; 1.00677; 1.00441
4.39383; 32.8067; 0.452839; 1.04749; 0.4; -0.000589267; 1.01754; 1.00205; 1.00676; 1.0044
4.39482; 32.7961; 0.452451; 1.04763; 0.4; -0.00059539; 1.01751; 1.00204; 1.00675; 1.00439
4.39582; 32.7853; 0.452061; 1.04776; 0.4; -0.000601467; 1.01748; 1.00202; 1.00674; 1.00438
4.39682; 32.7744; 0.45167; 1.0479; 0.4; -0.000607497; 1.01746; 1.00201; 1.00673; 1.00437
4.39782; 32.7634; 0.451278; 1.04804; 0.4; -0.000613482; 1.01743; 1.002; 1.00673; 1.00436
4.39882; 32.7523; 0.450884; 1.04817; 0.4; -0.000619421; 1.0174; 1.00199; 1.00672; 1.00435
4.39982; 32.7411; 0.450489; 1.04831; 0.4; -0.000625313; 1.01738; 1.00198; 1.00671; 1.00434
4.40082; 32.7298; 0.450092; 1.04844; 0.4; -0.000631159; 1.01735; 1.00196; 1.0067; 1.00433
4.40182; 32.7184; 0.449694; 1.04858; 0.4; -0.000636958; 1.01732; 1.00195; 1.00669; 1.00432
4.40282; 32.7069; 0.449295; 1.04872; 0.4; -0.00064271; 1.0173; 1.00194; 1.00668; 1.00431
4.40382; 32.6952; 0.448894; 1.04885; 0.4; -0.000648415; 1.01727; 1.00193; 1.00668; 1.0043
4.40482; 32.6835; 0.448492; 1.04898; 0.4; -0.000654073; 1.01725; 1.00191; 1.00667; 1.00429
4.40582; 32.6717; 0.448089; 1.04912; 0.4; -0.000659684; 1.01722; 1.0019; 1.00666; 1.00428
4.40682; 32.6598; 0.447685; 1.04925; 0.4; -0.000665247; 1.01719; 1.00189; 1.00665; 1.00427
4.40782; 32.6478; 0.447279; 1.04939; 0.4; -0.000670763; 1.01717; 1.00188; 1.00664; 1.00426
4.40882; 32.6356; 0.446872; 1.04952; 0.4; -0.000676231; 1.01714; 1.00187; 1.00663; 1.00425
4.40982; 32.6234; 0.446464; 1.04965; 0.4; -0.000681651; 1.01712; 1.00186; 1.00663; 1.00424
4.41082; 32.6111; 0.446055; 1.04979; 0.4; -0.000687024; 1.01709; 1.00184; 1.00662; 1.00423
4.41182; 32.5987; 0.445644; 1.04992; 0.4; -0.000692348; 1.01707; 1.00183; 1.00661; 1.00422
4.41282; 32.5862; 0.445233; 1.05005; 0.4; -0.000697624; 1.01704; 1.00182; 1.0066; 1.00421
4.41382; 32.5736; 0.44482; 1.05018; 0.4; -0.000702851; 1.01702; 1.00181; 1.00659; 1.0042
4.41482; 32.5609; 0.444406; 1.05031; 0.4; -0.00070803; 1.01699; 1.0018; 1.00659; 1.00419
4.41582; 32.5481; 0.443991; 1.05044; 0.4; -0.00071316; 1.01697; 1.00179; 1.00658; 1.00418
4.41682; 32.5352; 0.443576; 1.05058; 0.4; -0.000718242; 1.01694; 1.00177; 1.00657; 1.00417
4.41782; 32.5222; 0.443159; 1.05071; 0.4; -0.000723274; 1.01692; 1.00176; 1.00656; 1.00416
4.41882; 32.5092; 0.44274; 1.05084; 0.4; -0.000728258; 1.01689; 1.00175; 1.00655; 1.00415
4.41982; 32.496; 0.442322; 1.05097; 0.4; -0.000733192; 1.01687; 1.00174; 1.00655; 1.00414
4.42082; 32.4828; 0.441902; 1.0511; 0.4; -0.000738077; 1.01684; 1.00173; 1.00654; 1.00413
4.42182; 32.4694; 0.441481; 1.05123; 0.4; -0.000742913; 1.01682; 1.00172; 1.00653; 1.00412
4.42282; 32.456; 0.441059; 1.05136; 0.4; -0.0007477; 1.01679; 1.00171; 1.00652; 1.00411
4.42382; 32.4425; 0.440636; 1.05148; 0.4; -0.000752437; 1.01677; 1.0017; 1.00651; 1.0041
4.42482; 32.4289; 0.440212; 1.05161; 0.4; -0.000757124; 1.01674; 1.00168; 1.00651; 1.00409
4.42582; 32.4153; 0.439787; 1.05174; 0.4; -0.000761761; 1.01672; 1.00167; 1.0065; 1.00408
4.42682; 32.4015; 0.439361; 1.05187; 0.4; -0.000766349; 1.01669; 1.00166; 1.00649; 1.00407
4.42782; 32.3877; 0.438935; 1.052; 0.4; -0.000770886; 1.01667; 1.00165; 1.00648; 1.00406
4.42882; 32.3737; 0.438507; 1.05213; 0.4; -0.000775373; 1.01664; 1.00164; 1.00648; 1.00405
4.42982; 32.3597; 0.438079; 1.05225; 0.4; -0.00077981; 1.01662; 1.00163; 1.00647; 1.00404
4.43082; 32.3457; 0.43765; 1.05238; 0.4; -0.000784197; 1.01659; 1.00162; 1.00646; 1.00403
4.43182; 32.3315; 0.43722; 1.05251; 0.4; -0.000788534; 1.01657; 1.00161; 1.00645; 1.00402
4.43282; 32.3173; 0.43679; 1.05263; 0.4; -0.00079282; 1.01655; 1.0016; 1.00644; 1.00401
4.43382; 32.303; 0.436359; 1.05276; 0.4; -0.000797056; 1.01652; 1.00159; 1.00644; 1.00401
4.43482; 32.2886; 0.435926; 1.05288; 0.4; -0.00080124; 1.0165; 1.00157; 1.00643; 1.004
4.43582; 32.2741; 0.435493; 1.05301; 0.4; -0.000805375; 1.01647; 1.00156; 1.00642; 1.00399
4.43682; 32.2596; 0.43506; 1.05314; 0.4; -0.000809458; 1.01645; 1.00155; 1.00641; 1.00398
4.43782; 32.245; 0.434626; 1.05326; 0.4; -0.000813491; 1.01642; 1.00154; 1.00641; 1.00397
4.43882; 32.2303; 0.434191; 1.05338; 0.4; -0.000817472; 1.0164; 1.00153; 1.0064; 1.00396
4.43982; 32.2156; 0.433755; 1.05351; 0.4; -0.000821403; 1.01638; 1.00152; 1.00639; 1.00395
4.44082; 32.2007; 0.433319; 1.05363; 0.4; -0.000825282; 1.01635; 1.00151; 1.00638; 1.00394
4.44182; 32.1858; 0.432882; 1.05376; 0.4; -0.00082911; 1.01633; 1.0015; 1.00638; 1.00393
4.44282; 32.1709; 0.432445; 1.05388; 0.4; -0.000832887; 1.0163; 1.00149; 1.00637; 1.00392
4.44382; 32.1559; 0.432007; 1.054; 0.4; -0.000836613; 1.01628; 1.00148; 1.00636; 1.00391
4.44482; 32.1408; 0.431569; 1.05412; 0.4; -0.000840287; 1.01626; 1.00147; 1.00635; 1.0039
4.44582; 32.1256; 0.43113; 1.05425; 0.4; -0.00084391; 1.01623; 1.00146; 1.00635; 1.00389
4.44682; 32.1104; 0.43069; 1.05437; 0.4; -0.000847482; 1.01621; 1.00144; 1.00634; 1.00388
4.44782; 32.0951; 0.43025; 1.05449; 0.4; -0.000851002; 1.01619; 1.00143; 1.00633; 1.00388
4.44882; 32.0798; 0.42981; 1.05461; 0.4; -0.00085447; 1.01616; 1.00142; 1.00632; 1.00387
4.44982; 32.0643; 0.429369; 1.05473; 0.4; -0.000857887; 1.01614; 1.00141; 1.00631; 1.00386
4.45082; 32.0489; 0.428928; 1.05485; 0.4; -0.000861252; 1.01611; 1.0014; 1.00631; 1.00385
4.45182; 32.0333; 0.428486; 1.05497; 0.4; -0.000864565; 1.01609; 1.00139; 1.0063; 1.00384
4.45282; 32.0177; 0.428044; 1.05509; 0.4; -0.000867827; 1.01607; 1.00138; 1.00629; 1.00383
4.45382; 32.0021; 0.427601; 1.05521; 0.4; -0.000871036; 1.01604; 1.00137; 1.00628; 1.00382
4.45482; 31.9864; 0.427158; 1.05533; 0.4; -0.000874194; 1.01602; 1.00136; 1.00628; 1.00381
4.45582; 31.9706; 0.426715; 1.05545; 0.4; -0.0008773; 1.016; 1.00135; 1.00627; 1.0038
4.45682; 31.9548; 0.426271; 1.05557; 0.4; -0.000880354; 1.01597; 1.00134; 1.00626; 1.00379
4.45782; 31.9389; 0.425827; 1.05569; 0.4; -0.000883356; 1.01595; 1.00133; 1.00625; 1.00378
4.45882; 31.923; 0.425383; 1.05581; 0.4; -0.000886306; 1.01593; 1.00132; 1.00625; 1.00377
4.45982; 31.907; 0.424939; 1.05592; 0.4; -0.000889203; 1.0159; 1.00131; 1.00624; 1.00376
4.46082; 31.891; 0.424494; 1.05604; 0.4; -0.000892049; 1.01588; 1.0013; 1.00623; 1.00376
4.46182; 31.8749; 0.424049; 1.05616; 0.4; -0.000894843; 1.01586; 1.00128; 1.00622; 1.00375
4.46282; 31.8588; 0.423603; 1.05628; 0.4; -0.000897584; 1.01583; 1.00127; 1.00622; 1.00374
4.46382; 31.8426; 0.423158; 1.05639; 0.4; -0.000900274; 1.01581; 1.00126; 1.00621; 1.00373
4.46482; 31.8264; 0.422712; 1.05651; 0.4; -0.000902911; 1.01579; 1.00125; 1.0062; 1.00372
4.46582; 31.8101; 0.422267; 1.05662; 0.4; -0.000905496; 1.01576; 1.00124; 1.00619; 1.00371
4.46682; 31.7938; 0.42182; 1.05674; 0.4; -0.000908029; 1.01574; 1.00123; 1.00618; 1.0037
4.46782; 31.7774; 0.421374; 1.05685; 0.4; -0.000910509; 1.01572; 1.00122; 1.00618; 1.00369
4.46882; 31.761; 0.420928; 1.05697; 0.4; -0.000912937; 1.01569; 1.00121; 1.00617; 1.00368
4.46982; 31.7445; 0.420482; 1.05708; 0.4; -0.000915313; 1.01567; 1.0012; 1.00616; 1.00367
4.47082; 31.728; 0.420035; 1.0572; 0.4; -0.000917637; 1.01565; 1.00119; 1.00615; 1.00366
4.47182; 31.7115; 0.419589; 1.05731; 0.4; -0.000919909; 1.01562; 1.00118; 1.00615; 1.00365
4.47282; 31.6949; 0.419143; 1.05743; 0.4; -0.000922128; 1.0156; 1.00117; 1.00614; 1.00364
4.47382; 31.6783; 0.418696; 1.05754; 0.4; -0.000924295; 1.01558; 1.00116; 1.00613; 1.00363
4.47482; 31.6616; 0.418249; 1.05765; 0.4; -0.00092641; 1.01555; 1.00115; 1.00612; 1.00363
4.47582; 31.6449; 0.417803; 1.05776; 0.4; -0.000928472; 1.01553; 1.00114; 1.00612; 1.00362
4.47682; 31.6282; 0.417356; 1.05788; 0.4; -0.000930482; 1.01551; 1.00112; 1.00611; 1.00361
4.47782; 31.6114; 0.41691; 1.05799; 0.4; -0.00093244; 1.01548; 1.00111; 1.0061; 1.0036
4.47882; 31.5946; 0.416464; 1.0581; 0.4; -0.000934346; 1.01546; 1.0011; 1.00609; 1.00359
4.47982; 31.5778; 0.416018; 1.05821; 0.4; -0.0009362; 1.01544; 1.00109; 1.00608; 1.00358
4.48082; 31.5609; 0.415571; 1.05832; 0.4; -0.000938001; 1.01541; 1.00108; 1.00608; 1.00357
4.48182; 31.544; 0.415125; 1.05844; 0.4; -0.00093975; 1.01539; 1.00107; 1.00607; 1.00356
4.48282; 31.5271; 0.414679; 1.05855; 0.4; -0.000941447; 1.01537; 1.00106; 1.00606; 1.00355
4.48382; 31.5101; 0.414234; 1.05866; 0.4; -0.000943092; 1.01534; 1.00105; 1.00605; 1.00354
4.48482; 31.4932; 0.413788; 1.05877; 0.4; -0.000944684; 1.01532; 1.00104; 1.00605; 1.00353
4.48582; 31.4761; 0.413343; 1.05888; 0.4; -0.000946225; 1.0153; 1.00103; 1.00604; 1.00352
4.48682; 31.4591; 0.412898; 1.05898; 0.4; -0.000947713; 1.01527; 1.00102; 1.00603; 1.00351
4.48782; 31.442; 0.412453; 1.05909; 0.4; -0.00094915; 1.01525; 1.00101; 1.00602; 1.0035
4.48882; 31.4249; 0.412008; 1.0592; 0.4; -0.000950534; 1.01523; 1.00099; 1.00601; 1.00349
4.48982; 31.4078; 0.411564; 1.05931; 0.4; -0.000951867; 1.0152; 1.00098; 1.00601; 1.00348
4.49082; 31.3907; 0.41112; 1.05942; 0.4; -0.000953147; 1.01518; 1.00097; 1.006; 1.00347
4.49182; 31.3735; 0.410676; 1.05953; 0.4; -0.000954375; 1.01516; 1.00096; 1.00599; 1.00346
4.49282; 31.3563; 0.410232; 1.05964; 0.4; -0.000955552; 1.01513; 1.00095; 1.00598; 1.00346
4.49382; 31.3391; 0.409789; 1.05974; 0.4; -0.000956677; 1.01511; 1.00094; 1.00597; 1.00345
4.49482; 31.3219; 0.409346; 1.05985; 0.4; -0.00095775; 1.01509; 1.00093; 1.00597; 1.00344
4.49582; 31.3046; 0.408904; 1.05996; 0.4; -0.000958771; 1.01506; 1.00092; 1.00596; 1.00343
4.49682; 31.2873; 0.408462; 1.06006; 0.4; -0.00095974; 1.01504; 1.00091; 1.00595; 1.00342
4.49782; 31.2701; 0.40802; 1.06017; 0.4; -0.000960658; 1.01502; 1.0009; 1.00594; 1.00341
4.49882; 31.2528; 0.407579; 1.06028; 0.4; -0.000961524; 1.01499; 1.00088; 1.00593; 1.0034
4.49982; 31.2354; 0.407138; 1.06038; 0.4; -0.000962339; 1.01497; 1.00087; 1.00593; 1.00339
4.50082; 31.2181; 0.406698; 1.06049; 0.4; -0.000963102; 1.01495; 1.00086; 1.00592; 1.00338
4.50182; 31.2008; 0.406258; 1.06059; 0.4; -0.000963813; 1.01492; 1.00085; 1.00591; 1.00337
4.50282; 31.1834; 0.405818; 1.0607; 0.4; -0.000964474; 1.0149; 1.00084; 1.0059; 1.00336
4.50382; 31.1661; 0.40538; 1.0608; 0.4; -0.000965083; 1.01487; 1.00083; 1.00589; 1.00335
4.50482; 31.1487; 0.404941; 1.06091; 0.4; -0.00096564; 1.01485; 1.00082; 1.00588; 1.00334
4.50582; 31.1313; 0.404503; 1.06101; 0.4; -0.000966147; 1.01483; 1.00081; 1.00588; 1.00333
4.50682; 31.1139; 0.404066; 1.06111; 0.4; -0.000966602; 1.0148; 1.00079; 1.00587; 1.00332
4.50782; 31.0965; 0.403629; 1.06122; 0.4; -0.000967006; 1.01478; 1.00078; 1.00586; 1.00331
4.50882; 31.0791; 0.403193; 1.06132; 0.4; -0.00096736; 1.01476; 1.00077; 1.00585; 1.0033
4.50982; 31.0617; 0.402758; 1.06142; 0.4; -0.000967662; 1.01473; 1.00076; 1.00584; 1.00329
4.51082; 31.0442; 0.402323; 1.06153; 0.4; -0.000967913; 1.01471; 1.00075; 1.00583; 1.00328
4.51182; 31.0268; 0.401889; 1.06163; 0.4; -0.000968114; 1.01469; 1.00074; 1.00583; 1.00327
4.51282; 31.0094; 0.401455; 1.06173; 0.4; -0.000968264; 1.01466; 1.00073; 1.00582; 1.00326
4.51382; 30.992; 0.401022; 1.06183; 0.4; -0.000968363; 1.01464; 1.00071; 1.00581; 1.00325
4.51482; 30.9745; 0.40059; 1.06193; 0.4; -0.000968412; 1.01461; 1.0007; 1.0058; 1.00324
4.51582; 30.9571; 0.400158; 1.06204; 0.4; -0.000968411; 1.01459; 1.00069; 1.00579; 1.00323
4.51682; 30.9397; 0.399728; 1.06214; 0.4; -0.000968359; 1.01457; 1.00068; 1.00578; 1.00322
4.51782; 30.9222; 0.399298; 1.06224; 0.4; -0.000968256; 1.01454; 1.00067; 1.00578; 1.00321
4.51882; 30.9048; 0.398868; 1.06234; 0.4; -0.000968104; 1.01452; 1.00066; 1.00577; 1.0032
4.51982; 30.8874; 0.39844; 1.06244; 0.4; -0.000967901; 1.01449; 1.00065; 1.00576; 1.00319
4.52082; 30.87; 0.398012; 1.06254; 0.4; -0.000967649; 1.01447; 1.00063; 1.00575; 1.00318
4.52182; 30.8525; 0.397585; 1.06264; 0.4; -0.000967346; 1.01445; 1.00062; 1.00574; 1.00317
4.52282; 30.8351; 0.397159; 1.06274; 0.4; -0.000966994; 1.01442; 1.00061; 1.00573; 1.00316
4.52382; 30.8177; 0.396734; 1.06284; 0.4; -0.000966592; 1.0144; 1.0006; 1.00572; 1.00315
4.52482; 30.8003; 0.396309; 1.06294; 0.4; -0.00096614; 1.01437; 1.00059; 1.00572; 1.00314
4.52582; 30.783; 0.395886; 1.06304; 0.4; -0.000965639; 1.01435; 1.00057; 1.00571; 1.00313
4.52682; 30.7656; 0.395463; 1.06314; 0.4; -0.000965088; 1.01433; 1.00056; 1.0057; 1.00312
4.52782; 30.7482; 0.395041; 1.06324; 0.4; -0.000964489; 1.0143; 1.00055; 1.00569; 1.00311
4.52882; 30.7308; 0.39462; 1.06333; 0.4; -0.00096384; 1.01428; 1.00054; 1.00568; 1.00309
4.52982; 30.7135; 0.3942; 1.06343; 0.4; -0.000963141; 1.01425; 1.00053; 1.00567; 1.00308
