Time(s) " gENROE.delta" " gENROE.PELEC" " sEXS.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
4.42982 " 32.8735" " 0.394713" " 2.37487" " 0.4" " -0.00193358" " 1.03577" " 1.01335" " 1.01421" " 1.01376"
4.43082 " 32.8387" " 0.394212" " 2.37035" " 0.4" " -0.00193284" " 1.03586" " 1.0134" " 1.01425" " 1.01381"
4.43182 " 32.8039" " 0.393711" " 2.36582" " 0.4" " -0.00193204" " 1.03596" " 1.01346" " 1.01428" " 1.01386"
4.43282 " 32.7691" " 0.39321" " 2.36129" " 0.4" " -0.00193119" " 1.03605" " 1.01352" " 1.01432" " 1.0139"
4.43382 " 32.7344" " 0.39271" " 2.35675" " 0.4" " -0.00193027" " 1.03614" " 1.01358" " 1.01436" " 1.01395"
4.43482 " 32.6996" " 0.392209" " 2.35221" " 0.4" " -0.0019293" " 1.03623" " 1.01363" " 1.0144" " 1.014"
4.43582 " 32.6649" " 0.391709" " 2.34766" " 0.4" " -0.00192827" " 1.03632" " 1.01369" " 1.01443" " 1.01404"
4.43682 " 32.6302" " 0.391209" " 2.34311" " 0.4" " -0.00192719" " 1.03641" " 1.01374" " 1.01447" " 1.01409"
4.43782 " 32.5955" " 0.39071" " 2.33856" " 0.4" " -0.00192604" " 1.0365" " 1.0138" " 1.0145" " 1.01413"
4.43882 " 32.5609" " 0.39021" " 2.334" " 0.4" " -0.00192483" " 1.03659" " 1.01386" " 1.01454" " 1.01418"
4.43982 " 32.5262" " 0.389712" " 2.32943" " 0.4" " -0.00192357" " 1.03668" " 1.01391" " 1.01458" " 1.01423"
4.44082 " 32.4916" " 0.389213" " 2.32487" " 0.4" " -0.00192225" " 1.03676" " 1.01396" " 1.01461" " 1.01427"
4.44182 " 32.457" " 0.388715" " 2.32029" " 0.4" " -0.00192087" " 1.03685" " 1.01402" " 1.01465" " 1.01431"
4.44282 " 32.4225" " 0.388217" " 2.31572" " 0.4" " -0.00191943" " 1.03694" " 1.01407" " 1.01468" " 1.01436"
4.44382 " 32.3879" " 0.38772" " 2.31114" " 0.4" " -0.00191794" " 1.03702" " 1.01413" " 1.01472" " 1.0144"
4.44482 " 32.3534" " 0.387223" " 2.30655" " 0.4" " -0.00191639" " 1.03711" " 1.01418" " 1.01475" " 1.01445"
4.44582 " 32.319" " 0.386726" " 2.30197" " 0.4" " -0.00191477" " 1.03719" " 1.01423" " 1.01478" " 1.01449"
4.44682 " 32.2845" " 0.38623" " 2.29737" " 0.4" " -0.0019131" " 1.03728" " 1.01428" " 1.01482" " 1.01453"
4.44782 " 32.2501" " 0.385734" " 2.29278" " 0.4" " -0.00191138" " 1.03736" " 1.01434" " 1.01485" " 1.01458"
4.44882 " 32.2157" " 0.385239" " 2.28818" " 0.4" " -0.00190959" " 1.03744" " 1.01439" " 1.01489" " 1.01462"
4.44982 " 32.1813" " 0.384745" " 2.28358" " 0.4" " -0.00190775" " 1.03753" " 1.01444" " 1.01492" " 1.01466"
4.45082 " 32.147" " 0.384251" " 2.27897" " 0.4" " -0.00190585" " 1.03761" " 1.01449" " 1.01495" " 1.0147"
4.45182 " 32.1127" " 0.383758" " 2.27436" " 0.4" " -0.00190389" " 1.03769" " 1.01454" " 1.01498" " 1.01474"
4.45282 " 32.0785" " 0.383265" " 2.26975" " 0.4" " -0.00190188" " 1.03777" " 1.01459" " 1.01502" " 1.01478"
4.45382 " 32.0443" " 0.382773" " 2.26513" " 0.4" " -0.0018998" " 1.03785" " 1.01464" " 1.01505" " 1.01483"
4.45482 " 32.0101" " 0.382281" " 2.26051" " 0.4" " -0.00189767" " 1.03793" " 1.01469" " 1.01508" " 1.01487"
4.45582 " 31.9759" " 0.38179" " 2.25588" " 0.4" " -0.00189549" " 1.03801" " 1.01474" " 1.01511" " 1.01491"
4.45682 " 31.9418" " 0.3813" " 2.25126" " 0.4" " -0.00189324" " 1.03809" " 1.01479" " 1.01514" " 1.01495"
4.45782 " 31.9078" " 0.380811" " 2.24663" " 0.4" " -0.00189094" " 1.03817" " 1.01484" " 1.01518" " 1.01499"
4.45882 " 31.8738" " 0.380322" " 2.24199" " 0.4" " -0.00188858" " 1.03824" " 1.01489" " 1.01521" " 1.01503"
4.45982 " 31.8398" " 0.379834" " 2.23736" " 0.4" " -0.00188616" " 1.03832" " 1.01494" " 1.01524" " 1.01507"
4.46082 " 31.8059" " 0.379347" " 2.23272" " 0.4" " -0.00188369" " 1.0384" " 1.01498" " 1.01527" " 1.0151"
4.46182 " 31.772" " 0.37886" " 2.22808" " 0.4" " -0.00188116" " 1.03847" " 1.01503" " 1.0153" " 1.01514"
4.46282 " 31.7381" " 0.378374" " 2.22343" " 0.4" " -0.00187858" " 1.03855" " 1.01508" " 1.01533" " 1.01518"
4.46382 " 31.7044" " 0.37789" " 2.21878" " 0.4" " -0.00187593" " 1.03862" " 1.01512" " 1.01536" " 1.01522"
4.46482 " 31.6706" " 0.377406" " 2.21413" " 0.4" " -0.00187323" " 1.0387" " 1.01517" " 1.01539" " 1.01526"
4.46582 " 31.6369" " 0.376922" " 2.20948" " 0.4" " -0.00187048" " 1.03877" " 1.01522" " 1.01542" " 1.0153"
4.46682 " 31.6033" " 0.37644" " 2.20482" " 0.4" " -0.00186767" " 1.03884" " 1.01526" " 1.01545" " 1.01533"
4.46782 " 31.5697" " 0.375959" " 2.20016" " 0.4" " -0.0018648" " 1.03892" " 1.01531" " 1.01548" " 1.01537"
4.46882 " 31.5361" " 0.375479" " 2.1955" " 0.4" " -0.00186188" " 1.03899" " 1.01535" " 1.0155" " 1.01541"
4.46982 " 31.5027" " 0.374999" " 2.19084" " 0.4" " -0.0018589" " 1.03906" " 1.0154" " 1.01553" " 1.01544"
4.47082 " 31.4692" " 0.374521" " 2.18617" " 0.4" " -0.00185586" " 1.03913" " 1.01544" " 1.01556" " 1.01548"
4.47182 " 31.4358" " 0.374043" " 2.1815" " 0.4" " -0.00185277" " 1.0392" " 1.01548" " 1.01559" " 1.01551"
4.47282 " 31.4025" " 0.373567" " 2.17683" " 0.4" " -0.00184962" " 1.03927" " 1.01553" " 1.01562" " 1.01555"
4.47382 " 31.3693" " 0.373091" " 2.17215" " 0.4" " -0.00184642" " 1.03934" " 1.01557" " 1.01564" " 1.01558"
4.47482 " 31.3361" " 0.372617" " 2.16748" " 0.4" " -0.00184316" " 1.03941" " 1.01561" " 1.01567" " 1.01562"
4.47582 " 31.3029" " 0.372143" " 2.1628" " 0.4" " -0.00183985" " 1.03948" " 1.01565" " 1.0157" " 1.01565"
4.47682 " 31.2698" " 0.371671" " 2.15812" " 0.4" " -0.00183648" " 1.03954" " 1.0157" " 1.01573" " 1.01569"
4.47782 " 31.2368" " 0.3712" " 2.15344" " 0.4" " -0.00183306" " 1.03961" " 1.01574" " 1.01575" " 1.01572"
4.47882 " 31.2038" " 0.37073" " 2.14876" " 0.4" " -0.00182958" " 1.03968" " 1.01578" " 1.01578" " 1.01575"
4.47982 " 31.1709" " 0.370261" " 2.14407" " 0.4" " -0.00182605" " 1.03974" " 1.01582" " 1.0158" " 1.01579"
4.48082 " 31.1381" " 0.369793" " 2.13938" " 0.4" " -0.00182246" " 1.03981" " 1.01586" " 1.01583" " 1.01582"
4.48182 " 31.1053" " 0.369327" " 2.13469" " 0.4" " -0.00181882" " 1.03987" " 1.0159" " 1.01586" " 1.01585"
4.48282 " 31.0726" " 0.368861" " 2.13" " 0.4" " -0.00181512" " 1.03993" " 1.01594" " 1.01588" " 1.01589"
4.48382 " 31.04" " 0.368397" " 2.12531" " 0.4" " -0.00181137" " 1.04" " 1.01598" " 1.01591" " 1.01592"
4.48482 " 31.0074" " 0.367934" " 2.12061" " 0.4" " -0.00180757" " 1.04006" " 1.01602" " 1.01593" " 1.01595"
4.48582 " 30.9749" " 0.367473" " 2.11592" " 0.4" " -0.00180371" " 1.04012" " 1.01606" " 1.01596" " 1.01598"
4.48682 " 30.9425" " 0.367013" " 2.11122" " 0.4" " -0.0017998" " 1.04018" " 1.0161" " 1.01598" " 1.01601"
4.48782 " 30.9101" " 0.366554" " 2.10652" " 0.4" " -0.00179584" " 1.04025" " 1.01613" " 1.016" " 1.01604"
4.48882 " 30.8778" " 0.366096" " 2.10182" " 0.4" " -0.00179182" " 1.04031" " 1.01617" " 1.01603" " 1.01607"
4.48982 " 30.8456" " 0.36564" " 2.09712" " 0.4" " -0.00178775" " 1.04037" " 1.01621" " 1.01605" " 1.0161"
4.49082 " 30.8135" " 0.365185" " 2.09242" " 0.4" " -0.00178362" " 1.04043" " 1.01624" " 1.01608" " 1.01613"
4.49182 " 30.7814" " 0.364731" " 2.08771" " 0.4" " -0.00177945" " 1.04048" " 1.01628" " 1.0161" " 1.01616"
4.49282 " 30.7494" " 0.364279" " 2.08301" " 0.4" " -0.00177522" " 1.04054" " 1.01632" " 1.01612" " 1.01619"
4.49382 " 30.7175" " 0.363828" " 2.0783" " 0.4" " -0.00177093" " 1.0406" " 1.01635" " 1.01614" " 1.01622"
4.49482 " 30.6856" " 0.363379" " 2.07359" " 0.4" " -0.0017666" " 1.04066" " 1.01639" " 1.01617" " 1.01625"
4.49582 " 30.6539" " 0.362931" " 2.06888" " 0.4" " -0.00176221" " 1.04071" " 1.01642" " 1.01619" " 1.01628"
4.49682 " 30.6222" " 0.362484" " 2.06418" " 0.4" " -0.00175777" " 1.04077" " 1.01646" " 1.01621" " 1.01631"
4.49782 " 30.5906" " 0.362039" " 2.05946" " 0.4" " -0.00175328" " 1.04082" " 1.01649" " 1.01623" " 1.01634"
4.49882 " 30.5591" " 0.361596" " 2.05475" " 0.4" " -0.00174874" " 1.04088" " 1.01653" " 1.01625" " 1.01636"
4.49982 " 30.5276" " 0.361154" " 2.05004" " 0.4" " -0.00174415" " 1.04093" " 1.01656" " 1.01628" " 1.01639"
4.50082 " 30.4963" " 0.360713" " 2.04533" " 0.4" " -0.0017395" " 1.04099" " 1.01659" " 1.0163" " 1.01642"
4.50182 " 30.465" " 0.360275" " 2.04062" " 0.4" " -0.0017348" " 1.04104" " 1.01663" " 1.01632" " 1.01644"
4.50282 " 30.4338" " 0.359837" " 2.0359" " 0.4" " -0.00173006" " 1.04109" " 1.01666" " 1.01634" " 1.01647"
4.50382 " 30.4027" " 0.359402" " 2.03119" " 0.4" " -0.00172526" " 1.04114" " 1.01669" " 1.01636" " 1.0165"
4.50482 " 30.3717" " 0.358968" " 2.02648" " 0.4" " -0.00172041" " 1.0412" " 1.01672" " 1.01638" " 1.01652"
4.50582 " 30.3408" " 0.358535" " 2.02176" " 0.4" " -0.00171551" " 1.04125" " 1.01676" " 1.0164" " 1.01655"
4.50682 " 30.31" " 0.358104" " 2.01705" " 0.4" " -0.00171056" " 1.0413" " 1.01679" " 1.01642" " 1.01657"
4.50782 " 30.2792" " 0.357675" " 2.01233" " 0.4" " -0.00170556" " 1.04135" " 1.01682" " 1.01644" " 1.0166"
4.50882 " 30.2486" " 0.357248" " 2.00761" " 0.4" " -0.00170051" " 1.0414" " 1.01685" " 1.01646" " 1.01662"
4.50982 " 30.218" " 0.356822" " 2.0029" " 0.4" " -0.00169541" " 1.04144" " 1.01688" " 1.01648" " 1.01665"
4.51082 " 30.1875" " 0.356398" " 1.99818" " 0.4" " -0.00169026" " 1.04149" " 1.01691" " 1.01649" " 1.01667"
4.51182 " 30.1572" " 0.355976" " 1.99347" " 0.4" " -0.00168507" " 1.04154" " 1.01694" " 1.01651" " 1.0167"
4.51282 " 30.1269" " 0.355555" " 1.98875" " 0.4" " -0.00167982" " 1.04159" " 1.01697" " 1.01653" " 1.01672"
4.51382 " 30.0967" " 0.355136" " 1.98403" " 0.4" " -0.00167452" " 1.04163" " 1.01699" " 1.01655" " 1.01674"
4.51482 " 30.0666" " 0.354719" " 1.97932" " 0.4" " -0.00166918" " 1.04168" " 1.01702" " 1.01657" " 1.01677"
4.51582 " 30.0366" " 0.354304" " 1.9746" " 0.4" " -0.00166379" " 1.04172" " 1.01705" " 1.01658" " 1.01679"
4.51682 " 30.0067" " 0.353891" " 1.96989" " 0.4" " -0.00165835" " 1.04177" " 1.01708" " 1.0166" " 1.01681"
4.51782 " 29.9769" " 0.353479" " 1.96517" " 0.4" " -0.00165286" " 1.04181" " 1.01711" " 1.01662" " 1.01683"
4.51882 " 29.9472" " 0.35307" " 1.96046" " 0.4" " -0.00164732" " 1.04186" " 1.01713" " 1.01664" " 1.01685"
4.51982 " 29.9176" " 0.352662" " 1.95574" " 0.4" " -0.00164174" " 1.0419" " 1.01716" " 1.01665" " 1.01688"
4.52082 " 29.8881" " 0.352256" " 1.95103" " 0.4" " -0.00163611" " 1.04194" " 1.01719" " 1.01667" " 1.0169"
4.52182 " 29.8587" " 0.351852" " 1.94632" " 0.4" " -0.00163043" " 1.04198" " 1.01721" " 1.01668" " 1.01692"
4.52282 " 29.8294" " 0.35145" " 1.9416" " 0.4" " -0.00162471" " 1.04202" " 1.01724" " 1.0167" " 1.01694"
4.52382 " 29.8002" " 0.351049" " 1.93689" " 0.4" " -0.00161894" " 1.04206" " 1.01726" " 1.01672" " 1.01696"
4.52482 " 29.7711" " 0.350651" " 1.93218" " 0.4" " -0.00161312" " 1.0421" " 1.01729" " 1.01673" " 1.01698"
4.52582 " 29.7421" " 0.350255" " 1.92747" " 0.4" " -0.00160726" " 1.04214" " 1.01731" " 1.01675" " 1.017"
4.52682 " 29.7132" " 0.349861" " 1.92276" " 0.4" " -0.00160135" " 1.04218" " 1.01734" " 1.01676" " 1.01702"
4.52782 " 29.6845" " 0.349468" " 1.91805" " 0.4" " -0.00159539" " 1.04222" " 1.01736" " 1.01678" " 1.01704"
4.52882 " 29.6558" " 0.349078" " 1.91334" " 0.4" " -0.00158939" " 1.04226" " 1.01738" " 1.01679" " 1.01705"
4.52982 " 29.6273" " 0.34869" " 1.90863" " 0.4" " -0.00158334" " 1.04229" " 1.01741" " 1.0168" " 1.01707"
4.53082 " 29.5988" " 0.348303" " 1.90393" " 0.4" " -0.00157725" " 1.04233" " 1.01743" " 1.01682" " 1.01709"
4.53182 " 29.5705" " 0.347919" " 1.89922" " 0.4" " -0.00157112" " 1.04237" " 1.01745" " 1.01683" " 1.01711"
4.53281 " 29.5422" " 0.347537" " 1.89452" " 0.4" " -0.00156494" " 1.0424" " 1.01747" " 1.01685" " 1.01713"
4.53381 " 29.5141" " 0.347157" " 1.88982" " 0.4" " -0.00155871" " 1.04244" " 1.01749" " 1.01686" " 1.01714"
4.53481 " 29.4861" " 0.346779" " 1.88511" " 0.4" " -0.00155245" " 1.04247" " 1.01752" " 1.01687" " 1.01716"
4.53581 " 29.4582" " 0.346403" " 1.88041" " 0.4" " -0.00154613" " 1.04251" " 1.01754" " 1.01689" " 1.01718"
4.53681 " 29.4305" " 0.346029" " 1.87572" " 0.4" " -0.00153978" " 1.04254" " 1.01756" " 1.0169" " 1.01719"
4.53781 " 29.4028" " 0.345657" " 1.87102" " 0.4" " -0.00153338" " 1.04257" " 1.01758" " 1.01691" " 1.01721"
4.53881 " 29.3753" " 0.345288" " 1.86632" " 0.4" " -0.00152694" " 1.0426" " 1.0176" " 1.01692" " 1.01723"
4.53981 " 29.3478" " 0.344921" " 1.86163" " 0.4" " -0.00152045" " 1.04264" " 1.01762" " 1.01693" " 1.01724"
4.54081 " 29.3205" " 0.344556" " 1.85693" " 0.4" " -0.00151393" " 1.04267" " 1.01764" " 1.01695" " 1.01726"
4.54181 " 29.2933" " 0.344193" " 1.85224" " 0.4" " -0.00150736" " 1.0427" " 1.01766" " 1.01696" " 1.01727"
4.54281 " 29.2663" " 0.343832" " 1.84755" " 0.4" " -0.00150075" " 1.04273" " 1.01767" " 1.01697" " 1.01729"
4.54381 " 29.2393" " 0.343473" " 1.84287" " 0.4" " -0.00149409" " 1.04276" " 1.01769" " 1.01698" " 1.0173"
4.54481 " 29.2125" " 0.343117" " 1.83818" " 0.4" " -0.0014874" " 1.04278" " 1.01771" " 1.01699" " 1.01732"
4.54581 " 29.1858" " 0.342763" " 1.8335" " 0.4" " -0.00148066" " 1.04281" " 1.01773" " 1.017" " 1.01733"
4.54681 " 29.1592" " 0.342411" " 1.82881" " 0.4" " -0.00147389" " 1.04284" " 1.01774" " 1.01701" " 1.01734"
4.54781 " 29.1327" " 0.342062" " 1.82413" " 0.4" " -0.00146707" " 1.04287" " 1.01776" " 1.01702" " 1.01736"
4.54881 " 29.1064" " 0.341714" " 1.81945" " 0.4" " -0.00146021" " 1.04289" " 1.01778" " 1.01703" " 1.01737"
4.54981 " 29.0801" " 0.34137" " 1.81478" " 0.4" " -0.00145331" " 1.04292" " 1.01779" " 1.01704" " 1.01738"
4.55081 " 29.054" " 0.341027" " 1.8101" " 0.4" " -0.00144638" " 1.04295" " 1.01781" " 1.01705" " 1.0174"
4.55181 " 29.0281" " 0.340687" " 1.80543" " 0.4" " -0.0014394" " 1.04297" " 1.01783" " 1.01706" " 1.01741"
4.55281 " 29.0022" " 0.340349" " 1.80076" " 0.4" " -0.00143238" " 1.04299" " 1.01784" " 1.01707" " 1.01742"
4.55381 " 28.9765" " 0.340013" " 1.79609" " 0.4" " -0.00142533" " 1.04302" " 1.01786" " 1.01708" " 1.01743"
4.55481 " 28.9509" " 0.33968" " 1.79143" " 0.4" " -0.00141823" " 1.04304" " 1.01787" " 1.01709" " 1.01744"
4.55581 " 28.9254" " 0.339349" " 1.78676" " 0.4" " -0.0014111" " 1.04306" " 1.01788" " 1.0171" " 1.01745"
4.55681 " 28.9001" " 0.33902" " 1.7821" " 0.4" " -0.00140393" " 1.04309" " 1.0179" " 1.0171" " 1.01746"
4.55781 " 28.8749" " 0.338694" " 1.77745" " 0.4" " -0.00139672" " 1.04311" " 1.01791" " 1.01711" " 1.01748"
4.55881 " 28.8498" " 0.33837" " 1.77279" " 0.4" " -0.00138948" " 1.04313" " 1.01792" " 1.01712" " 1.01749"
4.55981 " 28.8249" " 0.338049" " 1.76814" " 0.4" " -0.00138219" " 1.04315" " 1.01794" " 1.01713" " 1.0175"
4.56081 " 28.8001" " 0.33773" " 1.76349" " 0.4" " -0.00137487" " 1.04317" " 1.01795" " 1.01713" " 1.01751"
4.56181 " 28.7754" " 0.337414" " 1.75884" " 0.4" " -0.00136752" " 1.04319" " 1.01796" " 1.01714" " 1.01752"
4.56281 " 28.7508" " 0.3371" " 1.75419" " 0.4" " -0.00136012" " 1.04321" " 1.01797" " 1.01715" " 1.01752"
4.56381 " 28.7264" " 0.336788" " 1.74955" " 0.4" " -0.00135269" " 1.04323" " 1.01798" " 1.01716" " 1.01753"
4.56481 " 28.7021" " 0.336479" " 1.74491" " 0.4" " -0.00134523" " 1.04324" " 1.018" " 1.01716" " 1.01754"
4.56581 " 28.678" " 0.336173" " 1.74028" " 0.4" " -0.00133772" " 1.04326" " 1.01801" " 1.01717" " 1.01755"
4.56681 " 28.654" " 0.335869" " 1.73564" " 0.4" " -0.00133019" " 1.04328" " 1.01802" " 1.01717" " 1.01756"
4.56781 " 28.6301" " 0.335567" " 1.73101" " 0.4" " -0.00132262" " 1.04329" " 1.01803" " 1.01718" " 1.01757"
4.56881 " 28.6064" " 0.335268" " 1.72639" " 0.4" " -0.00131501" " 1.04331" " 1.01804" " 1.01719" " 1.01757"
4.56981 " 28.5828" " 0.334971" " 1.72176" " 0.4" " -0.00130737" " 1.04332" " 1.01805" " 1.01719" " 1.01758"
4.57081 " 28.5593" " 0.334677" " 1.71714" " 0.4" " -0.00129969" " 1.04334" " 1.01806" " 1.0172" " 1.01759"
4.57181 " 28.536" " 0.334386" " 1.71252" " 0.4" " -0.00129198" " 1.04335" " 1.01806" " 1.0172" " 1.01759"
4.57281 " 28.5128" " 0.334097" " 1.70791" " 0.4" " -0.00128424" " 1.04337" " 1.01807" " 1.01721" " 1.0176"
4.57381 " 28.4897" " 0.333811" " 1.7033" " 0.4" " -0.00127647" " 1.04338" " 1.01808" " 1.01721" " 1.01761"
4.57481 " 28.4668" " 0.333527" " 1.69869" " 0.4" " -0.00126866" " 1.04339" " 1.01809" " 1.01721" " 1.01761"
4.57581 " 28.4441" " 0.333246" " 1.69408" " 0.4" " -0.00126082" " 1.0434" " 1.0181" " 1.01722" " 1.01762"
4.57681 " 28.4214" " 0.332967" " 1.68948" " 0.4" " -0.00125294" " 1.04341" " 1.0181" " 1.01722" " 1.01762"
4.57781 " 28.399" " 0.332691" " 1.68488" " 0.4" " -0.00124504" " 1.04342" " 1.01811" " 1.01723" " 1.01763"
4.57881 " 28.3766" " 0.332418" " 1.68029" " 0.4" " -0.0012371" " 1.04343" " 1.01812" " 1.01723" " 1.01763"
4.57981 " 28.3544" " 0.332147" " 1.6757" " 0.4" " -0.00122913" " 1.04344" " 1.01812" " 1.01723" " 1.01764"
4.58081 " 28.3324" " 0.331879" " 1.67111" " 0.4" " -0.00122113" " 1.04345" " 1.01813" " 1.01724" " 1.01764"
4.58181 " 28.3105" " 0.331614" " 1.66653" " 0.4" " -0.0012131" " 1.04346" " 1.01813" " 1.01724" " 1.01765"
4.58281 " 28.2887" " 0.331351" " 1.66195" " 0.4" " -0.00120504" " 1.04347" " 1.01814" " 1.01724" " 1.01765"
4.58381 " 28.2671" " 0.331091" " 1.65737" " 0.4" " -0.00119695" " 1.04348" " 1.01814" " 1.01724" " 1.01765"
4.58481 " 28.2456" " 0.330833" " 1.6528" " 0.4" " -0.00118883" " 1.04349" " 1.01815" " 1.01725" " 1.01766"
4.58581 " 28.2243" " 0.330578" " 1.64823" " 0.4" " -0.00118068" " 1.04349" " 1.01815" " 1.01725" " 1.01766"
4.58681 " 28.2031" " 0.330326" " 1.64367" " 0.4" " -0.0011725" " 1.0435" " 1.01816" " 1.01725" " 1.01766"
4.58781 " 28.1821" " 0.330076" " 1.63911" " 0.4" " -0.00116429" " 1.0435" " 1.01816" " 1.01725" " 1.01767"
4.58881 " 28.1612" " 0.32983" " 1.63455" " 0.4" " -0.00115605" " 1.04351" " 1.01816" " 1.01725" " 1.01767"
4.58981 " 28.1404" " 0.329586" " 1.63" " 0.4" " -0.00114778" " 1.04351" " 1.01817" " 1.01725" " 1.01767"
4.59081 " 28.1199" " 0.329344" " 1.62546" " 0.4" " -0.00113949" " 1.04352" " 1.01817" " 1.01726" " 1.01767"
4.59181 " 28.0994" " 0.329106" " 1.62091" " 0.4" " -0.00113117" " 1.04352" " 1.01817" " 1.01726" " 1.01767"
4.59281 " 28.0791" " 0.32887" " 1.61637" " 0.4" " -0.00112282" " 1.04352" " 1.01817" " 1.01726" " 1.01767"
4.59381 " 28.059" " 0.328636" " 1.61184" " 0.4" " -0.00111444" " 1.04352" " 1.01818" " 1.01726" " 1.01768"
4.59481 " 28.039" " 0.328406" " 1.60731" " 0.4" " -0.00110604" " 1.04353" " 1.01818" " 1.01726" " 1.01768"
4.59581 " 28.0192" " 0.328178" " 1.60278" " 0.4" " -0.00109761" " 1.04353" " 1.01818" " 1.01726" " 1.01768"
4.59681 " 27.9995" " 0.327953" " 1.59826" " 0.4" " -0.00108916" " 1.04353" " 1.01818" " 1.01726" " 1.01768"
4.59781 " 27.98" " 0.327731" " 1.59374" " 0.4" " -0.00108068" " 1.04353" " 1.01818" " 1.01726" " 1.01768"
4.59881 " 27.9606" " 0.327511" " 1.58923" " 0.4" " -0.00107217" " 1.04353" " 1.01818" " 1.01726" " 1.01768"
4.59981 " 27.9414" " 0.327295" " 1.58472" " 0.4" " -0.00106364" " 1.04353" " 1.01818" " 1.01725" " 1.01768"
4.60081 " 27.9223" " 0.327081" " 1.58022" " 0.4" " -0.00105508" " 1.04353" " 1.01818" " 1.01725" " 1.01768"
4.60181 " 27.9034" " 0.32687" " 1.57572" " 0.4" " -0.0010465" " 1.04352" " 1.01818" " 1.01725" " 1.01767"
4.60281 " 27.8846" " 0.326661" " 1.57122" " 0.4" " -0.0010379" " 1.04352" " 1.01818" " 1.01725" " 1.01767"
4.60381 " 27.866" " 0.326456" " 1.56673" " 0.4" " -0.00102927" " 1.04352" " 1.01818" " 1.01725" " 1.01767"
4.60481 " 27.8476" " 0.326253" " 1.56225" " 0.4" " -0.00102062" " 1.04352" " 1.01817" " 1.01725" " 1.01767"
4.60581 " 27.8293" " 0.326054" " 1.55777" " 0.4" " -0.00101195" " 1.04351" " 1.01818" " 1.01725" " 1.01767"
4.60681 " 27.8112" " 0.325857" " 1.55329" " 0.4" " -0.00100325" " 1.04351" " 1.01817" " 1.01725" " 1.01767"
4.60781 " 27.7932" " 0.325663" " 1.54882" " 0.4" " -0.000994528" " 1.04351" " 1.01817" " 1.01724" " 1.01767"
4.60881 " 27.7753" " 0.325471" " 1.54436" " 0.4" " -0.000985787" " 1.0435" " 1.01817" " 1.01724" " 1.01766"
4.60981 " 27.7577" " 0.325282" " 1.5399" " 0.4" " -0.000977023" " 1.04349" " 1.01817" " 1.01724" " 1.01766"
4.61081 " 27.7402" " 0.325096" " 1.53544" " 0.4" " -0.000968237" " 1.04349" " 1.01816" " 1.01724" " 1.01766"
4.61181 " 27.7228" " 0.324913" " 1.53099" " 0.4" " -0.000959431" " 1.04348" " 1.01816" " 1.01723" " 1.01765"
4.61281 " 27.7056" " 0.324733" " 1.52654" " 0.4" " -0.000950604" " 1.04347" " 1.01815" " 1.01723" " 1.01765"
4.61381 " 27.6886" " 0.324556" " 1.5221" " 0.4" " -0.000941756" " 1.04347" " 1.01815" " 1.01723" " 1.01765"
4.61481 " 27.6717" " 0.324381" " 1.51767" " 0.4" " -0.000932888" " 1.04346" " 1.01814" " 1.01722" " 1.01764"
4.61581 " 27.655" " 0.324209" " 1.51324" " 0.4" " -0.000924001" " 1.04345" " 1.01814" " 1.01722" " 1.01764"
4.61681 " 27.6385" " 0.32404" " 1.50882" " 0.4" " -0.000915094" " 1.04344" " 1.01813" " 1.01721" " 1.01763"
4.61781 " 27.6221" " 0.323874" " 1.5044" " 0.4" " -0.000906167" " 1.04343" " 1.01813" " 1.01721" " 1.01763"
4.61881 " 27.6058" " 0.323711" " 1.49998" " 0.4" " -0.000897222" " 1.04342" " 1.01812" " 1.01721" " 1.01762"
4.61981 " 27.5898" " 0.323551" " 1.49558" " 0.4" " -0.000888259" " 1.04341" " 1.01812" " 1.0172" " 1.01762"
4.62081 " 27.5739" " 0.323393" " 1.49117" " 0.4" " -0.000879277" " 1.0434" " 1.01811" " 1.0172" " 1.01761"
4.62181 " 27.5581" " 0.323238" " 1.48678" " 0.4" " -0.000870278" " 1.04339" " 1.0181" " 1.01719" " 1.0176"
4.62281 " 27.5425" " 0.323087" " 1.48239" " 0.4" " -0.000861261" " 1.04337" " 1.01809" " 1.01719" " 1.0176"
4.62381 " 27.5271" " 0.322938" " 1.478" " 0.4" " -0.000852227" " 1.04336" " 1.01809" " 1.01718" " 1.01759"
4.62481 " 27.5119" " 0.322792" " 1.47362" " 0.4" " -0.000843176" " 1.04335" " 1.01808" " 1.01717" " 1.01758"
4.62581 " 27.4968" " 0.322649" " 1.46925" " 0.4" " -0.000834108" " 1.04333" " 1.01807" " 1.01717" " 1.01758"
4.62681 " 27.4818" " 0.322508" " 1.46488" " 0.4" " -0.000825025" " 1.04332" " 1.01806" " 1.01716" " 1.01757"
4.62781 " 27.4671" " 0.322371" " 1.46052" " 0.4" " -0.000815925" " 1.0433" " 1.01805" " 1.01716" " 1.01756"
4.62881 " 27.4525" " 0.322236" " 1.45616" " 0.4" " -0.000806811" " 1.04329" " 1.01805" " 1.01715" " 1.01755"
4.62981 " 27.438" " 0.322105" " 1.45181" " 0.4" " -0.000797681" " 1.04327" " 1.01804" " 1.01714" " 1.01755"
4.63081 " 27.4237" " 0.321976" " 1.44746" " 0.4" " -0.000788536" " 1.04326" " 1.01803" " 1.01714" " 1.01754"
