Time(s), gENROE.delta, gENROE.PELEC, eXAC1_1.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
4.02885, 30.2573, 0.369797, 1.39083, 0.4, 0.00193821, 1.00374, 0.994389, 1.00154, 0.997941
4.02985, 30.2923, 0.370471, 1.39113, 0.4, 0.00194161, 1.00372, 0.994373, 1.00153, 0.997928
4.03085, 30.3272, 0.371145, 1.39143, 0.4, 0.00194492, 1.00369, 0.994356, 1.00152, 0.997916
4.03185, 30.3623, 0.371819, 1.39174, 0.4, 0.00194817, 1.00367, 0.99434, 1.00151, 0.997903
4.03285, 30.3974, 0.372493, 1.39204, 0.4, 0.00195133, 1.00365, 0.994323, 1.0015, 0.99789
4.03385, 30.4325, 0.373167, 1.39234, 0.4, 0.00195441, 1.00363, 0.994307, 1.00149, 0.997877
4.03485, 30.4677, 0.373841, 1.39264, 0.4, 0.00195741, 1.0036, 0.99429, 1.00148, 0.997864
4.03585, 30.503, 0.374514, 1.39294, 0.4, 0.00196034, 1.00358, 0.994274, 1.00147, 0.997852
4.03685, 30.5383, 0.375188, 1.39324, 0.4, 0.00196319, 1.00356, 0.994257, 1.00146, 0.997839
4.03785, 30.5737, 0.375862, 1.39354, 0.4, 0.00196595, 1.00354, 0.994241, 1.00145, 0.997826
4.03885, 30.6091, 0.376536, 1.39384, 0.4, 0.00196864, 1.00352, 0.994224, 1.00144, 0.997813
4.03985, 30.6445, 0.377209, 1.39414, 0.4, 0.00197125, 1.00349, 0.994207, 1.00143, 0.9978
4.04085, 30.68, 0.377883, 1.39443, 0.4, 0.00197378, 1.00347, 0.99419, 1.00142, 0.997787
4.04185, 30.7156, 0.378556, 1.39473, 0.4, 0.00197624, 1.00345, 0.994174, 1.00141, 0.997774
4.04285, 30.7512, 0.379229, 1.39502, 0.4, 0.00197861, 1.00343, 0.994157, 1.0014, 0.997761
4.04385, 30.7868, 0.379901, 1.39532, 0.4, 0.0019809, 1.0034, 0.99414, 1.00139, 0.997748
4.04485, 30.8225, 0.380574, 1.39561, 0.4, 0.00198312, 1.00338, 0.994123, 1.00138, 0.997734
4.04585, 30.8582, 0.381246, 1.3959, 0.4, 0.00198526, 1.00336, 0.994106, 1.00137, 0.997721
4.04685, 30.894, 0.381918, 1.3962, 0.4, 0.00198732, 1.00334, 0.994089, 1.00136, 0.997708
4.04785, 30.9298, 0.38259, 1.39649, 0.4, 0.0019893, 1.00331, 0.994072, 1.00135, 0.997695
4.04885, 30.9656, 0.383261, 1.39678, 0.4, 0.0019912, 1.00329, 0.994055, 1.00134, 0.997682
4.04985, 31.0014, 0.383932, 1.39707, 0.4, 0.00199302, 1.00327, 0.994038, 1.00133, 0.997668
4.05085, 31.0373, 0.384602, 1.39736, 0.4, 0.00199477, 1.00325, 0.994021, 1.00132, 0.997655
4.05185, 31.0733, 0.385272, 1.39765, 0.4, 0.00199644, 1.00322, 0.994004, 1.00131, 0.997642
4.05285, 31.1092, 0.385941, 1.39794, 0.4, 0.00199802, 1.0032, 0.993987, 1.0013, 0.997628
4.05385, 31.1452, 0.38661, 1.39823, 0.4, 0.00199953, 1.00318, 0.99397, 1.00129, 0.997615
4.05485, 31.1812, 0.387278, 1.39852, 0.4, 0.00200097, 1.00316, 0.993953, 1.00128, 0.997601
4.05585, 31.2172, 0.387946, 1.39881, 0.4, 0.00200232, 1.00313, 0.993936, 1.00127, 0.997588
4.05685, 31.2533, 0.388614, 1.39909, 0.4, 0.0020036, 1.00311, 0.993919, 1.00126, 0.997575
4.05785, 31.2894, 0.38928, 1.39938, 0.4, 0.00200479, 1.00309, 0.993902, 1.00125, 0.997561
4.05885, 31.3255, 0.389946, 1.39967, 0.4, 0.00200591, 1.00307, 0.993884, 1.00124, 0.997547
4.05985, 31.3616, 0.390612, 1.39995, 0.4, 0.00200695, 1.00305, 0.993867, 1.00123, 0.997534
4.06085, 31.3977, 0.391277, 1.40024, 0.4, 0.00200792, 1.00302, 0.99385, 1.00122, 0.99752
4.06185, 31.4339, 0.391941, 1.40052, 0.4, 0.00200881, 1.003, 0.993833, 1.00121, 0.997507
4.06285, 31.47, 0.392604, 1.40081, 0.4, 0.00200961, 1.00298, 0.993815, 1.0012, 0.997493
4.06385, 31.5062, 0.393267, 1.40109, 0.4, 0.00201035, 1.00296, 0.993798, 1.00119, 0.997479
4.06485, 31.5424, 0.393928, 1.40137, 0.4, 0.002011, 1.00293, 0.993781, 1.00118, 0.997466
4.06585, 31.5786, 0.39459, 1.40166, 0.4, 0.00201158, 1.00291, 0.993763, 1.00117, 0.997452
4.06685, 31.6148, 0.39525, 1.40194, 0.4, 0.00201208, 1.00289, 0.993746, 1.00116, 0.997438
4.06785, 31.651, 0.395909, 1.40222, 0.4, 0.0020125, 1.00287, 0.993729, 1.00115, 0.997425
4.06885, 31.6873, 0.396568, 1.4025, 0.4, 0.00201284, 1.00284, 0.993711, 1.00114, 0.997411
4.06985, 31.7235, 0.397225, 1.40278, 0.4, 0.00201311, 1.00282, 0.993694, 1.00113, 0.997397
4.07085, 31.7597, 0.397882, 1.40307, 0.4, 0.00201331, 1.0028, 0.993676, 1.00112, 0.997383
4.07185, 31.796, 0.398538, 1.40335, 0.4, 0.00201342, 1.00278, 0.993659, 1.00111, 0.99737
4.07285, 31.8322, 0.399193, 1.40363, 0.4, 0.00201346, 1.00275, 0.993641, 1.0011, 0.997356
4.07385, 31.8685, 0.399847, 1.40391, 0.4, 0.00201342, 1.00273, 0.993624, 1.00109, 0.997342
4.07485, 31.9047, 0.4005, 1.40419, 0.4, 0.00201331, 1.00271, 0.993606, 1.00107, 0.997328
4.07585, 31.9409, 0.401151, 1.40447, 0.4, 0.00201312, 1.00269, 0.993589, 1.00106, 0.997314
4.07685, 31.9772, 0.401802, 1.40475, 0.4, 0.00201285, 1.00267, 0.993571, 1.00105, 0.9973
4.07785, 32.0134, 0.402452, 1.40502, 0.4, 0.00201251, 1.00264, 0.993554, 1.00104, 0.997286
4.07885, 32.0496, 0.4031, 1.4053, 0.4, 0.00201209, 1.00262, 0.993536, 1.00103, 0.997272
4.07985, 32.0858, 0.403748, 1.40558, 0.4, 0.0020116, 1.0026, 0.993519, 1.00102, 0.997258
4.08085, 32.122, 0.404394, 1.40586, 0.4, 0.00201103, 1.00258, 0.993501, 1.00101, 0.997245
4.08185, 32.1582, 0.405039, 1.40614, 0.4, 0.00201038, 1.00255, 0.993484, 1.001, 0.997231
4.08285, 32.1944, 0.405683, 1.40642, 0.4, 0.00200966, 1.00253, 0.993466, 1.00099, 0.997217
4.08385, 32.2306, 0.406326, 1.40669, 0.4, 0.00200887, 1.00251, 0.993449, 1.00098, 0.997203
4.08485, 32.2667, 0.406968, 1.40697, 0.4, 0.002008, 1.00249, 0.993431, 1.00097, 0.997189
4.08585, 32.3029, 0.407608, 1.40725, 0.4, 0.00200705, 1.00247, 0.993413, 1.00096, 0.997175
4.08685, 32.339, 0.408247, 1.40752, 0.4, 0.00200603, 1.00244, 0.993396, 1.00095, 0.99716
4.08785, 32.3751, 0.408885, 1.4078, 0.4, 0.00200494, 1.00242, 0.993378, 1.00094, 0.997147
4.08885, 32.4112, 0.409521, 1.40808, 0.4, 0.00200377, 1.0024, 0.993361, 1.00093, 0.997132
4.08985, 32.4472, 0.410156, 1.40835, 0.4, 0.00200253, 1.00238, 0.993343, 1.00091, 0.997118
4.09085, 32.4833, 0.41079, 1.40863, 0.4, 0.00200121, 1.00236, 0.993325, 1.0009, 0.997104
4.09185, 32.5193, 0.411422, 1.4089, 0.4, 0.00199982, 1.00233, 0.993308, 1.00089, 0.99709
4.09285, 32.5553, 0.412053, 1.40918, 0.4, 0.00199835, 1.00231, 0.99329, 1.00088, 0.997076
4.09385, 32.5912, 0.412682, 1.40945, 0.4, 0.00199681, 1.00229, 0.993272, 1.00087, 0.997062
4.09485, 32.6271, 0.41331, 1.40973, 0.4, 0.0019952, 1.00227, 0.993255, 1.00086, 0.997048
4.09585, 32.663, 0.413937, 1.41, 0.4, 0.00199352, 1.00225, 0.993237, 1.00085, 0.997034
4.09685, 32.6989, 0.414561, 1.41027, 0.4, 0.00199176, 1.00222, 0.99322, 1.00084, 0.99702
4.09785, 32.7347, 0.415185, 1.41055, 0.4, 0.00198993, 1.0022, 0.993202, 1.00083, 0.997006
4.09885, 32.7705, 0.415807, 1.41082, 0.4, 0.00198803, 1.00218, 0.993185, 1.00082, 0.996992
4.09985, 32.8063, 0.416427, 1.4111, 0.4, 0.00198605, 1.00216, 0.993167, 1.00081, 0.996978
4.10085, 32.842, 0.417046, 1.41137, 0.4, 0.001984, 1.00214, 0.993149, 1.0008, 0.996964
4.10185, 32.8777, 0.417663, 1.41164, 0.4, 0.00198188, 1.00212, 0.993132, 1.00078, 0.996949
4.10285, 32.9134, 0.418278, 1.41191, 0.4, 0.00197969, 1.00209, 0.993114, 1.00077, 0.996935
4.10385, 32.949, 0.418892, 1.41219, 0.4, 0.00197743, 1.00207, 0.993097, 1.00076, 0.996921
4.10485, 32.9846, 0.419504, 1.41246, 0.4, 0.00197509, 1.00205, 0.993079, 1.00075, 0.996907
4.10585, 33.0201, 0.420115, 1.41273, 0.4, 0.00197269, 1.00203, 0.993062, 1.00074, 0.996893
4.10685, 33.0556, 0.420724, 1.41301, 0.4, 0.00197021, 1.00201, 0.993044, 1.00073, 0.996879
4.10785, 33.091, 0.42133, 1.41328, 0.4, 0.00196766, 1.00199, 0.993026, 1.00072, 0.996865
4.10885, 33.1264, 0.421936, 1.41355, 0.4, 0.00196504, 1.00196, 0.993009, 1.00071, 0.996851
4.10985, 33.1618, 0.422539, 1.41382, 0.4, 0.00196235, 1.00194, 0.992992, 1.0007, 0.996837
4.11085, 33.1971, 0.423141, 1.41409, 0.4, 0.00195959, 1.00192, 0.992974, 1.00069, 0.996822
4.11185, 33.2323, 0.423741, 1.41436, 0.4, 0.00195676, 1.0019, 0.992957, 1.00068, 0.996808
4.11285, 33.2675, 0.424339, 1.41463, 0.4, 0.00195386, 1.00188, 0.992939, 1.00066, 0.996794
4.11385, 33.3027, 0.424935, 1.41491, 0.4, 0.00195089, 1.00186, 0.992922, 1.00065, 0.99678
4.11485, 33.3378, 0.42553, 1.41518, 0.4, 0.00194786, 1.00184, 0.992904, 1.00064, 0.996766
4.11585, 33.3728, 0.426122, 1.41545, 0.4, 0.00194475, 1.00182, 0.992887, 1.00063, 0.996752
4.11685, 33.4078, 0.426713, 1.41572, 0.4, 0.00194157, 1.00179, 0.99287, 1.00062, 0.996738
4.11785, 33.4427, 0.427301, 1.41599, 0.4, 0.00193833, 1.00177, 0.992852, 1.00061, 0.996724
4.11884, 33.4775, 0.427888, 1.41626, 0.4, 0.00193501, 1.00175, 0.992835, 1.0006, 0.99671
4.11984, 33.5123, 0.428473, 1.41653, 0.4, 0.00193163, 1.00173, 0.992818, 1.00059, 0.996696
4.12084, 33.5471, 0.429056, 1.4168, 0.4, 0.00192818, 1.00171, 0.9928, 1.00058, 0.996682
4.12184, 33.5818, 0.429636, 1.41707, 0.4, 0.00192466, 1.00169, 0.992783, 1.00057, 0.996668
4.12284, 33.6164, 0.430215, 1.41733, 0.4, 0.00192107, 1.00167, 0.992766, 1.00056, 0.996654
4.12384, 33.6509, 0.430791, 1.4176, 0.4, 0.00191742, 1.00165, 0.992749, 1.00054, 0.996641
4.12484, 33.6854, 0.431366, 1.41787, 0.4, 0.0019137, 1.00163, 0.992732, 1.00053, 0.996627
4.12584, 33.7198, 0.431939, 1.41814, 0.4, 0.00190991, 1.00161, 0.992714, 1.00052, 0.996613
4.12684, 33.7542, 0.432509, 1.41841, 0.4, 0.00190606, 1.00159, 0.992697, 1.00051, 0.996599
4.12784, 33.7884, 0.433077, 1.41868, 0.4, 0.00190214, 1.00157, 0.99268, 1.0005, 0.996585
4.12884, 33.8226, 0.433643, 1.41895, 0.4, 0.00189815, 1.00155, 0.992663, 1.00049, 0.996571
4.12984, 33.8568, 0.434207, 1.41921, 0.4, 0.0018941, 1.00152, 0.992646, 1.00048, 0.996557
4.13084, 33.8908, 0.434769, 1.41948, 0.4, 0.00188999, 1.0015, 0.992629, 1.00047, 0.996544
4.13184, 33.9248, 0.435329, 1.41975, 0.4, 0.0018858, 1.00148, 0.992612, 1.00046, 0.99653
4.13284, 33.9587, 0.435886, 1.42001, 0.4, 0.00188155, 1.00146, 0.992595, 1.00045, 0.996516
4.13384, 33.9925, 0.436442, 1.42028, 0.4, 0.00187724, 1.00144, 0.992578, 1.00044, 0.996502
4.13484, 34.0263, 0.436994, 1.42055, 0.4, 0.00187287, 1.00142, 0.992562, 1.00043, 0.996489
4.13584, 34.06, 0.437545, 1.42081, 0.4, 0.00186842, 1.0014, 0.992545, 1.00042, 0.996475
4.13684, 34.0936, 0.438094, 1.42108, 0.4, 0.00186392, 1.00138, 0.992528, 1.0004, 0.996462
4.13784, 34.1271, 0.43864, 1.42135, 0.4, 0.00185935, 1.00136, 0.992511, 1.00039, 0.996448
4.13884, 34.1605, 0.439183, 1.42161, 0.4, 0.00185472, 1.00134, 0.992495, 1.00038, 0.996434
4.13984, 34.1938, 0.439725, 1.42188, 0.4, 0.00185002, 1.00132, 0.992478, 1.00037, 0.996421
4.14084, 34.2271, 0.440264, 1.42214, 0.4, 0.00184526, 1.0013, 0.992462, 1.00036, 0.996407
4.14184, 34.2603, 0.440801, 1.42241, 0.4, 0.00184044, 1.00128, 0.992445, 1.00035, 0.996394
4.14284, 34.2934, 0.441335, 1.42267, 0.4, 0.00183556, 1.00127, 0.992428, 1.00034, 0.99638
4.14384, 34.3263, 0.441867, 1.42293, 0.4, 0.00183061, 1.00125, 0.992412, 1.00033, 0.996367
4.14484, 34.3593, 0.442397, 1.4232, 0.4, 0.00182561, 1.00123, 0.992396, 1.00032, 0.996354
4.14584, 34.3921, 0.442924, 1.42346, 0.4, 0.00182054, 1.00121, 0.992379, 1.00031, 0.99634
4.14684, 34.4248, 0.443449, 1.42372, 0.4, 0.00181541, 1.00119, 0.992363, 1.0003, 0.996327
4.14784, 34.4574, 0.443971, 1.42399, 0.4, 0.00181022, 1.00117, 0.992347, 1.00029, 0.996314
4.14884, 34.49, 0.444491, 1.42425, 0.4, 0.00180496, 1.00115, 0.99233, 1.00028, 0.996301
4.14984, 34.5224, 0.445008, 1.42451, 0.4, 0.00179965, 1.00113, 0.992314, 1.00027, 0.996287
4.15084, 34.5547, 0.445523, 1.42477, 0.4, 0.00179428, 1.00111, 0.992298, 1.00026, 0.996274
4.15184, 34.587, 0.446035, 1.42503, 0.4, 0.00178885, 1.00109, 0.992282, 1.00025, 0.996261
4.15284, 34.6191, 0.446545, 1.42529, 0.4, 0.00178336, 1.00107, 0.992266, 1.00024, 0.996248
4.15384, 34.6512, 0.447052, 1.42556, 0.4, 0.00177781, 1.00105, 0.99225, 1.00023, 0.996235
4.15484, 34.6831, 0.447557, 1.42582, 0.4, 0.0017722, 1.00104, 0.992234, 1.00022, 0.996222
4.15584, 34.715, 0.448059, 1.42608, 0.4, 0.00176653, 1.00102, 0.992219, 1.00021, 0.996209
4.15684, 34.7467, 0.448558, 1.42633, 0.4, 0.0017608, 1.001, 0.992203, 1.0002, 0.996196
4.15784, 34.7784, 0.449055, 1.42659, 0.4, 0.00175502, 1.00098, 0.992187, 1.00019, 0.996183
4.15884, 34.8099, 0.449549, 1.42685, 0.4, 0.00174918, 1.00096, 0.992171, 1.00018, 0.996171
4.15984, 34.8414, 0.450041, 1.42711, 0.4, 0.00174328, 1.00094, 0.992156, 1.00017, 0.996158
4.16084, 34.8727, 0.45053, 1.42737, 0.4, 0.00173732, 1.00093, 0.99214, 1.00016, 0.996145
4.16184, 34.9039, 0.451016, 1.42762, 0.4, 0.00173131, 1.00091, 0.992125, 1.00015, 0.996132
4.16284, 34.935, 0.451499, 1.42788, 0.4, 0.00172524, 1.00089, 0.99211, 1.00014, 0.99612
4.16384, 34.966, 0.45198, 1.42814, 0.4, 0.00171912, 1.00087, 0.992094, 1.00013, 0.996107
4.16484, 34.9969, 0.452458, 1.42839, 0.4, 0.00171294, 1.00085, 0.992079, 1.00012, 0.996095
4.16584, 35.0277, 0.452934, 1.42865, 0.4, 0.0017067, 1.00084, 0.992064, 1.00011, 0.996082
4.16684, 35.0583, 0.453407, 1.4289, 0.4, 0.00170041, 1.00082, 0.992049, 1.0001, 0.99607
4.16784, 35.0889, 0.453876, 1.42915, 0.4, 0.00169406, 1.0008, 0.992034, 1.00009, 0.996058
4.16884, 35.1193, 0.454344, 1.42941, 0.4, 0.00168766, 1.00078, 0.992019, 1.00008, 0.996045
4.16984, 35.1496, 0.454808, 1.42966, 0.4, 0.00168121, 1.00077, 0.992004, 1.00007, 0.996033
4.17084, 35.1799, 0.45527, 1.42991, 0.4, 0.0016747, 1.00075, 0.991989, 1.00006, 0.996021
4.17184, 35.2099, 0.455728, 1.43016, 0.4, 0.00166814, 1.00073, 0.991974, 1.00005, 0.996009
4.17284, 35.2399, 0.456184, 1.43042, 0.4, 0.00166152, 1.00072, 0.99196, 1.00004, 0.995997
4.17384, 35.2697, 0.456638, 1.43067, 0.4, 0.00165486, 1.0007, 0.991945, 1.00003, 0.995985
4.17484, 35.2995, 0.457088, 1.43092, 0.4, 0.00164814, 1.00068, 0.991931, 1.00002, 0.995973
4.17584, 35.3291, 0.457535, 1.43116, 0.4, 0.00164136, 1.00066, 0.991916, 1.00001, 0.995961
4.17684, 35.3586, 0.45798, 1.43141, 0.4, 0.00163454, 1.00065, 0.991902, 1, 0.995949
4.17784, 35.3879, 0.458421, 1.43166, 0.4, 0.00162767, 1.00063, 0.991887, 0.999992, 0.995938
4.17884, 35.4172, 0.45886, 1.43191, 0.4, 0.00162074, 1.00062, 0.991873, 0.999983, 0.995926
4.17984, 35.4463, 0.459296, 1.43215, 0.4, 0.00161376, 1.0006, 0.991859, 0.999973, 0.995914
4.18084, 35.4753, 0.459729, 1.4324, 0.4, 0.00160673, 1.00058, 0.991845, 0.999964, 0.995903
4.18184, 35.5041, 0.460159, 1.43264, 0.4, 0.00159966, 1.00057, 0.991831, 0.999955, 0.995891
4.18284, 35.5328, 0.460586, 1.43289, 0.4, 0.00159253, 1.00055, 0.991817, 0.999946, 0.99588
4.18384, 35.5614, 0.46101, 1.43313, 0.4, 0.00158535, 1.00054, 0.991804, 0.999937, 0.995868
4.18484, 35.5899, 0.461432, 1.43338, 0.4, 0.00157813, 1.00052, 0.99179, 0.999928, 0.995857
4.18584, 35.6183, 0.46185, 1.43362, 0.4, 0.00157085, 1.0005, 0.991776, 0.999919, 0.995846
4.18684, 35.6465, 0.462265, 1.43386, 0.4, 0.00156353, 1.00049, 0.991763, 0.99991, 0.995835
4.18784, 35.6745, 0.462677, 1.4341, 0.4, 0.00155616, 1.00047, 0.991749, 0.999902, 0.995824
4.18884, 35.7025, 0.463087, 1.43434, 0.4, 0.00154874, 1.00046, 0.991736, 0.999893, 0.995813
4.18984, 35.7303, 0.463493, 1.43458, 0.4, 0.00154127, 1.00044, 0.991723, 0.999884, 0.995802
4.19084, 35.758, 0.463896, 1.43481, 0.4, 0.00153376, 1.00043, 0.99171, 0.999876, 0.995791
4.19184, 35.7855, 0.464297, 1.43505, 0.4, 0.0015262, 1.00041, 0.991696, 0.999867, 0.99578
4.19284, 35.8129, 0.464694, 1.43529, 0.4, 0.00151859, 1.0004, 0.991683, 0.999859, 0.99577
4.19384, 35.8402, 0.465088, 1.43552, 0.4, 0.00151094, 1.00038, 0.991671, 0.99985, 0.995759
4.19484, 35.8673, 0.465479, 1.43575, 0.4, 0.00150325, 1.00037, 0.991658, 0.999842, 0.995748
4.19584, 35.8943, 0.465867, 1.43599, 0.4, 0.0014955, 1.00035, 0.991645, 0.999834, 0.995738
4.19684, 35.9212, 0.466251, 1.43622, 0.4, 0.00148772, 1.00034, 0.991633, 0.999825, 0.995728
4.19784, 35.9479, 0.466633, 1.43645, 0.4, 0.00147989, 1.00033, 0.99162, 0.999817, 0.995717
4.19884, 35.9744, 0.467012, 1.43668, 0.4, 0.00147201, 1.00031, 0.991608, 0.999809, 0.995707
4.19984, 36.0009, 0.467387, 1.43691, 0.4, 0.00146409, 1.0003, 0.991595, 0.999801, 0.995697
4.20084, 36.0271, 0.46776, 1.43714, 0.4, 0.00145613, 1.00028, 0.991583, 0.999793, 0.995687
4.20184, 36.0533, 0.468129, 1.43737, 0.4, 0.00144812, 1.00027, 0.991571, 0.999785, 0.995677
4.20284, 36.0793, 0.468495, 1.43759, 0.4, 0.00144007, 1.00026, 0.991559, 0.999777, 0.995667
4.20384, 36.1051, 0.468858, 1.43782, 0.4, 0.00143198, 1.00024, 0.991547, 0.999769, 0.995657
4.20484, 36.1308, 0.469218, 1.43804, 0.4, 0.00142385, 1.00023, 0.991535, 0.999761, 0.995647
4.20584, 36.1564, 0.469574, 1.43826, 0.4, 0.00141568, 1.00022, 0.991524, 0.999754, 0.995638
4.20684, 36.1818, 0.469928, 1.43848, 0.4, 0.00140746, 1.0002, 0.991512, 0.999746, 0.995628
4.20784, 36.2071, 0.470278, 1.4387, 0.4, 0.00139921, 1.00019, 0.991501, 0.999739, 0.995619
4.20884, 36.2322, 0.470625, 1.43892, 0.4, 0.00139091, 1.00018, 0.991489, 0.999731, 0.995609
4.20984, 36.2571, 0.470969, 1.43914, 0.4, 0.00138258, 1.00017, 0.991478, 0.999724, 0.9956
4.21084, 36.2819, 0.47131, 1.43936, 0.4, 0.0013742, 1.00015, 0.991467, 0.999716, 0.995591
4.21184, 36.3066, 0.471647, 1.43957, 0.4, 0.00136579, 1.00014, 0.991456, 0.999709, 0.995582
4.21284, 36.3311, 0.471981, 1.43979, 0.4, 0.00135734, 1.00013, 0.991445, 0.999702, 0.995573
4.21384, 36.3555, 0.472312, 1.44, 0.4, 0.00134884, 1.00012, 0.991434, 0.999695, 0.995564
4.21484, 36.3797, 0.47264, 1.44021, 0.4, 0.00134031, 1.00011, 0.991424, 0.999688, 0.995555
4.21584, 36.4037, 0.472964, 1.44042, 0.4, 0.00133175, 1.00009, 0.991413, 0.999681, 0.995546
4.21684, 36.4276, 0.473286, 1.44063, 0.4, 0.00132314, 1.00008, 0.991403, 0.999674, 0.995537
4.21784, 36.4513, 0.473603, 1.44084, 0.4, 0.0013145, 1.00007, 0.991392, 0.999667, 0.995529
4.21884, 36.4749, 0.473918, 1.44105, 0.4, 0.00130582, 1.00006, 0.991382, 0.99966, 0.99552
4.21984, 36.4984, 0.474229, 1.44125, 0.4, 0.00129711, 1.00005, 0.991372, 0.999654, 0.995512
4.22084, 36.5216, 0.474538, 1.44146, 0.4, 0.00128836, 1.00004, 0.991362, 0.999647, 0.995504
4.22184, 36.5447, 0.474842, 1.44166, 0.4, 0.00127957, 1.00003, 0.991352, 0.99964, 0.995495
4.22284, 36.5677, 0.475144, 1.44186, 0.4, 0.00127075, 1.00002, 0.991342, 0.999634, 0.995487
4.22384, 36.5905, 0.475442, 1.44206, 0.4, 0.0012619, 1.00001, 0.991333, 0.999627, 0.995479
4.22484, 36.6131, 0.475737, 1.44226, 0.4, 0.00125301, 0.999995, 0.991323, 0.999621, 0.995471
4.22584, 36.6356, 0.476029, 1.44245, 0.4, 0.00124408, 0.999985, 0.991314, 0.999615, 0.995464
4.22684, 36.6579, 0.476317, 1.44265, 0.4, 0.00123513, 0.999974, 0.991304, 0.999609, 0.995456
4.22784, 36.6801, 0.476602, 1.44284, 0.4, 0.00122614, 0.999964, 0.991295, 0.999603, 0.995448
4.22884, 36.702, 0.476884, 1.44303, 0.4, 0.00121711, 0.999955, 0.991286, 0.999597, 0.995441
4.22984, 36.7239, 0.477162, 1.44323, 0.4, 0.00120806, 0.999945, 0.991277, 0.999591, 0.995433
4.23084, 36.7455, 0.477437, 1.44341, 0.4, 0.00119897, 0.999935, 0.991268, 0.999585, 0.995426
4.23184, 36.767, 0.477708, 1.4436, 0.4, 0.00118985, 0.999926, 0.99126, 0.999579, 0.995419
4.23284, 36.7884, 0.477977, 1.44379, 0.4, 0.00118071, 0.999917, 0.991251, 0.999574, 0.995412
4.23384, 36.8095, 0.478241, 1.44397, 0.4, 0.00117153, 0.999907, 0.991243, 0.999568, 0.995405
4.23484, 36.8305, 0.478503, 1.44415, 0.4, 0.00116232, 0.999898, 0.991234, 0.999562, 0.995398
4.23584, 36.8514, 0.478761, 1.44433, 0.4, 0.00115307, 0.99989, 0.991226, 0.999557, 0.995391
4.23684, 36.8721, 0.479016, 1.44451, 0.4, 0.00114381, 0.999881, 0.991218, 0.999552, 0.995384
4.23784, 36.8926, 0.479267, 1.44469, 0.4, 0.00113451, 0.999873, 0.99121, 0.999546, 0.995378
4.23884, 36.9129, 0.479515, 1.44487, 0.4, 0.00112518, 0.999864, 0.991202, 0.999541, 0.995371
4.23984, 36.9331, 0.47976, 1.44504, 0.4, 0.00111582, 0.999856, 0.991195, 0.999536, 0.995365
4.24084, 36.9531, 0.480001, 1.44521, 0.4, 0.00110644, 0.999848, 0.991187, 0.999531, 0.995359
4.24184, 36.9729, 0.480239, 1.44538, 0.4, 0.00109703, 0.99984, 0.99118, 0.999526, 0.995352
4.24284, 36.9926, 0.480473, 1.44555, 0.4, 0.00108759, 0.999833, 0.991172, 0.999521, 0.995346
4.24384, 37.0121, 0.480704, 1.44572, 0.4, 0.00107812, 0.999825, 0.991165, 0.999516, 0.995341
4.24484, 37.0314, 0.480931, 1.44589, 0.4, 0.00106863, 0.999818, 0.991158, 0.999512, 0.995335
4.24584, 37.0505, 0.481156, 1.44605, 0.4, 0.00105911, 0.999811, 0.991152, 0.999507, 0.995329
4.24684, 37.0695, 0.481376, 1.44621, 0.4, 0.00104957, 0.999803, 0.991145, 0.999503, 0.995323
4.24784, 37.0883, 0.481594, 1.44637, 0.4, 0.00104, 0.999796, 0.991138, 0.999498, 0.995318
4.24884, 37.1069, 0.481808, 1.44653, 0.4, 0.00103041, 0.99979, 0.991132, 0.999494, 0.995312
4.24984, 37.1254, 0.482018, 1.44668, 0.4, 0.00102079, 0.999783, 0.991125, 0.99949, 0.995307
4.25084, 37.1437, 0.482225, 1.44684, 0.4, 0.00101115, 0.999777, 0.991119, 0.999486, 0.995302
4.25184, 37.1618, 0.482428, 1.44699, 0.4, 0.00100149, 0.99977, 0.991113, 0.999482, 0.995297
4.25284, 37.1797, 0.482629, 1.44714, 0.4, 0.000991799, 0.999764, 0.991107, 0.999478, 0.995292
4.25384, 37.1975, 0.482826, 1.44729, 0.4, 0.000982088, 0.999758, 0.991101, 0.999474, 0.995287
4.25484, 37.2151, 0.483016, 1.44743, 0.4, 0.000972355, 0.99975, 0.99109, 0.999467, 0.995278
4.25584, 37.2325, 0.483206, 1.44758, 0.4, 0.000962601, 0.999745, 0.991085, 0.999463, 0.995274
4.25683, 37.2498, 0.483393, 1.44772, 0.4, 0.000952825, 0.999739, 0.99108, 0.999459, 0.995269
4.25783, 37.2668, 0.483576, 1.44786, 0.4, 0.000943027, 0.999734, 0.991074, 0.999456, 0.995265
4.25883, 37.2837, 0.483755, 1.44799, 0.4, 0.000933209, 0.999729, 0.991069, 0.999453, 0.995261
4.25983, 37.3004, 0.483931, 1.44813, 0.4, 0.000923371, 0.999724, 0.991064, 0.999449, 0.995257
4.26083, 37.3169, 0.484104, 1.44826, 0.4, 0.000913513, 0.999719, 0.99106, 0.999446, 0.995253
4.26183, 37.3333, 0.484273, 1.4484, 0.4, 0.000903635, 0.999715, 0.991055, 0.999443, 0.995249
4.26283, 37.3495, 0.484439, 1.44853, 0.4, 0.000893738, 0.99971, 0.99105, 0.99944, 0.995245
4.26383, 37.3655, 0.484601, 1.44865, 0.4, 0.000883823, 0.999706, 0.991046, 0.999437, 0.995241
