Time(s) " gENROE.delta" " gENROE.PELEC" " sCRX.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
4.32383 " 38.8122" " 0.48908" " 1.94542" " 0.4" " -0.000402682" " 1.00136" " 0.991988" " 1.00006" " 0.996026"
4.32483 " 38.8049" " 0.488905" " 1.9443" " 0.4" " -0.000413059" " 1.00142" " 0.992028" " 1.00009" " 0.996059"
4.32583 " 38.7973" " 0.488726" " 1.94317" " 0.4" " -0.000423416" " 1.00149" " 0.992067" " 1.00012" " 0.996092"
4.32683 " 38.7896" " 0.488543" " 1.94204" " 0.4" " -0.00043375" " 1.00155" " 0.992106" " 1.00014" " 0.996125"
4.32783 " 38.7817" " 0.488358" " 1.94091" " 0.4" " -0.000444063" " 1.00161" " 0.992146" " 1.00017" " 0.996158"
4.32883 " 38.7736" " 0.488169" " 1.93977" " 0.4" " -0.000454353" " 1.00167" " 0.992185" " 1.0002" " 0.996191"
4.32983 " 38.7654" " 0.487976" " 1.93862" " 0.4" " -0.000464621" " 1.00173" " 0.992225" " 1.00022" " 0.996224"
4.33083 " 38.7569" " 0.487781" " 1.93747" " 0.4" " -0.000474865" " 1.0018" " 0.992264" " 1.00025" " 0.996257"
4.33183 " 38.7483" " 0.487582" " 1.93631" " 0.4" " -0.000485086" " 1.00186" " 0.992304" " 1.00028" " 0.99629"
4.33283 " 38.7395" " 0.487379" " 1.93515" " 0.4" " -0.000495283" " 1.00192" " 0.992344" " 1.0003" " 0.996323"
4.33383 " 38.7304" " 0.487174" " 1.93398" " 0.4" " -0.000505456" " 1.00198" " 0.992383" " 1.00033" " 0.996356"
4.33483 " 38.7213" " 0.486965" " 1.93281" " 0.4" " -0.000515604" " 1.00205" " 0.992423" " 1.00036" " 0.996389"
4.33583 " 38.7119" " 0.486753" " 1.93163" " 0.4" " -0.000525727" " 1.00211" " 0.992463" " 1.00038" " 0.996422"
4.33683 " 38.7023" " 0.486538" " 1.93045" " 0.4" " -0.000535824" " 1.00217" " 0.992503" " 1.00041" " 0.996455"
4.33783 " 38.6926" " 0.486319" " 1.92926" " 0.4" " -0.000545896" " 1.00223" " 0.992543" " 1.00043" " 0.996488"
4.33883 " 38.6827" " 0.486098" " 1.92806" " 0.4" " -0.000555941" " 1.00229" " 0.992582" " 1.00046" " 0.996522"
4.33983 " 38.6726" " 0.485873" " 1.92687" " 0.4" " -0.00056596" " 1.00236" " 0.992622" " 1.00049" " 0.996555"
4.34083 " 38.6623" " 0.485645" " 1.92566" " 0.4" " -0.000575953" " 1.00242" " 0.992662" " 1.00051" " 0.996588"
4.34183 " 38.6518" " 0.485413" " 1.92445" " 0.4" " -0.000585917" " 1.00248" " 0.992702" " 1.00054" " 0.996622"
4.34283 " 38.6412" " 0.485179" " 1.92324" " 0.4" " -0.000595854" " 1.00254" " 0.992742" " 1.00057" " 0.996655"
4.34383 " 38.6304" " 0.484941" " 1.92202" " 0.4" " -0.000605763" " 1.00261" " 0.992783" " 1.00059" " 0.996688"
4.34483 " 38.6194" " 0.4847" " 1.9208" " 0.4" " -0.000615644" " 1.00267" " 0.992823" " 1.00062" " 0.996722"
4.34583 " 38.6082" " 0.484456" " 1.91957" " 0.4" " -0.000625496" " 1.00273" " 0.992863" " 1.00065" " 0.996755"
4.34683 " 38.5969" " 0.484209" " 1.91833" " 0.4" " -0.000635318" " 1.00279" " 0.992903" " 1.00067" " 0.996789"
4.34783 " 38.5854" " 0.483959" " 1.91709" " 0.4" " -0.000645111" " 1.00286" " 0.992943" " 1.0007" " 0.996822"
4.34883 " 38.5737" " 0.483705" " 1.91585" " 0.4" " -0.000654875" " 1.00292" " 0.992983" " 1.00073" " 0.996856"
4.34983 " 38.5618" " 0.483449" " 1.9146" " 0.4" " -0.000664608" " 1.00298" " 0.993024" " 1.00076" " 0.996889"
4.35083 " 38.5497" " 0.483189" " 1.91334" " 0.4" " -0.00067431" " 1.00304" " 0.993064" " 1.00078" " 0.996923"
4.35183 " 38.5375" " 0.482926" " 1.91208" " 0.4" " -0.000683981" " 1.0031" " 0.993104" " 1.00081" " 0.996956"
4.35283 " 38.5251" " 0.482661" " 1.91082" " 0.4" " -0.000693622" " 1.00317" " 0.993144" " 1.00084" " 0.99699"
4.35383 " 38.5125" " 0.482392" " 1.90955" " 0.4" " -0.00070323" " 1.00323" " 0.993185" " 1.00086" " 0.997023"
4.35483 " 38.4998" " 0.48212" " 1.90827" " 0.4" " -0.000712806" " 1.00329" " 0.993225" " 1.00089" " 0.997057"
4.35583 " 38.4869" " 0.481845" " 1.90699" " 0.4" " -0.00072235" " 1.00335" " 0.993265" " 1.00092" " 0.997091"
4.35683 " 38.4738" " 0.481567" " 1.90571" " 0.4" " -0.000731862" " 1.00341" " 0.993306" " 1.00094" " 0.997124"
4.35783 " 38.4605" " 0.481286" " 1.90442" " 0.4" " -0.00074134" " 1.00348" " 0.993346" " 1.00097" " 0.997158"
4.35883 " 38.4471" " 0.481002" " 1.90313" " 0.4" " -0.000750785" " 1.00354" " 0.993386" " 1.001" " 0.997191"
4.35983 " 38.4335" " 0.480716" " 1.90183" " 0.4" " -0.000760196" " 1.0036" " 0.993427" " 1.00102" " 0.997225"
4.36083 " 38.4197" " 0.480426" " 1.90052" " 0.4" " -0.000769572" " 1.00366" " 0.993467" " 1.00105" " 0.997259"
4.36183 " 38.4058" " 0.480133" " 1.89922" " 0.4" " -0.000778915" " 1.00373" " 0.993508" " 1.00108" " 0.997292"
4.36283 " 38.3917" " 0.479837" " 1.8979" " 0.4" " -0.000788222" " 1.00379" " 0.993548" " 1.0011" " 0.997326"
4.36383 " 38.3774" " 0.479539" " 1.89658" " 0.4" " -0.000797495" " 1.00385" " 0.993589" " 1.00113" " 0.99736"
4.36483 " 38.363" " 0.479237" " 1.89526" " 0.4" " -0.000806732" " 1.00391" " 0.993629" " 1.00116" " 0.997393"
4.36583 " 38.3484" " 0.478933" " 1.89393" " 0.4" " -0.000815933" " 1.00397" " 0.993669" " 1.00119" " 0.997427"
4.36683 " 38.3336" " 0.478626" " 1.8926" " 0.4" " -0.000825098" " 1.00403" " 0.99371" " 1.00121" " 0.997461"
4.36783 " 38.3187" " 0.478315" " 1.89126" " 0.4" " -0.000834226" " 1.0041" " 0.99375" " 1.00124" " 0.997494"
4.36883 " 38.3036" " 0.478002" " 1.88992" " 0.4" " -0.000843318" " 1.00416" " 0.993791" " 1.00127" " 0.997528"
4.36983 " 38.2883" " 0.477687" " 1.88857" " 0.4" " -0.000852372" " 1.00422" " 0.993831" " 1.00129" " 0.997562"
4.37083 " 38.2729" " 0.477368" " 1.88722" " 0.4" " -0.00086139" " 1.00428" " 0.993872" " 1.00132" " 0.997595"
4.37183 " 38.2573" " 0.477046" " 1.88587" " 0.4" " -0.000870369" " 1.00434" " 0.993912" " 1.00135" " 0.997629"
4.37283 " 38.2416" " 0.476722" " 1.88451" " 0.4" " -0.00087931" " 1.0044" " 0.993953" " 1.00137" " 0.997663"
4.37383 " 38.2257" " 0.476395" " 1.88314" " 0.4" " -0.000888212" " 1.00447" " 0.993993" " 1.0014" " 0.997696"
4.37483 " 38.2096" " 0.476065" " 1.88177" " 0.4" " -0.000897076" " 1.00453" " 0.994033" " 1.00143" " 0.99773"
4.37583 " 38.1934" " 0.475733" " 1.8804" " 0.4" " -0.000905901" " 1.00459" " 0.994074" " 1.00145" " 0.997764"
4.37683 " 38.177" " 0.475397" " 1.87902" " 0.4" " -0.000914686" " 1.00465" " 0.994114" " 1.00148" " 0.997797"
4.37783 " 38.1604" " 0.475059" " 1.87764" " 0.4" " -0.000923432" " 1.00471" " 0.994155" " 1.00151" " 0.997831"
4.37883 " 38.1437" " 0.474719" " 1.87625" " 0.4" " -0.000932137" " 1.00477" " 0.994195" " 1.00154" " 0.997864"
4.37983 " 38.1269" " 0.474375" " 1.87486" " 0.4" " -0.000940802" " 1.00483" " 0.994235" " 1.00156" " 0.997898"
4.38083 " 38.1099" " 0.474029" " 1.87346" " 0.4" " -0.000949426" " 1.0049" " 0.994276" " 1.00159" " 0.997932"
4.38183 " 38.0927" " 0.47368" " 1.87206" " 0.4" " -0.00095801" " 1.00496" " 0.994316" " 1.00162" " 0.997965"
4.38283 " 38.0754" " 0.473329" " 1.87065" " 0.4" " -0.000966552" " 1.00502" " 0.994357" " 1.00164" " 0.997999"
4.38383 " 38.0579" " 0.472975" " 1.86924" " 0.4" " -0.000975053" " 1.00508" " 0.994397" " 1.00167" " 0.998032"
4.38483 " 38.0403" " 0.472618" " 1.86783" " 0.4" " -0.000983511" " 1.00514" " 0.994437" " 1.0017" " 0.998066"
4.38583 " 38.0225" " 0.472259" " 1.86641" " 0.4" " -0.000991928" " 1.0052" " 0.994477" " 1.00172" " 0.998099"
4.38683 " 38.0046" " 0.471897" " 1.86499" " 0.4" " -0.0010003" " 1.00526" " 0.994518" " 1.00175" " 0.998133"
4.38783 " 37.9865" " 0.471533" " 1.86356" " 0.4" " -0.00100863" " 1.00532" " 0.994558" " 1.00178" " 0.998166"
4.38883 " 37.9683" " 0.471166" " 1.86213" " 0.4" " -0.00101692" " 1.00538" " 0.994598" " 1.0018" " 0.9982"
4.38983 " 37.9499" " 0.470797" " 1.86069" " 0.4" " -0.00102517" " 1.00544" " 0.994638" " 1.00183" " 0.998233"
4.39083 " 37.9313" " 0.470425" " 1.85925" " 0.4" " -0.00103337" " 1.0055" " 0.994678" " 1.00186" " 0.998266"
4.39183 " 37.9127" " 0.47005" " 1.85781" " 0.4" " -0.00104152" " 1.00556" " 0.994718" " 1.00188" " 0.9983"
4.39283 " 37.8938" " 0.469673" " 1.85636" " 0.4" " -0.00104964" " 1.00562" " 0.994759" " 1.00191" " 0.998333"
4.39383 " 37.8749" " 0.469294" " 1.85491" " 0.4" " -0.0010577" " 1.00568" " 0.994799" " 1.00194" " 0.998366"
4.39482 " 37.8558" " 0.468912" " 1.85345" " 0.4" " -0.00106573" " 1.00574" " 0.994839" " 1.00196" " 0.9984"
4.39582 " 37.8365" " 0.468528" " 1.85199" " 0.4" " -0.00107371" " 1.0058" " 0.994879" " 1.00199" " 0.998433"
4.39682 " 37.8171" " 0.468141" " 1.85052" " 0.4" " -0.00108164" " 1.00586" " 0.994919" " 1.00202" " 0.998466"
4.39782 " 37.7976" " 0.467752" " 1.84906" " 0.4" " -0.00108953" " 1.00592" " 0.994959" " 1.00204" " 0.998499"
4.39882 " 37.7779" " 0.467361" " 1.84758" " 0.4" " -0.00109737" " 1.00598" " 0.994998" " 1.00207" " 0.998532"
4.39982 " 37.7581" " 0.466967" " 1.84611" " 0.4" " -0.00110516" " 1.00604" " 0.995038" " 1.0021" " 0.998565"
4.40082 " 37.7381" " 0.466571" " 1.84462" " 0.4" " -0.00111291" " 1.0061" " 0.995078" " 1.00212" " 0.998598"
4.40182 " 37.718" " 0.466172" " 1.84314" " 0.4" " -0.00112061" " 1.00616" " 0.995118" " 1.00215" " 0.998631"
4.40282 " 37.6978" " 0.465772" " 1.84165" " 0.4" " -0.00112827" " 1.00622" " 0.995158" " 1.00217" " 0.998664"
4.40382 " 37.6774" " 0.465369" " 1.84016" " 0.4" " -0.00113587" " 1.00628" " 0.995197" " 1.0022" " 0.998697"
4.40482 " 37.6569" " 0.464963" " 1.83866" " 0.4" " -0.00114343" " 1.00634" " 0.995237" " 1.00223" " 0.99873"
4.40582 " 37.6362" " 0.464556" " 1.83716" " 0.4" " -0.00115094" " 1.0064" " 0.995276" " 1.00225" " 0.998763"
4.40682 " 37.6154" " 0.464146" " 1.83566" " 0.4" " -0.00115841" " 1.00646" " 0.995316" " 1.00228" " 0.998796"
4.40782 " 37.5945" " 0.463734" " 1.83415" " 0.4" " -0.00116582" " 1.00652" " 0.995356" " 1.00231" " 0.998829"
4.40882 " 37.5735" " 0.46332" " 1.83264" " 0.4" " -0.00117319" " 1.00658" " 0.995395" " 1.00233" " 0.998861"
4.40982 " 37.5523" " 0.462903" " 1.83112" " 0.4" " -0.00118051" " 1.00664" " 0.995434" " 1.00236" " 0.998894"
4.41082 " 37.531" " 0.462484" " 1.8296" " 0.4" " -0.00118778" " 1.0067" " 0.995474" " 1.00238" " 0.998927"
4.41182 " 37.5095" " 0.462063" " 1.82808" " 0.4" " -0.001195" " 1.00675" " 0.995513" " 1.00241" " 0.998959"
4.41282 " 37.4879" " 0.461641" " 1.82655" " 0.4" " -0.00120217" " 1.00681" " 0.995552" " 1.00244" " 0.998992"
4.41382 " 37.4662" " 0.461216" " 1.82502" " 0.4" " -0.00120929" " 1.00687" " 0.995591" " 1.00246" " 0.999024"
4.41482 " 37.4444" " 0.460789" " 1.82349" " 0.4" " -0.00121636" " 1.00693" " 0.99563" " 1.00249" " 0.999057"
4.41582 " 37.4225" " 0.460359" " 1.82195" " 0.4" " -0.00122337" " 1.00699" " 0.995669" " 1.00251" " 0.999089"
4.41682 " 37.4004" " 0.459928" " 1.82041" " 0.4" " -0.00123034" " 1.00704" " 0.995708" " 1.00254" " 0.999121"
4.41782 " 37.3782" " 0.459495" " 1.81886" " 0.4" " -0.00123726" " 1.0071" " 0.995747" " 1.00256" " 0.999154"
4.41882 " 37.3558" " 0.45906" " 1.81732" " 0.4" " -0.00124413" " 1.00716" " 0.995786" " 1.00259" " 0.999186"
4.41982 " 37.3334" " 0.458622" " 1.81576" " 0.4" " -0.00125094" " 1.00722" " 0.995825" " 1.00262" " 0.999218"
4.42082 " 37.3108" " 0.458183" " 1.81421" " 0.4" " -0.00125771" " 1.00728" " 0.995863" " 1.00264" " 0.99925"
4.42182 " 37.2881" " 0.457742" " 1.81265" " 0.4" " -0.00126442" " 1.00733" " 0.995902" " 1.00267" " 0.999282"
4.42282 " 37.2653" " 0.457299" " 1.81109" " 0.4" " -0.00127108" " 1.00739" " 0.995941" " 1.00269" " 0.999314"
4.42382 " 37.2423" " 0.456854" " 1.80952" " 0.4" " -0.00127769" " 1.00745" " 0.995979" " 1.00272" " 0.999346"
4.42482 " 37.2193" " 0.456407" " 1.80795" " 0.4" " -0.00128425" " 1.0075" " 0.996018" " 1.00274" " 0.999378"
4.42582 " 37.1961" " 0.455958" " 1.80638" " 0.4" " -0.00129075" " 1.00756" " 0.996056" " 1.00277" " 0.99941"
4.42682 " 37.1728" " 0.455507" " 1.80481" " 0.4" " -0.0012972" " 1.00762" " 0.996094" " 1.00279" " 0.999441"
4.42782 " 37.1494" " 0.455055" " 1.80323" " 0.4" " -0.0013036" " 1.00767" " 0.996133" " 1.00282" " 0.999473"
4.42882 " 37.1259" " 0.454601" " 1.80165" " 0.4" " -0.00130994" " 1.00773" " 0.996171" " 1.00284" " 0.999505"
4.42982 " 37.1022" " 0.454144" " 1.80006" " 0.4" " -0.00131623" " 1.00779" " 0.996209" " 1.00287" " 0.999536"
4.43082 " 37.0785" " 0.453686" " 1.79847" " 0.4" " -0.00132247" " 1.00784" " 0.996247" " 1.00289" " 0.999567"
4.43182 " 37.0546" " 0.453227" " 1.79688" " 0.4" " -0.00132865" " 1.0079" " 0.996285" " 1.00292" " 0.999599"
4.43282 " 37.0307" " 0.452765" " 1.79529" " 0.4" " -0.00133478" " 1.00796" " 0.996322" " 1.00294" " 0.99963"
4.43382 " 37.0066" " 0.452302" " 1.79369" " 0.4" " -0.00134085" " 1.00801" " 0.99636" " 1.00297" " 0.999661"
4.43482 " 36.9824" " 0.451837" " 1.79209" " 0.4" " -0.00134687" " 1.00807" " 0.996398" " 1.00299" " 0.999692"
4.43582 " 36.9581" " 0.45137" " 1.79049" " 0.4" " -0.00135284" " 1.00812" " 0.996435" " 1.00302" " 0.999723"
4.43682 " 36.9337" " 0.450902" " 1.78888" " 0.4" " -0.00135875" " 1.00818" " 0.996473" " 1.00304" " 0.999754"
4.43782 " 36.9092" " 0.450432" " 1.78727" " 0.4" " -0.00136461" " 1.00823" " 0.99651" " 1.00307" " 0.999785"
4.43882 " 36.8846" " 0.449961" " 1.78566" " 0.4" " -0.00137041" " 1.00829" " 0.996547" " 1.00309" " 0.999816"
4.43982 " 36.8599" " 0.449488" " 1.78404" " 0.4" " -0.00137615" " 1.00834" " 0.996584" " 1.00312" " 0.999847"
4.44082 " 36.835" " 0.449013" " 1.78243" " 0.4" " -0.00138184" " 1.0084" " 0.996621" " 1.00314" " 0.999878"
4.44182 " 36.8101" " 0.448536" " 1.7808" " 0.4" " -0.00138747" " 1.00845" " 0.996658" " 1.00317" " 0.999908"
4.44282 " 36.7851" " 0.448059" " 1.77918" " 0.4" " -0.00139305" " 1.00851" " 0.996695" " 1.00319" " 0.999939"
4.44382 " 36.76" " 0.447579" " 1.77755" " 0.4" " -0.00139857" " 1.00856" " 0.996732" " 1.00321" " 0.999969"
4.44482 " 36.7347" " 0.447098" " 1.77593" " 0.4" " -0.00140404" " 1.00861" " 0.996769" " 1.00324" " 0.999999"
4.44582 " 36.7094" " 0.446616" " 1.77429" " 0.4" " -0.00140944" " 1.00867" " 0.996805" " 1.00326" " 1.00003"
4.44682 " 36.684" " 0.446132" " 1.77266" " 0.4" " -0.0014148" " 1.00872" " 0.996842" " 1.00329" " 1.00006"
4.44782 " 36.6585" " 0.445647" " 1.77102" " 0.4" " -0.00142009" " 1.00878" " 0.996878" " 1.00331" " 1.00009"
4.44882 " 36.6329" " 0.44516" " 1.76938" " 0.4" " -0.00142533" " 1.00883" " 0.996915" " 1.00333" " 1.00012"
4.44982 " 36.6072" " 0.444672" " 1.76774" " 0.4" " -0.00143051" " 1.00888" " 0.996951" " 1.00336" " 1.00015"
4.45082 " 36.5814" " 0.444183" " 1.76609" " 0.4" " -0.00143563" " 1.00894" " 0.996987" " 1.00338" " 1.00018"
4.45182 " 36.5555" " 0.443692" " 1.76445" " 0.4" " -0.0014407" " 1.00899" " 0.997023" " 1.0034" " 1.00021"
4.45282 " 36.5295" " 0.443199" " 1.7628" " 0.4" " -0.00144571" " 1.00904" " 0.997059" " 1.00343" " 1.00024"
4.45382 " 36.5034" " 0.442706" " 1.76114" " 0.4" " -0.00145066" " 1.00909" " 0.997095" " 1.00345" " 1.00027"
4.45482 " 36.4773" " 0.442211" " 1.75949" " 0.4" " -0.00145555" " 1.00915" " 0.99713" " 1.00347" " 1.0003"
4.45582 " 36.451" " 0.441715" " 1.75783" " 0.4" " -0.00146038" " 1.0092" " 0.997166" " 1.0035" " 1.00033"
4.45682 " 36.4247" " 0.441218" " 1.75617" " 0.4" " -0.00146516" " 1.00925" " 0.997201" " 1.00352" " 1.00036"
4.45782 " 36.3983" " 0.440719" " 1.75451" " 0.4" " -0.00146988" " 1.0093" " 0.997236" " 1.00354" " 1.00039"
4.45882 " 36.3718" " 0.440219" " 1.75285" " 0.4" " -0.00147453" " 1.00935" " 0.997272" " 1.00357" " 1.00041"
4.45982 " 36.3452" " 0.439719" " 1.75118" " 0.4" " -0.00147913" " 1.00941" " 0.997307" " 1.00359" " 1.00044"
4.46082 " 36.3185" " 0.439216" " 1.74951" " 0.4" " -0.00148368" " 1.00946" " 0.997342" " 1.00361" " 1.00047"
4.46182 " 36.2918" " 0.438713" " 1.74784" " 0.4" " -0.00148816" " 1.00951" " 0.997377" " 1.00364" " 1.0005"
4.46282 " 36.265" " 0.438209" " 1.74617" " 0.4" " -0.00149258" " 1.00956" " 0.997411" " 1.00366" " 1.00053"
4.46382 " 36.2381" " 0.437703" " 1.74449" " 0.4" " -0.00149695" " 1.00961" " 0.997446" " 1.00368" " 1.00056"
4.46482 " 36.2111" " 0.437197" " 1.74282" " 0.4" " -0.00150125" " 1.00966" " 0.99748" " 1.0037" " 1.00059"
4.46582 " 36.184" " 0.436689" " 1.74114" " 0.4" " -0.0015055" " 1.00971" " 0.997515" " 1.00373" " 1.00061"
4.46682 " 36.1569" " 0.43618" " 1.73946" " 0.4" " -0.00150968" " 1.00976" " 0.997549" " 1.00375" " 1.00064"
4.46782 " 36.1297" " 0.43567" " 1.73777" " 0.4" " -0.00151381" " 1.00981" " 0.997583" " 1.00377" " 1.00067"
4.46882 " 36.1024" " 0.43516" " 1.73609" " 0.4" " -0.00151787" " 1.00986" " 0.997617" " 1.00379" " 1.0007"
4.46982 " 36.075" " 0.434648" " 1.7344" " 0.4" " -0.00152188" " 1.00991" " 0.997651" " 1.00381" " 1.00073"
4.47082 " 36.0476" " 0.434135" " 1.73271" " 0.4" " -0.00152583" " 1.00996" " 0.997685" " 1.00384" " 1.00075"
4.47182 " 36.0201" " 0.433622" " 1.73102" " 0.4" " -0.00152971" " 1.01001" " 0.997718" " 1.00386" " 1.00078"
4.47282 " 35.9925" " 0.433107" " 1.72933" " 0.4" " -0.00153354" " 1.01006" " 0.997752" " 1.00388" " 1.00081"
4.47382 " 35.9649" " 0.432592" " 1.72763" " 0.4" " -0.00153731" " 1.01011" " 0.997785" " 1.0039" " 1.00084"
4.47482 " 35.9372" " 0.432075" " 1.72594" " 0.4" " -0.00154101" " 1.01015" " 0.997818" " 1.00392" " 1.00086"
4.47582 " 35.9094" " 0.431558" " 1.72424" " 0.4" " -0.00154466" " 1.0102" " 0.997851" " 1.00394" " 1.00089"
4.47682 " 35.8816" " 0.43104" " 1.72254" " 0.4" " -0.00154824" " 1.01025" " 0.997884" " 1.00397" " 1.00092"
4.47782 " 35.8537" " 0.430522" " 1.72084" " 0.4" " -0.00155176" " 1.0103" " 0.997917" " 1.00399" " 1.00095"
4.47882 " 35.8257" " 0.430002" " 1.71913" " 0.4" " -0.00155523" " 1.01035" " 0.99795" " 1.00401" " 1.00097"
4.47982 " 35.7977" " 0.429482" " 1.71743" " 0.4" " -0.00155863" " 1.01039" " 0.997982" " 1.00403" " 1.001"
4.48082 " 35.7696" " 0.428961" " 1.71572" " 0.4" " -0.00156197" " 1.01044" " 0.998015" " 1.00405" " 1.00103"
4.48182 " 35.7415" " 0.428439" " 1.71401" " 0.4" " -0.00156525" " 1.01049" " 0.998047" " 1.00407" " 1.00105"
4.48282 " 35.7132" " 0.427916" " 1.71231" " 0.4" " -0.00156847" " 1.01054" " 0.998079" " 1.00409" " 1.00108"
4.48382 " 35.685" " 0.427393" " 1.71059" " 0.4" " -0.00157162" " 1.01058" " 0.998111" " 1.00411" " 1.0011"
4.48482 " 35.6567" " 0.426869" " 1.70888" " 0.4" " -0.00157472" " 1.01063" " 0.998143" " 1.00413" " 1.00113"
4.48582 " 35.6283" " 0.426345" " 1.70717" " 0.4" " -0.00157775" " 1.01068" " 0.998175" " 1.00415" " 1.00116"
4.48682 " 35.5999" " 0.42582" " 1.70545" " 0.4" " -0.00158073" " 1.01072" " 0.998206" " 1.00417" " 1.00118"
4.48782 " 35.5714" " 0.425294" " 1.70374" " 0.4" " -0.00158364" " 1.01077" " 0.998237" " 1.00419" " 1.00121"
4.48882 " 35.5429" " 0.424768" " 1.70202" " 0.4" " -0.00158649" " 1.01081" " 0.998269" " 1.00421" " 1.00123"
4.48982 " 35.5143" " 0.424242" " 1.7003" " 0.4" " -0.00158928" " 1.01086" " 0.9983" " 1.00424" " 1.00126"
4.49082 " 35.4856" " 0.423714" " 1.69858" " 0.4" " -0.001592" " 1.0109" " 0.998331" " 1.00426" " 1.00129"
4.49182 " 35.457" " 0.423186" " 1.69686" " 0.4" " -0.00159467" " 1.01095" " 0.998362" " 1.00427" " 1.00131"
4.49282 " 35.4282" " 0.422658" " 1.69514" " 0.4" " -0.00159727" " 1.01099" " 0.998392" " 1.00429" " 1.00134"
4.49382 " 35.3995" " 0.42213" " 1.69341" " 0.4" " -0.00159981" " 1.01104" " 0.998423" " 1.00431" " 1.00136"
4.49482 " 35.3706" " 0.4216" " 1.69169" " 0.4" " -0.00160229" " 1.01108" " 0.998453" " 1.00433" " 1.00139"
4.49582 " 35.3418" " 0.421071" " 1.68996" " 0.4" " -0.00160471" " 1.01113" " 0.998483" " 1.00435" " 1.00141"
4.49682 " 35.3129" " 0.420541" " 1.68824" " 0.4" " -0.00160707" " 1.01117" " 0.998513" " 1.00437" " 1.00143"
4.49782 " 35.2839" " 0.420011" " 1.68651" " 0.4" " -0.00160936" " 1.01121" " 0.998543" " 1.00439" " 1.00146"
4.49882 " 35.2549" " 0.41948" " 1.68478" " 0.4" " -0.00161159" " 1.01126" " 0.998573" " 1.00441" " 1.00148"
4.49982 " 35.2259" " 0.418949" " 1.68305" " 0.4" " -0.00161376" " 1.0113" " 0.998603" " 1.00443" " 1.00151"
4.50082 " 35.1968" " 0.418418" " 1.68132" " 0.4" " -0.00161587" " 1.01134" " 0.998632" " 1.00445" " 1.00153"
4.50182 " 35.1677" " 0.417886" " 1.67959" " 0.4" " -0.00161791" " 1.01138" " 0.998661" " 1.00447" " 1.00156"
4.50282 " 35.1386" " 0.417354" " 1.67786" " 0.4" " -0.00161989" " 1.01143" " 0.998691" " 1.00449" " 1.00158"
4.50382 " 35.1094" " 0.416822" " 1.67613" " 0.4" " -0.00162181" " 1.01147" " 0.99872" " 1.00451" " 1.0016"
4.50482 " 35.0802" " 0.41629" " 1.67439" " 0.4" " -0.00162367" " 1.01151" " 0.998748" " 1.00452" " 1.00163"
4.50582 " 35.051" " 0.415758" " 1.67266" " 0.4" " -0.00162547" " 1.01155" " 0.998777" " 1.00454" " 1.00165"
4.50682 " 35.0217" " 0.415225" " 1.67092" " 0.4" " -0.0016272" " 1.01159" " 0.998805" " 1.00456" " 1.00167"
4.50782 " 34.9924" " 0.414692" " 1.66919" " 0.4" " -0.00162887" " 1.01163" " 0.998834" " 1.00458" " 1.0017"
4.50882 " 34.963" " 0.414159" " 1.66745" " 0.4" " -0.00163048" " 1.01168" " 0.998862" " 1.0046" " 1.00172"
4.50982 " 34.9337" " 0.413626" " 1.66572" " 0.4" " -0.00163203" " 1.01172" " 0.99889" " 1.00461" " 1.00174"
4.51082 " 34.9043" " 0.413093" " 1.66398" " 0.4" " -0.00163351" " 1.01176" " 0.998918" " 1.00463" " 1.00176"
4.51182 " 34.8749" " 0.41256" " 1.66224" " 0.4" " -0.00163494" " 1.0118" " 0.998945" " 1.00465" " 1.00179"
4.51282 " 34.8454" " 0.412027" " 1.6605" " 0.4" " -0.0016363" " 1.01184" " 0.998973" " 1.00467" " 1.00181"
4.51382 " 34.816" " 0.411494" " 1.65876" " 0.4" " -0.00163759" " 1.01188" " 0.999" " 1.00468" " 1.00183"
4.51482 " 34.7865" " 0.410961" " 1.65702" " 0.4" " -0.00163883" " 1.01192" " 0.999027" " 1.0047" " 1.00185"
4.51582 " 34.757" " 0.410428" " 1.65529" " 0.4" " -0.00164" " 1.01196" " 0.999054" " 1.00472" " 1.00188"
4.51682 " 34.7274" " 0.409894" " 1.65355" " 0.4" " -0.00164111" " 1.01199" " 0.999081" " 1.00474" " 1.0019"
4.51782 " 34.6979" " 0.409361" " 1.65181" " 0.4" " -0.00164216" " 1.01203" " 0.999108" " 1.00475" " 1.00192"
4.51882 " 34.6683" " 0.408829" " 1.65007" " 0.4" " -0.00164314" " 1.01207" " 0.999134" " 1.00477" " 1.00194"
4.51982 " 34.6387" " 0.408296" " 1.64832" " 0.4" " -0.00164407" " 1.01211" " 0.999161" " 1.00479" " 1.00196"
4.52082 " 34.6091" " 0.407763" " 1.64658" " 0.4" " -0.00164493" " 1.01215" " 0.999187" " 1.0048" " 1.00198"
4.52182 " 34.5795" " 0.40723" " 1.64484" " 0.4" " -0.00164573" " 1.01219" " 0.999213" " 1.00482" " 1.002"
4.52282 " 34.5499" " 0.406698" " 1.6431" " 0.4" " -0.00164646" " 1.01222" " 0.999239" " 1.00484" " 1.00203"
4.52382 " 34.5202" " 0.406166" " 1.64136" " 0.4" " -0.00164714" " 1.01226" " 0.999264" " 1.00485" " 1.00205"
